,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-17,Sat,Premier League,Matchweek 2,Away,D 1–1,West Ham,Brighton,N,"RW,RM",14,0,0,0,0,0.0,0.0,0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,3.0,0.0,0.0,0.0,/en/matches/894d0ca5/Brighton-and-Hove-Albion-West-Ham-United-August-17-2019-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-24,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Watford,Y,RW,54,0,0,0,0,1.0,1.0,0,0,30.0,2.0,1.0,0.0,0.0,0.0,0.3,2.0,0.0,19.0,26.0,73.1,4.0,22.0,2.0,2.0,2.0,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,1.0,0.5,0.511904761904762
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-31,Sat,Premier League,Matchweek 4,Home,W 2–0,West Ham,Norwich City,Y,RM,70,1,0,0,0,3.0,1.0,0,0,37.0,1.0,0.0,0.0,0.2,0.2,0.1,4.0,2.0,26.0,28.0,92.9,1.0,26.0,3.0,1.0,1.0,/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League,1.0,0.5,0.3452380952380952
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-07,Sat,UEFA Euro Qualifying,Group stage,Away,W 3–0,ua Ukraine,lt Lithuania,Y,FW,59,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/dd6ae858/Lithuania-Ukraine-September-7-2019-UEFA-Euro-Qualifying,1.0,0.8333333333333334,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-10,Tue,Friendlies (M),Friendlies (M),Home,D 2–2,ua Ukraine,ng Nigeria,Y*,FW,57,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/bd689800/Ukraine-Nigeria-September-10-2019-Friendlies-M,0.5,1.0,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-16,Mon,Premier League,Matchweek 5,Away,D 0–0,West Ham,Aston Villa,Y,RM,61,0,0,0,0,2.0,0.0,0,0,29.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,18.0,23.0,78.3,2.0,16.0,1.0,0.0,0.0,/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League,0.5,0.8333333333333334,0.4642857142857142
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-22,Sun,Premier League,Matchweek 6,Home,W 2–0,West Ham,Manchester Utd,Y,RM,88,1,0,0,0,3.0,3.0,0,0,49.0,0.0,1.0,1.0,0.2,0.2,0.1,1.0,0.0,33.0,41.0,80.5,4.0,35.0,6.0,0.0,0.0,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,1.0,0.6666666666666666,0.7380952380952381
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-28,Sat,Premier League,Matchweek 7,Away,D 2–2,West Ham,Bournemouth,Y,RM,90,1,0,0,0,2.0,1.0,0,0,52.0,3.0,0.0,0.0,0.1,0.1,0.4,6.0,1.0,40.0,45.0,88.9,7.0,38.0,6.0,0.0,0.0,/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League,0.5,0.6666666666666666,0.7142857142857142
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-05,Sat,Premier League,Matchweek 8,Home,L 1–2,West Ham,Crystal Palace,Y,RM,77,0,0,0,0,0.0,0.0,1,0,39.0,1.0,0.0,0.0,0.0,0.0,0.5,4.0,1.0,26.0,35.0,74.3,3.0,31.0,2.0,1.0,1.0,/en/matches/23fe51bc/West-Ham-United-Crystal-Palace-October-5-2019-Premier-League,0.0,0.6666666666666666,0.5641025641025641
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-11,Fri,UEFA Euro Qualifying,Group stage,Home,W 2–0,ua Ukraine,lt Lithuania,Y,RW,64,0,0,0,0,2.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/aa70d4d2/Ukraine-Lithuania-October-11-2019-UEFA-Euro-Qualifying,1.0,0.5,0.5
