,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-08-23,Tue,EFL Cup,Second round,Away,W 2–0,Brentford,Colchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,/en/matches/248f94bc/Colchester-United-Brentford-August-23-2022-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-08-27,Sat,Premier League,Matchweek 4,Home,D 1–1,Brentford,Everton,Y,CB,67,0,0,0,0,0,0,0,0,65.0,1.0,1,2.0,0.0,0.0,0.1,1.0,0.0,55.0,59.0,93.2,7.0,48.0,0.0,0.0,0.0,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League,0.5,0.5,0.3888888888888889
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-08-30,Tue,Premier League,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,CB,90,0,0,0,0,1,0,0,0,65.0,2.0,3,1.0,0.4,0.4,0.0,1.0,0.0,48.0,58.0,82.8,4.0,39.0,0.0,0.0,0.0,/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League,0.5,0.5,0.611111111111111
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 5–2,Brentford,Leeds United,N,CB,24,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League,1.0,0.6666666666666666,0.5520833333333334
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-01,Sat,Premier League,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,N,CB,26,0,0,0,0,0,0,0,0,34.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,32.0,93.8,2.0,28.0,0.0,0.0,0.0,/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League,0.5,0.6666666666666666,0.611111111111111
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-19,Wed,Premier League,Matchweek 12,Home,D 0–0,Brentford,Chelsea,Y,CB,90,0,0,0,0,0,0,0,0,58.0,3.0,2,0.0,0.0,0.0,0.0,0.0,0.0,38.0,51.0,74.5,3.0,30.0,0.0,0.0,0.0,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League,0.5,0.6666666666666666,0.9583333333333334
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-10-23,Sun,Premier League,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,Y,CB,60,0,0,0,0,1,0,0,0,32.0,0.0,0,2.0,0.1,0.1,0.0,0.0,0.0,22.0,27.0,81.5,2.0,14.0,0.0,0.0,0.0,/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League,0.0,0.6666666666666666,0.2083333333333332
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-11-05,Sat,Premier League,Matchweek 15,Away,D 2–2,Brentford,Nott'ham Forest,N,CB,10,0,0,0,0,0,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,/en/matches/12251835/Nottingham-Forest-Brentford-November-5-2022-Premier-League,0.5,0.3333333333333333,0.4333333333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-11-08,Tue,EFL Cup,Third round,Home,D 1 (5)–1 (6),Brentford,Gillingham,Y,CB,120,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/1a09c93e/Brentford-Gillingham-November-8-2022-EFL-Cup,0.5,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-11-12,Sat,Premier League,Matchweek 16,Away,W 2–1,Brentford,Manchester City,Y,CB,90,0,0,0,0,0,0,0,0,37.0,1.0,3,8.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,61.5,2.0,5.0,0.0,0.0,0.0,/en/matches/28b60c1b/Manchester-City-Brentford-November-12-2022-Premier-League,1.0,0.3333333333333333,0.9583333333333336
