,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-09-03,Thu,UEFA Nations League,League A,Home,D 1–1,de Germany,es Spain,N,,1,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d136eab2/Germany-Spain-September-3-2020-UEFA-Nations-League,0.5,0.5
1,1,2020-09-12,Sat,Premier League,Matchweek 1,Away,L 3–4,Leeds United,Liverpool,Y,CB,90,0,0,0,0,1.0,0.0,0,0,76.0,3.0,2.0,2.0,0.1,0.1,0.0,0.0,0.0,50.0,61.0,82.0,3.0,41.0,0.0,1.0,0.0,/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League,0.0,0.5
2,2,2020-09-19,Sat,Premier League,Matchweek 2,Home,W 4–3,Leeds United,Fulham,Y,CB,90,0,0,0,0,2.0,1.0,0,0,54.0,2.0,0.0,2.0,0.2,0.2,0.0,0.0,0.0,38.0,47.0,80.9,1.0,29.0,0.0,0.0,0.0,/en/matches/583c2b60/Leeds-United-Fulham-September-19-2020-Premier-League,1.0,0.5
3,3,2020-09-27,Sun,Premier League,Matchweek 3,Away,W 1–0,Leeds United,Sheffield Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,87.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,68.0,79.0,86.1,3.0,58.0,0.0,0.0,0.0,/en/matches/51fb894e/Sheffield-United-Leeds-United-September-27-2020-Premier-League,1.0,0.5
4,4,2020-10-03,Sat,Premier League,Matchweek 4,Home,D 1–1,Leeds United,Manchester City,Y,CB,90,0,0,0,0,0.0,0.0,0,0,71.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,56.0,64.0,87.5,0.0,38.0,0.0,0.0,0.0,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League,0.5,0.6666666666666666
5,5,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,D 3–3,de Germany,tr Türkiye,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c693c08e/Germany-Turkiye-October-7-2020-Friendlies-M,0.5,0.8333333333333334
6,6,2020-10-19,Mon,Premier League,Matchweek 5,Home,L 0–1,Leeds United,Wolves,Y,CB,90,0,0,0,0,0.0,0.0,0,0,82.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,66.0,71.0,93.0,7.0,45.0,0.0,1.0,1.0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,0.0,0.6666666666666666
7,7,2020-10-23,Fri,Premier League,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,CB,90,0,0,0,0,1.0,0.0,0,0,61.0,1.0,5.0,3.0,0.1,0.1,0.0,0.0,0.0,38.0,46.0,82.6,2.0,38.0,0.0,0.0,0.0,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League,1.0,0.3333333333333333
8,8,2020-11-02,Mon,Premier League,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,99.0,2.0,1.0,1.0,0.1,0.1,0.0,2.0,0.0,76.0,86.0,88.4,11.0,71.0,2.0,0.0,0.0,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League,0.0,0.5
9,9,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,CB,90,0,0,0,0,1.0,0.0,0,0,116.0,2.0,5.0,2.0,0.1,0.1,0.0,1.0,0.0,88.0,101.0,87.1,6.0,63.0,0.0,0.0,0.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,0.0,0.3333333333333333
10,10,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 1–0,de Germany,cz Czech Republic,Y,CB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6cda0c62/Germany-Czech-Republic-November-11-2020-Friendlies-M,1.0,0.3333333333333333
11,11,2020-11-14,Sat,UEFA Nations League,League A,Home,W 3–1,de Germany,ua Ukraine,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,4.0,,,,,,,,,,,,,,,/en/matches/eb575489/Germany-Ukraine-November-14-2020-UEFA-Nations-League,1.0,0.3333333333333333
