,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-09-03,Sat,Premier League,Matchweek 6,Away,L 2–5,Leeds United,Brentford,N,RB,21,0,1,0,0,1.0,0.0,0,0,22.0,0.0,0.0,0.0,0.0,0.0,0.1,3.0,1.0,15.0,20.0,75.0,1.0,8.0,2.0,5.0,3.0,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League,0.0,0.5,0.5416666666666666
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2022-09-16,Fri,PL2 — Div. 2,Matchweek 6,Home,W 6–2,Leeds United,Southampton,Y,RB,80,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f71b0504/Leeds-United-U21-Southampton-U21-September-16-2022-Premier-League-2----Division-2,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2022-10-02,Sun,Premier League,Matchweek 9,Home,D 0–0,Leeds United,Aston Villa,N,RB,23,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,1.0,0.0,0.0,/en/matches/627d2279/Leeds-United-Aston-Villa-October-2-2022-Premier-League,0.5,0.5,0.5476190476190477
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2022-10-09,Sun,Premier League,Matchweek 10,Away,L 1–2,Leeds United,Crystal Palace,N,RB,7,0,0,0,0,0.0,0.0,0,0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,66.7,0.0,1.0,0.0,0.0,0.0,/en/matches/f9563020/Crystal-Palace-Leeds-United-October-9-2022-Premier-League,0.0,0.5,0.4111111111111111
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2022-10-23,Sun,Premier League,Matchweek 13,Home,L 2–3,Leeds United,Fulham,Y,RB,90,0,0,0,0,2.0,0.0,0,0,66.0,4.0,1.0,3.0,0.1,0.1,0.0,0.0,0.0,45.0,55.0,81.8,8.0,36.0,1.0,1.0,0.0,/en/matches/d7b30e2b/Leeds-United-Fulham-October-23-2022-Premier-League,0.0,0.5,0.4999999999999999
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2022-10-29,Sat,Premier League,Matchweek 14,Away,W 2–1,Leeds United,Liverpool,N,CB,1,0,0,0,0,0.0,0.0,0,0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/b5b1e744/Liverpool-Leeds-United-October-29-2022-Premier-League,1.0,0.1666666666666666,0.7142857142857143
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2022-11-05,Sat,Premier League,Matchweek 15,Home,W 4–3,Leeds United,Bournemouth,N,CB,5,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,/en/matches/63975c3e/Leeds-United-Bournemouth-November-5-2022-Premier-League,1.0,0.3333333333333333,0.1071428571428571
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2022-11-09,Wed,EFL Cup,Third round,Away,L 0–1,Leeds United,Wolves,Y*,RB,90,0,0,0,0,0.0,0.0,0,0,,,5.0,,,,,,,,,,,,,,,/en/matches/01b32e30/Wolverhampton-Wanderers-Leeds-United-November-9-2022-EFL-Cup,0.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2022-11-12,Sat,Premier League,Matchweek 16,Away,L 3–4,Leeds United,Tottenham,N,"CB,RB",12,0,0,0,0,0.0,0.0,0,0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,0.0,1.0,0.0,0.0,0.0,/en/matches/0030e686/Tottenham-Hotspur-Leeds-United-November-12-2022-Premier-League,0.0,0.6666666666666666,0.4222222222222222
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2022-12-28,Wed,Premier League,Matchweek 17,Home,L 1–3,Leeds United,Manchester City,N,RB,26,0,0,0,0,0.0,0.0,0,0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,70.0,3.0,6.0,1.0,1.0,1.0,/en/matches/a85ef749/Leeds-United-Manchester-City-December-28-2022-Premier-League,0.0,0.3333333333333333,0.6547619047619049
