,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,L 0–3,Burnley,Manchester City,Y*,CM,90,0,0,0,0,0,0,0,0,46.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,43.0,86.0,2.0,16.0,0.0,0.0,0.0,/en/matches/3a6836b4/Burnley-Manchester-City-August-11-2023-Premier-League,0.0,0.5
1,1,2023-08-27,Sun,Premier League,Matchweek 3,Home,L 1–3,Burnley,Aston Villa,Y*,CM,90,0,0,0,0,0,0,1,0,84.0,2.0,1,1.0,0.0,0.0,0.3,2.0,0.0,63.0,78.0,80.8,4.0,62.0,0.0,1.0,0.0,/en/matches/b66a7def/Burnley-Aston-Villa-August-27-2023-Premier-League,0.0,0.5
2,2,2023-08-30,Wed,EFL Cup,Second round,Away,W 1–0,Burnley,Nott'ham Forest,N,,32,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/26950ade/Nottingham-Forest-Burnley-August-30-2023-EFL-Cup,1.0,0.5
3,3,2023-09-02,Sat,Premier League,Matchweek 4,Home,L 2–5,Burnley,Tottenham,Y*,"CM,DM",90,0,1,0,0,1,0,0,0,54.0,1.0,0,1.0,0.0,0.0,0.1,4.0,1.0,40.0,46.0,87.0,3.0,40.0,1.0,1.0,0.0,/en/matches/f1786fb8/Burnley-Tottenham-Hotspur-September-2-2023-Premier-League,0.0,0.3333333333333333
4,4,2023-09-07,Thu,Euro Qualifying,Group stage,Away,L 0–2,ie Rep. of Ireland,fr France,Y,CM,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/8ccbbab8/France-Republic-of-Ireland-September-7-2023-Euro-Qualifying,0.0,0.3333333333333333
5,5,2023-09-10,Sun,Euro Qualifying,Group stage,Home,L 1–2,ie Rep. of Ireland,nl Netherlands,Y,DM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/24e4bf78/Republic-of-Ireland-Netherlands-September-10-2023-Euro-Qualifying,0.0,0.3333333333333333
6,6,2023-09-18,Mon,Premier League,Matchweek 5,Away,D 1–1,Burnley,Nott'ham Forest,Y,DM,90,0,0,0,0,0,0,1,0,70.0,3.0,1,3.0,0.0,0.0,0.0,1.0,0.0,50.0,58.0,86.2,4.0,35.0,1.0,0.0,0.0,/en/matches/ad7ecfad/Nottingham-Forest-Burnley-September-18-2023-Premier-League,0.5,0.0
7,7,2023-09-23,Sat,Premier League,Matchweek 6,Home,L 0–1,Burnley,Manchester Utd,Y,CM,90,0,0,0,0,0,0,0,0,70.0,1.0,1,1.0,0.0,0.0,0.1,5.0,0.0,59.0,66.0,89.4,7.0,31.0,1.0,0.0,0.0,/en/matches/8e26793d/Burnley-Manchester-United-September-23-2023-Premier-League,0.0,0.16666666666666666
8,8,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 0–2,Burnley,Newcastle Utd,Y,DM,90,0,0,0,0,1,0,0,0,75.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,56.0,67.0,83.6,6.0,50.0,0.0,0.0,0.0,/en/matches/a79ff136/Newcastle-United-Burnley-September-30-2023-Premier-League,0.0,0.16666666666666666
9,9,2023-10-03,Tue,Premier League,Matchweek 2,Away,W 2–1,Burnley,Luton Town,Y,CM,90,0,0,0,0,1,0,0,0,63.0,2.0,2,3.0,0.0,0.0,0.0,1.0,1.0,42.0,53.0,79.2,6.0,33.0,1.0,3.0,1.0,/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League,1.0,0.16666666666666666
10,10,2023-10-07,Sat,Premier League,Matchweek 8,Home,L 1–4,Burnley,Chelsea,Y,CM,60,0,0,0,0,0,0,1,0,28.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,24.0,91.7,2.0,16.0,0.0,1.0,0.0,/en/matches/cfd83ca3/Burnley-Chelsea-October-7-2023-Premier-League,0.0,0.3333333333333333
11,11,2023-10-13,Fri,Euro Qualifying,Group stage,Home,L 0–2,ie Rep. of Ireland,gr Greece,Y,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/aa5588ab/Republic-of-Ireland-Greece-October-13-2023-Euro-Qualifying,0.0,0.3333333333333333
12,12,2023-10-16,Mon,Euro Qualifying,Group stage,Away,W 4–0,ie Rep. of Ireland,gi Gibraltar,Y,CM,73,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/be20ba78/Gibraltar-Republic-of-Ireland-October-16-2023-Euro-Qualifying,1.0,0.3333333333333333
13,13,2023-10-21,Sat,Premier League,Matchweek 9,Away,L 0–3,Burnley,Brentford,Y*,DM,90,0,0,0,0,0,0,1,0,76.0,1.0,1,0.0,0.0,0.0,0.0,3.0,0.0,61.0,69.0,88.4,4.0,48.0,1.0,1.0,0.0,/en/matches/52781f37/Brentford-Burnley-October-21-2023-Premier-League,0.0,0.3333333333333333
14,14,2023-10-28,Sat,Premier League,Matchweek 10,Away,L 1–2,Burnley,Bournemouth,Y,CM,59,0,0,0,0,0,0,1,0,29.0,1.0,0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,88.0,1.0,18.0,0.0,0.0,0.0,/en/matches/c4c42d3e/Bournemouth-Burnley-October-28-2023-Premier-League,0.0,0.3333333333333333
15,15,2023-11-01,Wed,EFL Cup,Fourth round,Away,L 0–3,Burnley,Everton,Y*,CM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/e8781636/Everton-Burnley-November-1-2023-EFL-Cup,0.0,0.3333333333333333
