,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-14,Sat,Matchweek 3,Home,L 2–3,Brighton,Manchester Utd,Y,RM,90,53,3,16,27,14,0,53,3,2,66.7,1,33.3,38,233,114,3,2,0,1,0,38,8,/en/matches/21495573/Brighton-and-Hove-Albion-Manchester-United-September-26-2020-Premier-League
1,2020-09-14,Sat,Matchweek 4,Away,L 2–4,Brighton,Everton,Y,WB,45,28,2,9,10,9,0,28,1,1,100.0,0,0.0,14,110,66,2,3,0,1,0,18,3,/en/matches/3cbb397e/Everton-Brighton-and-Hove-Albion-October-3-2020-Premier-League
2,2020-09-14,Sun,Matchweek 5,Away,D 1–1,Brighton,Crystal Palace,Y,WB,90,84,3,16,33,36,4,84,1,1,100.0,0,0.0,49,279,143,4,7,2,2,1,52,15,/en/matches/e96818bc/Crystal-Palace-Brighton-and-Hove-Albion-October-18-2020-Premier-League
3,2020-09-14,Mon,Matchweek 6,Home,D 1–1,Brighton,West Brom,Y,"WB,RM",90,67,0,18,24,25,2,67,5,0,0.0,5,100.0,33,163,47,2,4,0,2,2,34,6,/en/matches/26452511/Brighton-and-Hove-Albion-West-Bromwich-Albion-October-26-2020-Premier-League
4,2020-09-14,Sun,Matchweek 7,Away,L 1–2,Brighton,Tottenham,Y,WB,78,48,1,9,27,13,2,48,3,2,66.7,1,33.3,30,179,71,0,2,0,2,0,35,5,/en/matches/1d01ff0c/Tottenham-Hotspur-Brighton-and-Hove-Albion-November-1-2020-Premier-League
5,2020-09-14,Fri,Matchweek 8,Home,D 0–0,Brighton,Burnley,Y,RB,90,60,0,6,16,38,6,60,5,2,40.0,3,60.0,34,240,133,5,3,2,1,0,46,16,/en/matches/c23d7844/Brighton-and-Hove-Albion-Burnley-November-6-2020-Premier-League
6,2020-09-14,Sat,Matchweek 9,Away,W 2–1,Brighton,Aston Villa,Y,"WB,CM",89,57,2,14,25,20,4,57,4,1,25.0,3,75.0,32,271,173,8,7,1,4,0,28,6,/en/matches/dea0df40/Aston-Villa-Brighton-and-Hove-Albion-November-21-2020-Premier-League
7,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2020-09-14,Mon,Matchweek 11,Home,L 1–2,Brighton,Southampton,Y,"WB,RM",90,55,2,17,26,13,4,55,2,2,100.0,0,0.0,27,225,127,4,3,2,1,1,32,3,/en/matches/32356abc/Brighton-and-Hove-Albion-Southampton-December-7-2020-Premier-League
9,2020-09-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2020-09-14,Wed,Matchweek 13,Away,D 0–0,Brighton,Fulham,Y,WB,77,59,1,20,23,17,1,59,1,0,0.0,1,100.0,36,187,128,4,1,0,4,1,33,5,/en/matches/eb73d532/Fulham-Brighton-and-Hove-Albion-December-16-2020-Premier-League
