,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-11,Sun,Premier League,Matchweek 1,Home,W 4–0,Manchester Utd,Chelsea,Y,"RW,AM",85,0,0,0,0,0,0,1,0,30.0,0.0,0,2.0,0.0,0.0,0.0,3.0,2.0,23.0,26.0,88.5,0.0,20.0,2.0,4.0,4.0,/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-19,Mon,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Wolves,Y,AM,80,0,0,0,0,0,0,0,0,50.0,2.0,1,0.0,0.0,0.0,0.0,1.0,1.0,38.0,43.0,88.4,3.0,31.0,4.0,0.0,0.0,/en/matches/d8a7f871/Wolverhampton-Wanderers-Manchester-United-August-19-2019-Premier-League,0.5,0.5,0.7976190476190477
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–2,Manchester Utd,Crystal Palace,Y,AM,55,0,0,0,0,0,0,0,0,25.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,20.0,75.0,0.0,18.0,2.0,0.0,0.0,/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League,0.0,0.5,0.5119047619047619
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester Utd,Southampton,N,"AM,RW",23,0,0,0,0,2,0,0,0,19.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,14.0,16.0,87.5,3.0,11.0,2.0,0.0,0.0,/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League,0.5,0.5,0.5357142857142858
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-19,Thu,Europa Lg,Group stage,Home,W 1–0,eng Manchester Utd,kz Astana FK,N,LW,23,0,0,0,0,2,2,0,0,30.0,1.0,0,1.0,0.4,0.4,0.0,2.0,0.0,23.0,25.0,92.0,3.0,20.0,0.0,0.0,0.0,/en/matches/e824741d/Manchester-United-Astana-FK-September-19-2019-Europa-League,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-22,Sun,Premier League,Matchweek 6,Away,L 0–2,Manchester Utd,West Ham,N,FW,30,0,0,0,0,1,0,0,0,7.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,0.0,3.0,1.0,0.0,0.0,/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League,0.0,0.5,0.7023809523809524
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-25,Wed,EFL Cup,Third round,Home,D 1 (5)–1 (3),Manchester Utd,Rochdale,Y,AM,84,0,1,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/242a13f3/Manchester-United-Rochdale-September-25-2019-EFL-Cup,0.5,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-09-30,Mon,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Arsenal,Y,AM,73,0,0,0,0,0,0,1,0,24.0,0.0,1,0.0,0.0,0.0,0.0,3.0,0.0,19.0,20.0,95.0,3.0,14.0,1.0,0.0,0.0,/en/matches/ce7501cd/Manchester-United-Arsenal-September-30-2019-Premier-League,0.5,0.5,0.8571428571428573
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-03,Thu,Europa Lg,Group stage,Away,D 0–0,eng Manchester Utd,nl AZ Alkmaar,N,AM,14,0,0,0,0,1,0,0,0,8.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,5.0,6.0,83.3,1.0,5.0,0.0,0.0,0.0,/en/matches/c7f9121a/AZ-Alkmaar-Manchester-United-October-3-2019-Europa-League,0.5,0.3333333333333333,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-24,Thu,Europa Lg,Group stage,Away,W 1–0,eng Manchester Utd,rs Partizan,Y,"AM,FW",90,0,0,0,0,1,0,0,0,54.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,39.0,82.1,4.0,34.0,4.0,3.0,0.0,/en/matches/27ad0187/Partizan-Manchester-United-October-24-2019-Europa-League,1.0,0.5,0.5
