,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–1,Brentford,FG Rovers,Y,LB,90,0,1,0,0,2,1,0,0,,,2,,,,,,,,,,,,,,,/en/matches/7f1ff137/Brentford-Forest-Green-Rovers-August-24-2021-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,2021-09-21,Tue,EFL Cup,Third round,Home,W 7–0,Brentford,Oldham Athletic,Y,CB,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/85244b49/Brentford-Oldham-Athletic-September-21-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2021-12-26,Sun,Premier League,Matchweek 19,Away,L 0–2,Brentford,Brighton,Y,WB,65,0,0,0,0,1,0,0,0,31.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,25.0,60.0,0.0,12.0,0.0,1.0,0.0,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,0.0,0.5,0.3928571428571428
3,3,3,3,3,3,2021-12-29,Wed,Premier League,Matchweek 20,Home,L 0–1,Brentford,Manchester City,Y,WB,81,0,0,0,0,0,0,0,0,26.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,37.5,0.0,13.0,0.0,1.0,0.0,/en/matches/1a0df937/Brentford-Manchester-City-December-29-2021-Premier-League,0.0,0.6666666666666666,0.9393939393939394
4,4,4,4,4,4,2022-01-08,Sat,FA Cup,Third round proper,Away,W 4–1,Brentford,Port Vale,Y,LM,81,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/266a7ddd/Port-Vale-Brentford-January-8-2022-FA-Cup,1.0,0.3333333333333333,0.5
5,5,5,5,5,5,2022-01-29,Sat,League One,Matchweek 30,Away,L 0–1,Ipswich Town,Sheffield Weds,Y,DM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/c63f0355/Sheffield-Wednesday-Ipswich-Town-January-29-2022-League-One,0.0,0.3333333333333333,0.5
6,6,6,6,6,6,2022-02-05,Sat,League One,Matchweek 31,Home,W 1–0,Ipswich Town,Gillingham,Y,DM,90,0,0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/c621ec3e/Ipswich-Town-Gillingham-February-5-2022-League-One,1.0,0.3333333333333333,0.5
7,7,7,7,7,7,2022-02-08,Tue,League One,Matchweek 32,Away,W 1–0,Ipswich Town,Doncaster,Y,DM,90,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/9b0ae482/Doncaster-Rovers-Ipswich-Town-February-8-2022-League-One,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,2022-02-12,Sat,League One,Matchweek 33,Away,D 0–0,Ipswich Town,MK Dons,Y,DM,90,0,0,0,0,0,0,1,0,,,3,,,,,,,,,,,,,,,/en/matches/85194d6d/Milton-Keynes-Dons-Ipswich-Town-February-12-2022-League-One,0.5,0.6666666666666666,0.5
9,9,9,9,9,9,2022-02-19,Sat,League One,Matchweek 34,Home,W 3–0,Ipswich Town,Burton Albion,Y,DM,90,0,0,0,0,2,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/585334c4/Ipswich-Town-Burton-Albion-February-19-2022-League-One,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,2022-02-22,Tue,League One,Matchweek 35,Home,D 0–0,Ipswich Town,Cheltenham,Y,DM,64,0,0,0,0,0,0,0,0,,,4,,,,,,,,,,,,,,,/en/matches/9c8eb04a/Ipswich-Town-Cheltenham-Town-February-22-2022-League-One,0.5,0.8333333333333334,0.5
11,11,11,11,11,11,2022-02-26,Sat,League One,Matchweek 36,Away,D 1–1,Ipswich Town,Morecambe,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/dd6d032b/Morecambe-Ipswich-Town-February-26-2022-League-One,0.5,0.6666666666666666,0.5
12,12,12,12,12,12,2022-03-05,Sat,League One,Matchweek 37,Away,W 2–0,Ipswich Town,Fleetwood Town,Y,LW,90,0,0,0,0,0,0,0,0,,,5,,,,,,,,,,,,,,,/en/matches/ec7d115c/Fleetwood-Town-Ipswich-Town-March-5-2022-League-One,1.0,0.6666666666666666,0.5
