,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-12-29,Tue,Premier League,Matchweek 16,Home,L 0–5,West Brom,Leeds United,N,FW,18,0,0,0,0,0,0,0,0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,0.0,0.0,0.0,/en/matches/21f2b720/West-Bromwich-Albion-Leeds-United-December-29-2020-Premier-League,0.0,0.1666666666666666,0.6904761904761905
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-01-09,Sat,FA Cup,Third round proper,Away,D 2 (2)–2 (3),West Brom,Blackpool,Y,RW,120,0,0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/ec56ea13/Blackpool-West-Bromwich-Albion-January-9-2021-FA-Cup,0.5,0.1666666666666666,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-01-30,Sat,Championship,Matchweek 27,Home,D 0–0,Nott'ham Forest,Barnsley,Y,AM,90,0,0,0,0,1,0,0,0,42.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,24.0,34.0,70.6,2.0,19.0,0.0,2.0,1.0,/en/matches/5f9168c3/Nottingham-Forest-Barnsley-January-30-2021-Championship,0.5,0.3333333333333333,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-02-02,Tue,Championship,Matchweek 26,Away,W 2–1,Nott'ham Forest,Coventry City,Y,AM,83,0,0,0,0,0,0,1,0,46.0,1.0,3,2.0,0.0,0.0,0.0,1.0,0.0,27.0,40.0,67.5,4.0,25.0,1.0,4.0,3.0,/en/matches/cf53dbfa/Coventry-City-Nottingham-Forest-February-2-2021-Championship,1.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-02-06,Sat,Championship,Matchweek 28,Away,W 3–0,Nott'ham Forest,Wycombe,Y,AM,90,0,0,0,0,1,0,0,0,53.0,1.0,0,1.0,0.0,0.0,0.1,4.0,0.0,39.0,46.0,84.8,9.0,45.0,2.0,0.0,0.0,/en/matches/ea91f27f/Wycombe-Wanderers-Nottingham-Forest-February-6-2021-Championship,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-02-13,Sat,Championship,Matchweek 29,Home,D 0–0,Nott'ham Forest,Bournemouth,Y,AM,90,0,0,0,0,3,1,0,0,43.0,1.0,1,3.0,0.1,0.1,0.1,3.0,0.0,20.0,28.0,71.4,0.0,26.0,1.0,2.0,2.0,/en/matches/99ef7aa2/Nottingham-Forest-Bournemouth-February-13-2021-Championship,0.5,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-02-17,Wed,Championship,Matchweek 30,Away,L 0–1,Nott'ham Forest,Swansea City,Y,AM,87,0,0,0,0,3,0,0,0,58.0,2.0,1,2.0,0.1,0.1,0.1,2.0,0.0,32.0,43.0,74.4,0.0,30.0,2.0,0.0,0.0,/en/matches/6fea6fea/Swansea-City-Nottingham-Forest-February-17-2021-Championship,0.0,0.8333333333333334,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-02-20,Sat,Championship,Matchweek 31,Home,W 1–0,Nott'ham Forest,Blackburn,Y,AM,90,0,0,0,0,2,0,0,0,53.0,4.0,2,0.0,0.1,0.1,0.1,5.0,1.0,32.0,42.0,76.2,4.0,35.0,0.0,0.0,0.0,/en/matches/508d5fbe/Nottingham-Forest-Blackburn-Rovers-February-20-2021-Championship,1.0,0.5,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-02-23,Tue,Championship,Matchweek 32,Away,W 1–0,Nott'ham Forest,Rotherham Utd,Y,AM,87,0,0,0,0,2,0,0,0,34.0,2.0,1,0.0,0.1,0.1,0.2,4.0,0.0,16.0,23.0,69.6,3.0,16.0,3.0,3.0,2.0,/en/matches/232f7761/Rotherham-United-Nottingham-Forest-February-23-2021-Championship,1.0,0.5,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-02-26,Fri,Championship,Matchweek 33,Away,D 1–1,Nott'ham Forest,Derby County,Y,AM,90,0,0,0,0,1,0,0,0,47.0,1.0,1,1.0,0.1,0.1,0.0,2.0,0.0,27.0,37.0,73.0,2.0,20.0,2.0,3.0,2.0,/en/matches/cfee946f/Derby-County-Nottingham-Forest-February-26-2021-Championship,0.5,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-03-02,Tue,Championship,Matchweek 34,Home,L 0–1,Nott'ham Forest,Luton Town,Y,AM,67,0,0,0,0,1,0,0,0,40.0,2.0,0,0.0,0.0,0.0,0.1,4.0,0.0,27.0,31.0,87.1,3.0,23.0,3.0,1.0,1.0,/en/matches/2ad10be1/Nottingham-Forest-Luton-Town-March-2-2021-Championship,0.0,0.8333333333333334,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-03-06,Sat,Championship,Matchweek 35,Away,L 0–1,Nott'ham Forest,Watford,Y,AM,80,0,0,0,0,2,0,0,0,37.0,1.0,0,1.0,0.1,0.1,0.0,1.0,0.0,19.0,26.0,73.1,3.0,14.0,2.0,1.0,0.0,/en/matches/ee2df376/Watford-Nottingham-Forest-March-6-2021-Championship,0.0,0.5,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-03-13,Sat,Championship,Matchweek 36,Home,D 1–1,Nott'ham Forest,Reading,Y,AM,79,0,0,0,0,3,1,0,0,44.0,0.0,0,0.0,0.1,0.1,0.1,3.0,0.0,28.0,37.0,75.7,4.0,26.0,0.0,1.0,1.0,/en/matches/a70da2c2/Nottingham-Forest-Reading-March-13-2021-Championship,0.5,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-03-20,Sat,Championship,Matchweek 38,Away,D 1–1,Nott'ham Forest,Brentford,Y,AM,90,1,0,0,0,1,1,0,0,48.0,0.0,2,0.0,0.3,0.3,0.0,4.0,0.0,37.0,41.0,90.2,3.0,33.0,0.0,2.0,0.0,/en/matches/39551b6f/Brentford-Nottingham-Forest-March-20-2021-Championship,0.5,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-04-05,Mon,Championship,Matchweek 40,Home,W 3–1,Nott'ham Forest,QPR,Y,AM,90,0,1,0,0,4,1,1,0,42.0,3.0,3,1.0,0.2,0.2,0.2,5.0,1.0,23.0,28.0,82.1,6.0,26.0,2.0,0.0,0.0,/en/matches/adb78fd3/Nottingham-Forest-Queens-Park-Rangers-April-5-2021-Championship,1.0,0.3333333333333333,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-04-10,Sat,Championship,Matchweek 41,Away,D 0–0,Nott'ham Forest,Bristol City,Y,AM,83,0,0,0,0,1,0,0,0,51.0,1.0,0,0.0,0.0,0.0,0.1,5.0,0.0,34.0,43.0,79.1,10.0,37.0,6.0,4.0,3.0,/en/matches/58bba2e0/Bristol-City-Nottingham-Forest-April-10-2021-Championship,0.5,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-04-17,Sat,Championship,Matchweek 42,Home,L 0–2,Nott'ham Forest,Huddersfield,Y,AM,63,0,0,0,0,3,1,0,0,34.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,23.0,28.0,82.1,3.0,19.0,2.0,1.0,0.0,/en/matches/56a50dd2/Nottingham-Forest-Huddersfield-Town-April-17-2021-Championship,0.0,0.6666666666666666,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-04-21,Wed,Championship,Matchweek 43,Away,D 1–1,Nott'ham Forest,Birmingham City,Y,AM,63,0,0,0,0,0,0,0,0,20.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.0,68.4,1.0,9.0,1.0,0.0,0.0,/en/matches/8fa6940e/Birmingham-City-Nottingham-Forest-April-21-2021-Championship,0.5,0.5,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-04-24,Sat,Championship,Matchweek 44,Home,D 1–1,Nott'ham Forest,Stoke City,Y,"LW,AM",90,0,0,0,0,0,0,0,0,43.0,3.0,0,1.0,0.0,0.0,0.0,1.0,0.0,25.0,32.0,78.1,1.0,24.0,0.0,1.0,1.0,/en/matches/23b0088b/Nottingham-Forest-Stoke-City-April-24-2021-Championship,0.5,0.3333333333333333,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-05-01,Sat,Championship,Matchweek 45,Away,D 0–0,Nott'ham Forest,Sheffield Weds,Y,"LW,AM",90,0,0,0,0,2,0,0,0,49.0,1.0,1,0.0,0.3,0.3,0.0,1.0,0.0,40.0,42.0,95.2,6.0,39.0,1.0,0.0,0.0,/en/matches/22492e0e/Sheffield-Wednesday-Nottingham-Forest-May-1-2021-Championship,0.5,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-05-08,Sat,Championship,Matchweek 46,Home,L 1–2,Nott'ham Forest,Preston,Y,LW,73,0,1,0,0,3,0,0,0,43.0,1.0,0,5.0,0.2,0.2,0.1,2.0,1.0,29.0,31.0,93.5,6.0,28.0,7.0,0.0,0.0,/en/matches/74f597e9/Nottingham-Forest-Preston-North-End-May-8-2021-Championship,0.0,0.5,0.5
