,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2020-09-27,Sun,Matchweek 5,Home,D 3–3,Tottenham,West Ham,Y,LB,90,1,1,1,0,0,0,1,0.0,1,1,0,1,2,3,2,0,/en/matches/17f0eec9/Tottenham-Hotspur-West-Ham-United-October-18-2020-Premier-League
1,2020-09-27,Mon,Matchweek 6,Away,W 1–0,Tottenham,Burnley,N,"On matchday squad, but did not play",/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,,,,,,,,,,,,,,,,,
2,2020-09-27,Sun,Matchweek 7,Home,W 2–1,Tottenham,Brighton,Y,"LB,LW",90,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,0,0,/en/matches/1d01ff0c/Tottenham-Hotspur-Brighton-and-Hove-Albion-November-1-2020-Premier-League
3,2020-09-27,Sun,Matchweek 8,Away,W 1–0,Tottenham,West Brom,Y,LB,90,2,1,2,0,0,1,2,50.0,1,3,1,2,2,4,9,0,/en/matches/90c0e34c/West-Bromwich-Albion-Tottenham-Hotspur-November-8-2020-Premier-League
4,2020-09-27,Sat,Matchweek 9,Home,W 2–0,Tottenham,Manchester City,Y,LB,90,3,2,2,1,0,3,3,100.0,0,1,1,0,1,4,6,0,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League
5,2020-09-27,Sun,Matchweek 10,Away,D 0–0,Tottenham,Chelsea,Y,"LB,LW",90,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,1,0,/en/matches/58306243/Chelsea-Tottenham-Hotspur-November-29-2020-Premier-League
6,2020-09-27,Sun,Matchweek 11,Home,W 2–0,Tottenham,Arsenal,Y,"LB,LM",90,2,1,1,1,0,0,1,0.0,1,1,0,1,1,3,6,0,/en/matches/35abfa2f/North-London-Derby-Tottenham-Hotspur-Arsenal-December-6-2020-Premier-League
7,2020-09-27,Sun,Matchweek 12,Away,D 1–1,Tottenham,Crystal Palace,Y,LB,83,3,2,3,0,0,2,3,66.7,1,4,1,3,0,3,1,0,/en/matches/9b0e267e/Crystal-Palace-Tottenham-Hotspur-December-13-2020-Premier-League
8,2020-09-27,Wed,Matchweek 13,Away,L 1–2,Tottenham,Liverpool,N,LM,15,1,0,1,0,0,0,0,,0,0,0,0,1,2,0,0,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League
9,2020-09-27,Sun,Matchweek 14,Home,L 0–2,Tottenham,Leicester City,Y,LB,90,4,0,3,1,0,2,3,66.7,1,0,0,0,0,4,1,0,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League
10,2020-09-27,Sun,Matchweek 15,Away,D 1–1,Tottenham,Wolves,Y,WB,62,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,/en/matches/f50faef3/Wolverhampton-Wanderers-Tottenham-Hotspur-December-27-2020-Premier-League
11,2020-09-27,Sat,Matchweek 17,Home,W 3–0,Tottenham,Leeds United,N,"On matchday squad, but did not play",/en/matches/93463aad/Tottenham-Hotspur-Leeds-United-January-2-2021-Premier-League,,,,,,,,,,,,,,,,,
12,2020-09-27,Wed,Matchweek 16,Home,D 1–1,Tottenham,Fulham,Y,LB,90,1,0,1,0,0,0,1,0.0,1,4,1,3,4,5,5,0,/en/matches/fcad17a1/Tottenham-Hotspur-Fulham-January-13-2021-Premier-League
13,2020-09-27,Sun,Matchweek 19,Away,W 3–1,Tottenham,Sheffield Utd,Y,LM,89,1,1,1,0,0,1,3,33.3,2,1,0,1,0,1,3,0,/en/matches/c52b1c4f/Sheffield-United-Tottenham-Hotspur-January-17-2021-Premier-League
14,2020-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2020-09-27,Sun,Matchweek 25,Away,L 1–2,Tottenham,West Ham,Y,LB,76,0,0,0,0,0,0,0,,0,1,0,1,1,1,2,0,/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
16,2020-09-27,Sun,Matchweek 26,Home,W 4–0,Tottenham,Burnley,Y,LB,90,3,2,3,0,0,2,2,100.0,0,3,1,2,1,4,1,0,/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League
