,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-12,Sat,Premier League,Matchweek 1,Away,D 1–1,West Ham,Bournemouth,Y,"DM,AM",89,0,0,0,0,3,0,1,0,57,8,0,0,0.2,0.2,0.1,2,0,31,40,77.5,6,27,0,0,https://fbref.com/en/matches/d6bbf293/Bournemouth-West-Ham-United-August-12-2023-Premier-League,491,183,0.2,2,2,1,0,39,1,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,7,5,3,0,100.0,0,0,8,1,0,2,3,0.0,2,100.0,0,2,1,31,1,0,4,0,0,0,14,2,100.0
1,2023-08-20,Sun,Premier League,Matchweek 2,Home,W 3–1,West Ham,Chelsea,Y,"AM,LW",90,1,0,1,1,1,0,1,0,53,2,2,1,0.9,0.1,0.1,5,2,26,38,68.4,4,31,1,1,https://fbref.com/en/matches/44b9a07c/West-Ham-United-Chelsea-August-20-2023-Premier-League,373,104,0.0,2,2,0,0,35,2,1,0,1,2,0,0,0,0,0,1,4,0,1,0,0,2,2,0,0,14.3,6,1,4,1,0,2,3,50.0,1,50.0,0,3,6,30,1,0,1,0,0,0,10,2,40.0
2,2023-08-26,Sat,Premier League,Matchweek 3,Away,W 3–1,West Ham,Brighton,Y,"CM,LM,RM",84,0,0,0,0,2,1,0,0,39,2,3,1,0.3,0.3,0.6,2,0,11,21,52.4,3,11,0,0,https://fbref.com/en/matches/ba68d60c/Brighton-and-Hove-Albion-West-Ham-United-August-26-2023-Premier-League,159,80,0.4,2,1,2,0,20,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,50.0,1,1,5,3,0,5,2,0.0,1,100.0,1,1,1,18,2,0,3,0,0,0,7,1,33.3
3,2023-09-01,Fri,Premier League,Matchweek 4,Away,W 2–1,West Ham,Luton Town,Y,AM,89,0,1,0,0,0,0,0,0,87,6,1,2,0.0,0.0,0.4,2,2,62,78,79.5,13,57,0,0,https://fbref.com/en/matches/e929e225/Luton-Town-West-Ham-United-September-1-2023-Premier-League,927,302,0.2,1,11,3,0,76,2,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,4,4,2,0,50.0,2,2,7,1,0,1,2,0.0,0,0.0,0,1,3,64,2,0,4,0,0,0,12,2,100.0
4,2023-09-16,Sat,Premier League,Matchweek 5,Home,L 1–3,West Ham,Manchester City,Y,"LW,DM",90,0,0,0,0,0,0,1,0,72,3,1,1,0.0,0.0,0.0,1,0,54,64,84.4,5,54,0,2,https://fbref.com/en/matches/64c0a6e2/West-Ham-United-Manchester-City-September-16-2023-Premier-League,954,378,0.2,0,3,0,0,60,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,3,0,0,50.0,1,1,4,1,0,3,0,100.0,0,0.0,0,0,1,59,2,0,1,0,0,0,6,0,
5,2023-09-21,Thu,Europa Lg,Group stage,Home,W 3–1,eng West Ham,rs TSC Bačka Top,Y,"DM,CM,AM",85,0,0,0,0,2,1,0,0,102,2,0,0,0.2,0.2,0.0,4,0,72,91,79.1,15,62,3,2,https://fbref.com/en/matches/c376e97b/West-Ham-United-TSC-Backa-Top-September-21-2023-Europa-League,1078,387,0.1,1,13,2,0,88,2,0,0,1,1,2,0,0,0,0,1,3,0,0,0,0,2,1,1,0,0.0,1,0,2,1,0,2,1,100.0,0,0.0,0,0,0,75,3,0,2,0,0,0,10,0,
6,2023-09-24,Sun,Premier League,Matchweek 6,Away,L 1–3,West Ham,Liverpool,Y,"LW,AM",86,0,0,0,0,0,0,0,0,60,2,1,1,0.0,0.0,0.1,3,0,40,50,80.0,6,35,1,6,https://fbref.com/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League,514,232,0.2,1,6,1,0,49,1,1,2,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,1,100.0,0,1,3,1,0,0,0,85.7,0,0.0,0,3,2,47,1,0,1,0,0,0,9,1,25.0
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2023-09-30,Sat,Premier League,Matchweek 7,Home,W 2–0,West Ham,Sheffield Utd,Y,"LW,AM",89,0,0,0,0,1,0,0,0,65,0,0,0,0.1,0.1,0.1,2,0,43,57,75.4,5,56,3,1,https://fbref.com/en/matches/b82be6d7/West-Ham-United-Sheffield-United-September-30-2023-Premier-League,584,199,0.2,1,3,3,1,55,1,0,1,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,,0,0,0,0,0,0,5,50.0,0,0.0,2,4,4,57,7,0,1,0,0,0,6,0,0.0
9,2023-10-05,Thu,Europa Lg,Group stage,Away,W 2–1,eng West Ham,de Freiburg,Y,AM,89,1,0,0,0,1,1,0,0,66,1,0,0,0.0,0.0,0.4,6,0,37,54,68.5,7,44,1,3,https://fbref.com/en/matches/734e1b51/Freiburg-West-Ham-United-October-5-2023-Europa-League,506,220,0.2,4,3,4,0,52,2,1,1,0,1,1,0,0,0,0,0,4,0,1,1,0,1,0,0,1,33.3,2,0,1,2,0,1,2,60.0,2,40.0,0,4,4,49,5,0,0,0,0,0,7,2,28.6
