,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-12,Mon,Gold Cup,Group stage,Home,W 2–0,jm Jamaica,sr Suriname,Y,RM,82,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/b27b9043/Jamaica-Suriname-July-12-2021-Gold-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-07-16,Fri,Gold Cup,Group stage,Away,W 2–1,jm Jamaica,gp Guadeloupe,Y,RM,90,0,1,0,0,4.0,2.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c2c7e00b/Guadeloupe-Jamaica-July-16-2021-Gold-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 2–3,Aston Villa,Watford,N,"LM,LW",31,0,1,0,0,2.0,0.0,0,0,13.0,1.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,5.0,8.0,62.5,0.0,11.0,4.0,1.0,1.0,/en/matches/814b563c/Watford-Aston-Villa-August-14-2021-Premier-League,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–3,Aston Villa,Chelsea,N,"FW,CM",35,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,5.0,9.0,55.6,0.0,9.0,1.0,4.0,3.0,/en/matches/67bbc3a5/Chelsea-Aston-Villa-September-11-2021-Premier-League,0.0,0.6666666666666666,0.738095238095238
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-18,Sat,Premier League,Matchweek 5,Home,W 3–0,Aston Villa,Everton,N,LB,21,1,0,0,0,1.0,1.0,1,0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,7.0,57.1,1.0,7.0,2.0,0.0,0.0,/en/matches/57323feb/Aston-Villa-Everton-September-18-2021-Premier-League,1.0,0.3333333333333333,0.7444444444444446
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-22,Fri,Premier League,Matchweek 9,Away,L 1–3,Aston Villa,Arsenal,N,RW,45,0,1,0,0,2.0,1.0,0,0,22.0,1.0,0.0,2.0,0.1,0.1,0.1,1.0,0.0,10.0,13.0,76.9,1.0,15.0,4.0,2.0,0.0,/en/matches/ac95a75a/Arsenal-Aston-Villa-October-22-2021-Premier-League,0.0,0.3333333333333333,0.7023809523809524
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-31,Sun,Premier League,Matchweek 10,Home,L 1–4,Aston Villa,West Ham,Y,"LW,LM",71,0,0,0,0,2.0,1.0,0,0,45.0,4.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,16.0,28.0,57.1,2.0,24.0,3.0,2.0,0.0,/en/matches/a62478a2/Aston-Villa-West-Ham-United-October-31-2021-Premier-League,0.0,0.3333333333333333,0.7857142857142858
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-05,Fri,Premier League,Matchweek 11,Away,L 0–1,Aston Villa,Southampton,Y,"RW,RM",90,0,0,0,0,2.0,1.0,0,0,42.0,3.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,15.0,28.0,53.6,4.0,25.0,2.0,5.0,2.0,/en/matches/868bd31f/Southampton-Aston-Villa-November-5-2021-Premier-League,0.0,0.3333333333333333,0.6785714285714285
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-12,Fri,WCQ,Third round,Away,D 1–1,jm Jamaica,sv El Salvador,Y,RM,87,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/7ac34dae/El-Salvador-Jamaica-November-12-2021-WCQ----CONCACAF-M,0.5,0.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-16,Tue,WCQ,Third round,Home,D 1–1,jm Jamaica,us United States,Y,AM,87,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b2289ca6/Jamaica-United-States-November-16-2021-WCQ----CONCACAF-M,0.5,0.1666666666666666,0.5
