,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-07,Sat,Community Shield,FA Community Shield,Neutral,W 1–0,Leicester City,Manchester City,Y,AM,70,0,,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/6a1fc101/Leicester-City-Manchester-City-August-7-2021-FA-Community-Shield,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 1–0,Leicester City,Wolves,Y,RW,61,0,0.0,0,0,0,0,0,0,31.0,0.0,1,1.0,0.0,0.0,0.1,3.0,0.0,20.0,23.0,87.0,3.0,17.0,0.0,1.0,0.0,/en/matches/0b346a62/Leicester-City-Wolverhampton-Wanderers-August-14-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-23,Mon,Premier League,Matchweek 2,Away,L 1–4,Leicester City,West Ham,Y,RW,39,0,0.0,0,0,1,0,0,1,17.0,0.0,0,0.0,0.1,0.1,0.1,2.0,0.0,12.0,15.0,80.0,1.0,17.0,1.0,2.0,1.0,/en/matches/1d07228e/West-Ham-United-Leicester-City-August-23-2021-Premier-League,0.0,0.5,0.5384615384615384
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-16,Thu,Europa Lg,Group stage,Home,D 2–2,eng Leicester City,it Napoli,Y,RM,45,1,0.0,0,0,2,1,0,0,35.0,0.0,1,1.0,0.2,0.2,0.0,3.0,0.0,19.0,26.0,73.1,0.0,22.0,0.0,2.0,1.0,/en/matches/ca7a900a/Leicester-City-Napoli-September-16-2021-Europa-League,0.5,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-30,Thu,Europa Lg,Group stage,Away,L 0–1,eng Leicester City,pl Legia Warsaw,Y,FW,66,0,0.0,0,0,2,0,0,0,34.0,1.0,1,1.0,0.6,0.6,0.1,3.0,0.0,20.0,23.0,87.0,1.0,18.0,1.0,2.0,0.0,/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League,0.0,0.5,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-16,Sat,Premier League,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,N,AM,18,0,2.0,0,0,1,1,0,0,14.0,0.0,0,0.0,0.2,0.2,0.9,3.0,1.0,8.0,9.0,88.9,1.0,6.0,1.0,0.0,0.0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League,1.0,0.1666666666666666,0.642857142857143
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-24,Sun,Premier League,Matchweek 9,Away,W 2–1,Leicester City,Brentford,N,AM,13,0,0.0,0,0,1,1,0,0,9.0,2.0,0,0.0,0.3,0.3,0.0,1.0,0.0,2.0,4.0,50.0,0.0,5.0,1.0,1.0,0.0,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,1.0,0.5,0.5357142857142858
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-11-04,Thu,Europa Lg,Group stage,Home,D 1–1,eng Leicester City,ru Spartak Moscow,Y,CM,57,0,1.0,0,0,1,0,0,0,51.0,0.0,0,3.0,0.1,0.1,0.1,2.0,1.0,37.0,42.0,88.1,2.0,37.0,1.0,1.0,1.0,/en/matches/d8832d11/Leicester-City-Spartak-Moscow-November-4-2021-Europa-League,0.5,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-25,Thu,Europa Lg,Group stage,Home,W 3–1,eng Leicester City,pl Legia Warsaw,N,LM,29,0,0.0,0,0,0,0,0,0,22.0,0.0,1,0.0,0.0,0.0,0.4,3.0,0.0,15.0,20.0,75.0,2.0,15.0,0.0,0.0,0.0,/en/matches/19efd03a/Leicester-City-Legia-Warsaw-November-25-2021-Europa-League,1.0,0.8333333333333334,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-01,Wed,Premier League,Matchweek 14,Away,D 2–2,Leicester City,Southampton,N,RW,30,0,0.0,0,0,1,1,0,0,19.0,0.0,0,0.0,0.1,0.1,0.2,2.0,0.0,8.0,12.0,66.7,1.0,5.0,0.0,1.0,1.0,/en/matches/135f5959/Southampton-Leicester-City-December-1-2021-Premier-League,0.5,0.8333333333333334,0.3214285714285713
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-12-05,Sun,Premier League,Matchweek 15,Away,L 1–2,Leicester City,Aston Villa,N,FW,13,0,0.0,0,0,1,0,0,0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,4.0,0.0,1.0,1.0,/en/matches/49cc65ac/Aston-Villa-Leicester-City-December-5-2021-Premier-League,0.0,0.6666666666666666,0.5595238095238095
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-26,Sun,Premier League,Matchweek 19,Away,L 3–6,Leicester City,Manchester City,Y,RM,45,0,0.0,0,0,1,1,0,0,8.0,0.0,0,1.0,0.1,0.1,0.0,1.0,0.0,4.0,5.0,80.0,0.0,4.0,2.0,1.0,1.0,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League,0.0,0.5,0.861111111111111
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2022-01-08,Sat,FA Cup,Third round proper,Home,W 4–1,Leicester City,Watford,Y,AM,73,0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/fd2ca892/Leicester-City-Watford-January-8-2022-FA-Cup,1.0,0.1666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-01-23,Sun,Premier League,Matchweek 23,Home,D 1–1,Leicester City,Brighton,N,FW,1,0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/a28f6f69/Leicester-City-Brighton-and-Hove-Albion-January-23-2022-Premier-League,0.5,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-02-17,Thu,Conf Lg,Knockout round play-offs,Home,W 4–1,eng Leicester City,dk Randers,N,LW,8,0,0.0,0,0,1,1,0,0,7.0,0.0,0,0.0,0.1,0.1,0.0,1.0,0.0,4.0,5.0,80.0,1.0,6.0,1.0,0.0,0.0,/en/matches/8168b96e/Leicester-City-Randers-February-17-2022-Europa-Conference-League,1.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-02-24,Thu,Conf Lg,Knockout round play-offs,Away,W 3–1,eng Leicester City,dk Randers,N,RW,31,0,0.0,0,0,1,0,0,0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,1.0,8.0,1.0,1.0,1.0,/en/matches/48682f5f/Randers-Leicester-City-February-24-2022-Europa-Conference-League,1.0,0.8333333333333334,0.5
