,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2019-08-23,Sun,Matchweek 5,Away,L 1–3,Everton,Bournemouth,N,"On matchday squad, but did not play",/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League,,,,,,,,,,,,,,,,
1,2019-08-23,,,,,,,,,,,,,,,,,,,,,,,,,
2,2019-08-23,Sat,Matchweek 7,Home,L 1–3,Everton,Manchester City,N,"On matchday squad, but did not play",/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League,,,,,,,,,,,,,,,,
3,2019-08-23,Sat,Matchweek 8,Away,L 0–1,Everton,Burnley,N,RB,32,26,20,6,0,0,1,1,6,0,0,0,0,22,0,0,/en/matches/2f9439d0/Burnley-Everton-October-5-2019-Premier-League
4,2019-08-23,Sat,Matchweek 9,Home,W 2–0,Everton,West Ham,Y,RB,90,56,45,10,4,0,0,5,6,0,0,0,0,41,1,0,/en/matches/0fa45675/Everton-West-Ham-United-October-19-2019-Premier-League
5,2019-08-23,Sat,Matchweek 10,Away,L 2–3,Everton,Brighton,Y,RB,90,73,56,16,0,1,1,1,16,0,0,0,0,48,1,2,/en/matches/f728ceea/Brighton-and-Hove-Albion-Everton-October-26-2019-Premier-League
6,2019-08-23,Sun,Matchweek 11,Home,D 1–1,Everton,Tottenham,Y,RB,90,53,42,11,0,0,1,3,11,0,0,0,0,38,0,6,/en/matches/efe9c8f4/Everton-Tottenham-Hotspur-November-3-2019-Premier-League
7,2019-08-23,Sat,Matchweek 12,Away,W 2–1,Everton,Southampton,Y,RB,90,37,27,10,0,0,0,1,10,0,0,0,0,33,0,0,/en/matches/553c5b11/Southampton-Everton-November-9-2019-Premier-League
8,2019-08-23,Sat,Matchweek 13,Home,L 0–2,Everton,Norwich City,Y,RB,65,43,33,10,0,0,0,3,10,0,0,0,0,33,0,0,/en/matches/464461f5/Everton-Norwich-City-November-23-2019-Premier-League
9,2019-08-23,Sun,Matchweek 14,Away,L 1–2,Everton,Leicester City,Y,"RM,WB",90,34,28,6,0,0,0,6,6,0,0,0,0,28,0,1,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
10,2019-08-23,Wed,Matchweek 15,Away,L 2–5,Everton,Liverpool,Y,RB,34,14,12,2,0,0,0,1,2,0,0,0,0,8,0,0,/en/matches/de0ec650/Merseyside-Derby-Liverpool-Everton-December-4-2019-Premier-League
