,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2023-08-12,Fri,Matchweek 4,Home,L 1–2,Luton Town,West Ham,Y,CM,83,39,2,6,15,20,1,39,5,0,0.0,4,80.0,22,115,55,2,3,0,3,0,21,8,/en/matches/e929e225/Luton-Town-West-Ham-United-September-1-2023-Premier-League
1,2023-08-12,Sat,Matchweek 5,Away,L 0–1,Luton Town,Fulham,Y,CM,73,18,2,7,9,2,1,18,0,0,,0,,9,86,60,1,1,1,4,0,8,0,/en/matches/48b1bdc7/Fulham-Luton-Town-September-16-2023-Premier-League
2,2023-08-12,Sat,Matchweek 6,Home,D 1–1,Luton Town,Wolves,N,"On matchday squad, but did not play",/en/matches/76a1421e/Luton-Town-Wolverhampton-Wanderers-September-23-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2023-08-12,Sat,Matchweek 7,Away,W 2–1,Luton Town,Everton,N,"On matchday squad, but did not play",/en/matches/921d5f17/Everton-Luton-Town-September-30-2023-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2023-08-12,Tue,Matchweek 2,Home,L 1–2,Luton Town,Burnley,N,AM,22,13,0,0,4,10,3,13,1,1,100.0,0,0.0,10,93,52,1,2,1,0,0,11,2,/en/matches/4f7b3f27/Luton-Town-Burnley-October-3-2023-Premier-League
5,2023-08-12,Sat,Matchweek 8,Home,L 0–1,Luton Town,Tottenham,N,CM,24,16,1,8,3,5,1,16,0,0,,0,,8,38,19,1,0,0,2,0,7,0,/en/matches/d021f28f/Luton-Town-Tottenham-Hotspur-October-7-2023-Premier-League
