,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-09-03,Sat,Süper Lig,Matchweek 5,Home,W 2–0,Başakşehir,Alanyaspor,N,,16,0,1,0,0,1.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/30ee1c60/Istanbul-Basaksehir-Alanyaspor-September-3-2022-Super-Lig,1.0,0.5,0.5
1,1,1,1,2022-09-08,Thu,Conf Lg,Group stage,Away,W 4–0,tr Başakşehir,sct Hearts,Y,RW,72,0,0,0,0,4.0,1.0,0,0,50.0,2.0,0.0,0.0,0.5,0.5,0.1,7.0,0.0,27.0,35.0,77.1,6.0,27.0,3.0,4.0,2.0,/en/matches/3aa3f7f7/Heart-of-Midlothian-Istanbul-Basaksehir-September-8-2022-Europa-Conference-League,1.0,0.5,0.5
2,2,2,2,2022-09-12,Mon,Süper Lig,Matchweek 6,Away,W 1–0,Başakşehir,Beşiktaş,Y,FW,80,1,0,0,0,2.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/980993d4/Besiktas-Istanbul-Basaksehir-September-12-2022-Super-Lig,1.0,0.5,0.5
3,3,3,3,2022-09-15,Thu,Conf Lg,Group stage,Home,W 3–0,tr Başakşehir,it Fiorentina,N,LM,32,1,0,0,0,1.0,1.0,0,0,14.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,6.0,8.0,75.0,0.0,11.0,0.0,0.0,0.0,/en/matches/099491a8/Istanbul-Basaksehir-Fiorentina-September-15-2022-Europa-Conference-League,1.0,1.0,0.5
4,4,4,4,2022-09-18,Sun,Süper Lig,Matchweek 7,Home,D 0–0,Başakşehir,Fatih Karagümrük,Y,FW,85,0,0,0,0,1.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/d94564e4/Istanbul-Basaksehir-Fatih-Karagumruk-September-18-2022-Super-Lig,0.5,1.0,0.5
5,5,5,5,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,W 1–0,bf Burkina Faso,cd Congo DR,Y*,AM,85,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/32f52b80/Congo-DR-Burkina-Faso-September-23-2022-Friendlies-M,1.0,0.8333333333333334,0.5
6,6,6,6,2022-10-01,Sat,Süper Lig,Matchweek 8,Away,W 2–1,Başakşehir,Ankaragücü,Y,FW,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0ceb4127/Ankaragucu-Istanbul-Basaksehir-October-1-2022-Super-Lig,1.0,0.8333333333333334,0.5
7,7,7,7,2022-10-06,Thu,Conf Lg,Group stage,Away,D 0–0,tr Başakşehir,lv FK Rīgas FS,Y,RW,90,0,0,0,0,4.0,1.0,1,0,78.0,4.0,0.0,0.0,0.3,0.3,0.0,3.0,0.0,59.0,66.0,89.4,11.0,72.0,2.0,7.0,4.0,/en/matches/2c9e6af9/FK-Rigas-FS-Istanbul-Basaksehir-October-6-2022-Europa-Conference-League,0.5,0.8333333333333334,0.5
8,8,8,8,2022-10-10,Mon,Süper Lig,Matchweek 9,Home,L 0–2,Başakşehir,Sivasspor,Y,FW,90,0,0,0,0,3.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/e33090f4/Istanbul-Basaksehir-Sivasspor-October-10-2022-Super-Lig,0.0,0.8333333333333334,0.5
9,9,9,9,2022-10-13,Thu,Conf Lg,Group stage,Home,W 3–0,tr Başakşehir,lv FK Rīgas FS,N,LW,29,0,1,0,0,1.0,1.0,0,0,27.0,0.0,0.0,1.0,0.1,0.1,0.0,5.0,1.0,18.0,23.0,78.3,1.0,24.0,9.0,3.0,3.0,/en/matches/26d24524/Istanbul-Basaksehir-FK-Rigas-FS-October-13-2022-Europa-Conference-League,1.0,0.5,0.5
