,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2021-08-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-13,Sun,Matchweek 7,Away,W 2–1,Brentford,West Ham,N,"On matchday squad, but did not play",/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-13,Sat,Matchweek 8,Home,L 0–1,Brentford,Chelsea,N,"On matchday squad, but did not play",/en/matches/866cfb1f/Brentford-Chelsea-October-16-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
3,2021-08-13,Sun,Matchweek 9,Home,L 1–2,Brentford,Leicester City,N,"On matchday squad, but did not play",/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
4,2021-08-13,Sat,Matchweek 10,Away,L 1–3,Brentford,Burnley,N,"On matchday squad, but did not play",/en/matches/c8915e9e/Burnley-Brentford-October-30-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2021-08-13,Sat,Matchweek 11,Home,L 1–2,Brentford,Norwich City,N,CB,79,48,66,72.7,1046,427,14,18,77.8,25,29,86.2,9,15,60.0,0,0.7,0.1,3,3,0,0,4,/en/matches/0f029791/Brentford-Norwich-City-November-6-2021-Premier-League
6,2021-08-13,Sat,Matchweek 12,Away,D 3–3,Brentford,Newcastle Utd,N,CB,11,0,4,0.0,0,0,0,0,,0,4,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,/en/matches/adbf56bc/Newcastle-United-Brentford-November-20-2021-Premier-League
7,2021-08-13,Sun,Matchweek 13,Home,W 1–0,Brentford,Everton,Y,CB,90,21,44,47.7,474,163,8,11,72.7,8,15,53.3,5,15,33.3,0,0.1,0.0,1,1,0,0,0,/en/matches/286c4c1c/Brentford-Everton-November-28-2021-Premier-League
8,2021-08-13,Thu,Matchweek 14,Away,L 0–2,Brentford,Tottenham,Y,CB,90,49,72,68.1,1130,310,11,15,73.3,29,39,74.4,9,16,56.3,0,0.0,0.4,0,3,1,1,2,/en/matches/a80b3790/Tottenham-Hotspur-Brentford-December-2-2021-Premier-League
9,2021-08-13,Sun,Matchweek 15,Away,D 2–2,Brentford,Leeds United,Y,CB,90,19,38,50.0,375,89,5,9,55.6,12,20,60.0,2,8,25.0,0,0.0,0.0,0,2,0,0,4,/en/matches/175160b7/Leeds-United-Brentford-December-5-2021-Premier-League
10,2021-08-13,Fri,Matchweek 16,Home,W 2–1,Brentford,Watford,Y,CB,90,58,80,72.5,1355,523,8,13,61.5,39,47,83.0,11,19,57.9,0,0.2,0.1,3,8,1,1,8,/en/matches/49a36a4e/Brentford-Watford-December-10-2021-Premier-League
