,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-05,Sat,UEFA Nations League,League A,Away,W 1–0,eng England,is Iceland,Y,CM,67,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4d475727/Iceland-England-September-5-2020-UEFA-Nations-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-21,Mon,Premier League,Matchweek 2,Away,W 3–1,Manchester City,Wolves,Y,RW,90,1,0,0,0,2.0,1.0,0,0,62.0,3.0,0.0,0.0,0.4,0.4,0.0,3.0,1.0,47.0,52.0,90.4,5.0,33.0,3.0,5.0,4.0,/en/matches/1c17eca3/Wolverhampton-Wanderers-Manchester-City-September-21-2020-Premier-League,1.0,0.5,0.5476190476190477
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-24,Thu,EFL Cup,Third round,Home,W 2–1,Manchester City,Bournemouth,Y,AM,90,1,1,0,0,4.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/dace08b9/Manchester-City-Bournemouth-September-24-2020-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-09-27,Sun,Premier League,Matchweek 3,Home,L 2–5,Manchester City,Leicester City,Y,"LW,LM",63,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,94.1,1.0,8.0,0.0,1.0,1.0,/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League,0.0,1.0,0.6428571428571429
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-03,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,Y,"LM,LW",90,0,0,0,0,3.0,0.0,0,0,53.0,1.0,0.0,0.0,0.1,0.1,0.1,3.0,0.0,26.0,37.0,70.3,6.0,39.0,10.0,8.0,4.0,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League,0.5,0.6666666666666666,0.7023809523809524
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-17,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,Y,LW,88,0,0,0,0,4.0,2.0,0,0,61.0,0.0,1.0,1.0,0.7,0.7,0.0,2.0,1.0,39.0,49.0,79.6,3.0,42.0,4.0,3.0,0.0,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League,1.0,0.5,0.5952380952380952
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-10-21,Wed,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,pt Porto,N,LM,23,0,1,0,0,0.0,0.0,0,0,16.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,1.0,12.0,14.0,85.7,1.0,9.0,0.0,0.0,0.0,/en/matches/27966ef3/Manchester-City-Porto-October-21-2020-Champions-League,1.0,0.5,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,West Ham,N,FW,45,1,0,0,0,2.0,2.0,0,0,32.0,0.0,1.0,1.0,0.1,0.1,0.0,1.0,0.0,19.0,25.0,76.0,2.0,29.0,2.0,2.0,2.0,/en/matches/2b0c0eca/West-Ham-United-Manchester-City-October-24-2020-Premier-League,0.5,0.8333333333333334,0.6794871794871794
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-10-27,Tue,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,fr Marseille,Y,"LW,RM",90,0,0,0,0,1.0,1.0,0,0,76.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,60.0,70.0,85.7,3.0,54.0,5.0,2.0,1.0,/en/matches/08a2f03b/Marseille-Manchester-City-October-27-2020-Champions-League,1.0,0.8333333333333334,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,N,LW,10,0,0,0,0,0.0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,80.0,0.0,3.0,1.0,1.0,1.0,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League,1.0,0.8333333333333334,0.2976190476190475
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-03,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,gr Olympiacos,Y,LM,68,0,0,0,0,2.0,1.0,0,0,54.0,0.0,0.0,1.0,0.1,0.1,0.0,3.0,0.0,39.0,50.0,78.0,5.0,34.0,6.0,0.0,0.0,/en/matches/427a63f0/Manchester-City-Olympiacos-November-3-2020-Champions-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-12,Thu,Friendlies (M),Friendlies (M),Home,W 3–0,eng England,ie Rep. of Ireland,N,,29,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/035fe1c0/England-Republic-of-Ireland-November-12-2020-Friendlies-M,1.0,1.0,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-18,Wed,UEFA Nations League,League A,Home,W 4–0,eng England,is Iceland,Y,CM,90,2,1,0,0,5.0,4.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/543924ac/England-Iceland-November-18-2020-UEFA-Nations-League,1.0,1.0,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–2,Manchester City,Tottenham,N,LM,19,0,0,0,0,0.0,0.0,0,0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,1.0,9.0,1.0,1.0,1.0,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League,0.0,1.0,0.7380952380952382
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-11-25,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester City,gr Olympiacos,Y,"LW,RW",90,1,0,0,0,6.0,2.0,0,0,68.0,0.0,1.0,1.0,0.4,0.4,0.2,8.0,0.0,43.0,56.0,76.8,7.0,46.0,6.0,4.0,4.0,/en/matches/69c19c80/Olympiacos-Manchester-City-November-25-2020-Champions-League,1.0,0.6666666666666666,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-11-28,Sat,Premier League,Matchweek 10,Home,W 5–0,Manchester City,Burnley,N,LW,24,0,1,0,0,1.0,0.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.3,1.0,1.0,5.0,6.0,83.3,0.0,6.0,2.0,1.0,0.0,/en/matches/2069ffbc/Manchester-City-Burnley-November-28-2020-Premier-League,1.0,0.6666666666666666,0.4743589743589744
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-12-01,Tue,Champions Lg,Group stage,Away,D 0–0,eng Manchester City,pt Porto,Y,LW,90,0,0,0,0,0.0,0.0,0,0,63.0,1.0,0.0,0.0,0.0,0.0,0.3,3.0,0.0,36.0,57.0,63.2,4.0,37.0,5.0,1.0,1.0,/en/matches/e278a521/Porto-Manchester-City-December-1-2020-Champions-League,0.5,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-09,Wed,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,fr Marseille,Y,"LM,LW",90,0,0,0,0,5.0,2.0,0,0,47.0,3.0,0.0,0.0,0.3,0.3,0.1,3.0,0.0,25.0,36.0,69.4,0.0,25.0,3.0,4.0,4.0,/en/matches/2b64826a/Manchester-City-Marseille-December-9-2020-Champions-League,1.0,0.8333333333333334,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-12-15,Tue,Premier League,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y,LW,75,0,0,0,0,2.0,0.0,0,0,64.0,3.0,0.0,1.0,0.1,0.1,0.1,3.0,0.0,46.0,55.0,83.6,2.0,32.0,4.0,3.0,1.0,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League,0.5,0.8333333333333334,0.2857142857142857
