,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,W 2–0,Newcastle Utd,Nott'ham Forest,N,FW,1,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Match Report
1,Sat,Premier League,Matchweek 2,Away,D 0–0,Newcastle Utd,Brighton,N,FW,4,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,1,0,0,0,Match Report
2,Sun,Premier League,Matchweek 3,Home,D 3–3,Newcastle Utd,Manchester City,N,FW,21,0,0,0,0,0,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,7,9,77.8,1,4,1,0,0,Match Report
3,Wed,EFL Cup,Second round,Away,W 2–1,Newcastle Utd,Tranmere Rovers,Y,FW,90,1,0,0,0,2,2,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sun,Premier League,Matchweek 4,Away,D 1–1,Newcastle Utd,Wolves,Y,FW,64,0,0,0,0,2,1,0,0,12,0,0,1,0.2,0.2,0.1,2,0,7,8,87.5,0,8,0,0,0,Match Report
5,Wed,Premier League,Matchweek 5,Away,L 1–2,Newcastle Utd,Liverpool,N,FW,27,0,0,0,0,1,0,0,0,13,0,0,0,0.1,0.1,0.0,0,0,4,9,44.4,0,4,0,1,1,Match Report
6,Sat,Premier League,Matchweek 6,Home,D 0–0,Newcastle Utd,Crystal Palace,N,FW,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,1,0,1,1,100.0,0,1,0,0,0,Match Report
7,Sat,Premier League,Matchweek 8,Home,D 1–1,Newcastle Utd,Bournemouth,N,FW,2,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report
8,Thu,Friendlies (M),Friendlies (M),Neutral,L 0–1,nz New Zealand,au Australia,Y*,FW,70,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
9,Sun,Friendlies (M),Friendlies (M),Neutral,L 0–2,nz New Zealand,au Australia,Y,FW,31,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
10,Sat,Premier League,Matchweek 9,Away,W 4–1,Newcastle Utd,Fulham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Sat,Premier League,Matchweek 10,Home,W 5–1,Newcastle Utd,Brentford,N,FW,7,0,0,0,0,0,0,0,0,4,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,0,0,0,0,Match Report
12,Sun,Premier League,Matchweek 11,Away,D 0–0,Newcastle Utd,Manchester Utd,N,FW,13,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,3,0,0,0,Match Report
13,Wed,Premier League,Matchweek 12,Home,W 1–0,Newcastle Utd,Everton,N,FW,4,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,2,0,0,0,Match Report
14,Sun,Premier League,Matchweek 13,Away,W 2–1,Newcastle Utd,Tottenham,N,FW,3,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,2,0,1,0,Match Report
15,Sat,Premier League,Matchweek 14,Home,W 4–0,Newcastle Utd,Aston Villa,N,FW,5,0,0,0,0,1,0,0,0,3,0,0,0,0.2,0.2,0.0,0,0,2,2,100.0,0,1,0,0,0,Match Report
16,Sun,Premier League,Matchweek 15,Away,W 4–1,Newcastle Utd,Southampton,N,FW,45,1,0,0,0,1,1,0,0,15,1,0,1,0.1,0.1,0.0,0,0,7,11,63.6,1,6,0,0,0,Match Report
17,Wed,EFL Cup,Third round,Home,D 0 (3)–0 (2),Newcastle Utd,Crystal Palace,Y,FW,120,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report
