,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2022-08-07,Sat,Matchweek 3,Away,L 2–3,Brentford,Fulham,N,CM,17,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League
1,2022-08-07,Sat,Matchweek 4,Home,D 1–1,Brentford,Everton,N,CM,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League
2,2022-08-07,Tue,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,RM,67,1,0,0,0,0,1,0,0,0,0,0,0,0,0,/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League
3,2022-08-07,Sat,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,RM,58,2,1,0,0,0,1,0,2,1,0,0,0,1,0,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League
4,2022-08-07,Sun,Matchweek 8,Home,L 0–3,Brentford,Arsenal,N,CM,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League
5,2022-08-07,Sat,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y,RM,83,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League
6,2022-08-07,Sat,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,CM,62,2,1,0,1,0,0,0,0,0,0,0,0,0,0,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League
7,2022-08-07,Fri,Matchweek 11,Home,W 2–0,Brentford,Brighton,N,CM,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/69409682/Brentford-Brighton-and-Hove-Albion-October-14-2022-Premier-League
8,2022-08-07,Wed,Matchweek 12,Home,D 0–0,Brentford,Chelsea,N,CM,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League
9,2022-08-07,Sun,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,N,CM,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League
10,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,
11,2022-08-07,Sat,Matchweek 23,Away,D 1–1,Brentford,Arsenal,N,"On matchday squad, but did not play",/en/matches/7caa56bc/Arsenal-Brentford-February-11-2023-Premier-League,,,,,,,,,,,,,,,
12,2022-08-07,Sat,Matchweek 24,Home,D 1–1,Brentford,Crystal Palace,N,CM,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/f6370484/Brentford-Crystal-Palace-February-18-2023-Premier-League
13,2022-08-07,Mon,Matchweek 26,Home,W 3–2,Brentford,Fulham,N,"On matchday squad, but did not play",/en/matches/3dce3a24/Brentford-Fulham-March-6-2023-Premier-League,,,,,,,,,,,,,,,
14,2022-08-07,Sat,Matchweek 27,Away,L 0–1,Brentford,Everton,N,"On matchday squad, but did not play",/en/matches/980f57d4/Everton-Brentford-March-11-2023-Premier-League,,,,,,,,,,,,,,,
15,2022-08-07,Wed,Matchweek 7,Away,W 2–0,Brentford,Southampton,N,"On matchday squad, but did not play",/en/matches/a4202b5b/Southampton-Brentford-March-15-2023-Premier-League,,,,,,,,,,,,,,,
16,2022-08-07,Sat,Matchweek 28,Home,D 1–1,Brentford,Leicester City,N,LM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/7647948e/Brentford-Leicester-City-March-18-2023-Premier-League
17,2022-08-07,,,,,,,,,,,,,,,,,,,,,,,,
18,2022-08-07,Wed,Matchweek 25,Away,L 0–1,Brentford,Manchester Utd,N,CM,29,3,0,1,1,1,0,0,0,0,0,0,0,0,0,/en/matches/f3e6e475/Manchester-United-Brentford-April-5-2023-Premier-League
19,2022-08-07,Sat,Matchweek 30,Home,L 1–2,Brentford,Newcastle Utd,N,CM,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/a5e78e89/Brentford-Newcastle-United-April-8-2023-Premier-League
20,2022-08-07,Sat,Matchweek 31,Away,L 0–2,Brentford,Wolves,N,RB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/b2402736/Wolverhampton-Wanderers-Brentford-April-15-2023-Premier-League
21,2022-08-07,Sat,Matchweek 32,Home,D 1–1,Brentford,Aston Villa,N,"On matchday squad, but did not play",/en/matches/2b51686a/Brentford-Aston-Villa-April-22-2023-Premier-League,,,,,,,,,,,,,,,
