,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Home,W 5–1,Manchester Utd,Leeds United,Y,"FW,RW",90,1,0,0,0,3,2,0,0,38.0,0.0,0,1.0,0.1,0.1,0.3,5.0,1.0,22.0,27.0,81.5,4.0,28.0,3.0,9.0,5.0,/en/matches/e62685d4/Manchester-United-Leeds-United-August-14-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-22,Sun,Premier League,Matchweek 2,Away,D 1–1,Manchester Utd,Southampton,Y,"RW,FW",90,1,0,0,0,5,1,0,0,41.0,2.0,0,0.0,0.4,0.4,0.1,3.0,0.0,19.0,29.0,65.5,2.0,26.0,2.0,1.0,1.0,/en/matches/345b3989/Southampton-Manchester-United-August-22-2021-Premier-League,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Away,W 1–0,Manchester Utd,Wolves,Y,"FW,RW",89,1,0,0,0,3,1,0,0,40.0,1.0,0,0.0,0.4,0.4,0.1,5.0,0.0,22.0,29.0,75.9,1.0,24.0,5.0,3.0,1.0,/en/matches/871109e6/Wolverhampton-Wanderers-Manchester-United-August-29-2021-Premier-League,1.0,0.5,0.4166666666666666
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 4–1,Manchester Utd,Newcastle Utd,Y,RW,84,0,0,0,0,2,1,0,0,46.0,1.0,0,1.0,0.1,0.1,0.1,7.0,2.0,28.0,36.0,77.8,1.0,29.0,5.0,3.0,1.0,/en/matches/7794fd6c/Manchester-United-Newcastle-United-September-11-2021-Premier-League,1.0,0.8333333333333334,0.3809523809523809
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-19,Sun,Premier League,Matchweek 5,Away,W 2–1,Manchester Utd,West Ham,Y,RW,72,0,0,0,0,0,0,0,0,46.0,1.0,0,2.0,0.0,0.0,0.0,3.0,0.0,35.0,40.0,87.5,3.0,29.0,3.0,2.0,2.0,/en/matches/2daea068/West-Ham-United-Manchester-United-September-19-2021-Premier-League,1.0,0.8333333333333334,0.6785714285714285
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-22,Wed,EFL Cup,Third round,Home,L 0–1,Manchester Utd,West Ham,N,,29,0,0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/6cb102d3/Manchester-United-West-Ham-United-September-22-2021-EFL-Cup,0.0,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 0–1,Manchester Utd,Aston Villa,Y,RW,90,0,0,0,0,8,2,0,0,40.0,0.0,0,0.0,0.6,0.6,0.1,7.0,0.0,21.0,27.0,77.8,2.0,26.0,6.0,7.0,5.0,/en/matches/7c21232e/Manchester-United-Aston-Villa-September-25-2021-Premier-League,0.0,0.6666666666666666,0.6153846153846154
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-29,Wed,Champions Lg,Group stage,Home,W 2–1,eng Manchester Utd,es Villarreal,Y,RW,88,0,0,0,0,1,1,1,0,37.0,3.0,1,0.0,0.0,0.0,0.4,3.0,1.0,27.0,29.0,93.1,4.0,18.0,3.0,3.0,1.0,/en/matches/8ad62c4a/Manchester-United-Villarreal-September-29-2021-Champions-League,1.0,0.3333333333333333,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-02,Sat,Premier League,Matchweek 7,Home,D 1–1,Manchester Utd,Everton,Y,RW,90,0,0,0,0,2,2,1,0,68.0,0.0,0,0.0,0.0,0.0,0.0,1.0,1.0,45.0,57.0,78.9,6.0,44.0,2.0,6.0,4.0,/en/matches/2129c7e9/Manchester-United-Everton-October-2-2021-Premier-League,0.5,0.3333333333333333,0.5641025641025641
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 2–4,Manchester Utd,Leicester City,Y,RW,79,1,0,0,0,5,2,0,0,39.0,1.0,0,0.0,0.2,0.2,0.0,2.0,1.0,23.0,30.0,76.7,2.0,24.0,1.0,2.0,0.0,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League,0.0,0.5,0.4404761904761905
