,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-13,Sun,Premier League,Matchweek 1,Home,D 2–2,Brentford,Tottenham,Y*,CM,71,0,0,0,0,0,0,0,0,38,1,2,2,0.0,0.0,0.0,2,0,19,22,86.4,2,16,0,0,https://fbref.com/en/matches/67ed3ba2/Brentford-Tottenham-Hotspur-August-13-2023-Premier-League,330,143,0.0,0,2,1,0,21,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0.0,1,2,3,2,0,2,3,0.0,1,100.0,0,1,0,17,1,0,0,0,0,0,7,1,50.0
1,2023-08-19,Sat,Premier League,Matchweek 2,Away,W 3–0,Brentford,Fulham,Y*,CM,78,0,0,0,0,1,0,0,0,48,4,1,3,0.0,0.0,0.0,2,0,27,37,73.0,3,29,0,0,https://fbref.com/en/matches/46be83af/Fulham-Brentford-August-19-2023-Premier-League,425,75,0.0,0,2,0,0,35,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,1,0,50.0,2,2,5,1,0,2,4,,0,,0,0,0,34,3,0,2,0,0,0,3,2,40.0
2,2023-08-26,Sat,Premier League,Matchweek 3,Home,D 1–1,Brentford,Crystal Palace,Y*,CM,90,0,1,0,0,1,0,0,0,76,3,0,1,0.0,0.0,0.1,6,1,58,65,89.2,12,47,0,0,https://fbref.com/en/matches/537b2b0b/Brentford-Crystal-Palace-August-26-2023-Premier-League,1053,368,0.1,3,10,2,0,63,2,2,0,2,0,0,0,0,0,0,0,6,0,0,0,0,2,1,2,0,33.3,2,1,3,2,0,4,0,,0,,0,1,3,61,3,0,2,0,0,0,4,0,0.0
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2023-09-02,Sat,Premier League,Matchweek 4,Home,D 2–2,Brentford,Bournemouth,Y*,CM,90,0,0,0,0,2,1,0,0,74,5,2,0,0.1,0.1,0.2,5,0,55,65,84.6,9,32,0,0,https://fbref.com/en/matches/e2946b10/Brentford-Bournemouth-September-2-2023-Premier-League,1000,339,0.3,2,6,1,0,64,1,0,1,0,2,1,0,0,0,0,0,5,0,0,0,0,3,1,4,0,100.0,0,0,7,0,0,3,3,,0,,0,0,1,49,2,0,0,0,0,0,9,1,50.0
5,2023-09-10,Sun,Euro Qualifying,Group stage,Away,W 1–0,dk Denmark,fi Finland,Y,DM,74,0,0,0,0,2,1,1,0,,,4,,,,,,,,,,,,,,https://fbref.com/en/matches/17b0b49f/Finland-Denmark-September-10-2023-Euro-Qualifying,,,,,,,,,,,,,1,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
6,2023-09-16,Sat,Premier League,Matchweek 5,Away,L 0–1,Brentford,Newcastle Utd,Y*,CM,71,0,0,0,0,2,0,1,0,44,3,1,0,0.1,0.1,0.0,1,0,28,36,77.8,1,26,0,0,https://fbref.com/en/matches/71b7e5e2/Newcastle-United-Brentford-September-16-2023-Premier-League,433,99,0.0,0,1,0,0,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,33.3,4,0,4,0,0,1,2,,0,,0,1,0,26,2,0,1,0,0,0,5,1,25.0
7,2023-09-23,Sat,Premier League,Matchweek 6,Home,L 1–3,Brentford,Everton,Y*,CM,90,0,0,0,0,1,0,0,0,85,4,1,2,0.1,0.1,0.0,1,0,55,72,76.4,10,41,0,0,https://fbref.com/en/matches/96681b93/Brentford-Everton-September-23-2023-Premier-League,960,249,0.0,0,2,0,0,69,2,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,2,2,0,66.7,1,1,5,1,0,3,1,0.0,1,100.0,0,1,0,54,1,0,0,0,0,0,12,3,50.0
8,2023-09-27,Wed,EFL Cup,Third round,Home,L 0–1,Brentford,Arsenal,Y*,CM,62,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/80d68b2d/Brentford-Arsenal-September-27-2023-EFL-Cup,,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,0,,,0,,,
9,2023-10-01,Sun,Premier League,Matchweek 7,Away,D 1–1,Brentford,Nott'ham Forest,Y*,"CM,DM",90,1,0,0,0,4,1,0,0,83,0,1,2,0.5,0.5,0.1,3,0,57,73,78.1,7,56,0,0,https://fbref.com/en/matches/923467c5/Nottingham-Forest-Brentford-October-1-2023-Premier-League,937,178,0.1,2,4,2,0,71,2,1,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,1,4,,0,,0,1,0,56,1,0,2,0,0,0,11,4,66.7
10,2023-10-07,Sat,Premier League,Matchweek 8,Away,L 1–2,Brentford,Manchester Utd,Y*,CM,90,0,0,0,0,2,1,1,0,48,1,2,2,0.4,0.4,0.0,0,0,27,35,77.1,3,13,0,0,https://fbref.com/en/matches/5006142a/Manchester-United-Brentford-October-7-2023-Premier-League,423,177,0.0,0,4,0,0,34,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,0,2,3,4,0,8,4,,0,,1,0,0,24,1,0,4,0,0,0,7,0,0.0
