,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match Report
0,2019-08-11,Sat,Matchweek 3,Away,W 2–1,Leicester City,Sheffield Utd,N,"FW,LW",27,9,14,64.3,124,0,3,4,75.0,4,5,80.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,/en/matches/48fcf75b/Sheffield-United-Leicester-City-August-24-2019-Premier-League
1,2019-08-11,Sat,Matchweek 4,Home,W 3–1,Leicester City,Bournemouth,Y,LM,70,14,18,77.8,199,93,9,10,90.0,2,2,100.0,1,1,100.0,0,0.0,0.0,1,0,0,0,1,/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League
2,2019-08-11,Sat,Matchweek 5,Away,L 0–1,Leicester City,Manchester Utd,N,LM,23,9,12,75.0,138,40,5,6,83.3,3,3,100.0,1,1,100.0,0,0.0,0.0,0,1,0,0,3,/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League
3,2019-08-11,Sat,Matchweek 6,Home,W 2–1,Leicester City,Tottenham,Y,"LM,FW",81,18,25,72.0,195,61,13,17,76.5,3,4,75.0,0,1,0.0,0,0.1,0.0,2,0,1,0,2,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League
4,2019-08-11,Sun,Matchweek 7,Home,W 5–0,Leicester City,Newcastle Utd,Y,LM,57,24,35,68.6,268,45,15,19,78.9,7,11,63.6,0,1,0.0,1,0.5,0.4,2,1,1,0,2,/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League
5,2019-08-11,Sat,Matchweek 8,Away,L 1–2,Leicester City,Liverpool,Y,RM,45,6,12,50.0,56,23,4,6,66.7,1,3,33.3,0,1,0.0,0,0.0,0.0,0,1,1,0,2,/en/matches/aaed1c4e/Liverpool-Leicester-City-October-5-2019-Premier-League
6,2019-08-11,Sat,Matchweek 9,Home,W 2–1,Leicester City,Burnley,Y,LM,78,25,31,80.6,306,99,15,15,100.0,6,9,66.7,1,1,100.0,2,0.2,0.2,3,2,1,1,6,/en/matches/3529c097/Leicester-City-Burnley-October-19-2019-Premier-League
7,2019-08-11,Fri,Matchweek 10,Away,W 9–0,Leicester City,Southampton,Y,LM,71,28,33,84.8,340,113,21,24,87.5,7,7,100.0,0,0,,1,0.6,0.5,4,0,2,0,8,/en/matches/3e9712d7/Southampton-Leicester-City-October-25-2019-Premier-League
8,2019-08-11,Sun,Matchweek 11,Away,W 2–0,Leicester City,Crystal Palace,Y,LM,84,12,15,80.0,141,65,6,6,100.0,4,6,66.7,0,0,,0,0.0,0.0,0,0,1,0,2,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League
9,2019-08-11,Sat,Matchweek 12,Home,W 2–0,Leicester City,Arsenal,Y,LM,73,15,18,83.3,215,45,11,13,84.6,3,3,100.0,1,1,100.0,0,0.0,0.1,1,1,1,0,3,/en/matches/8e13e609/Leicester-City-Arsenal-November-9-2019-Premier-League
10,2019-08-11,Sat,Matchweek 13,Away,W 2–0,Leicester City,Brighton,Y,"LM,RM",77,18,25,72.0,265,43,12,14,85.7,4,5,80.0,2,3,66.7,0,0.3,0.3,2,1,2,1,2,/en/matches/d0f6bac9/Brighton-and-Hove-Albion-Leicester-City-November-23-2019-Premier-League
11,2019-08-11,Sun,Matchweek 14,Home,W 2–1,Leicester City,Everton,Y,LM,81,22,32,68.8,301,85,16,18,88.9,5,7,71.4,1,1,100.0,0,0.0,0.0,0,2,1,0,3,/en/matches/aa2284c2/Leicester-City-Everton-December-1-2019-Premier-League
12,2019-08-11,Wed,Matchweek 15,Home,W 2–0,Leicester City,Watford,Y,LM,79,21,27,77.8,252,62,13,15,86.7,5,6,83.3,1,2,50.0,0,0.0,0.1,0,1,2,0,4,/en/matches/8b04b0d5/Leicester-City-Watford-December-4-2019-Premier-League
