,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sun,La Liga,Matchweek 2,Away,D 0–0,Real Madrid,Real Sociedad,Y,AM,68,0,0,0,0,1,0,0,0,50,1,0,0,0.1,0.1,0.2,2,0,36,47,76.6,6,32,3,0,0,Match Report
1,Sat,La Liga,Matchweek 3,Away,W 3–2,Real Madrid,Betis,Y,AM,45,0,0,0,0,0,0,0,0,26,0,0,0,0.0,0.0,0.0,0,0,22,24,91.7,4,17,1,0,0,Match Report
2,Wed,La Liga,Matchweek 4,Home,W 1–0,Real Madrid,Valladolid,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Sun,La Liga,Matchweek 5,Away,W 2–0,Real Madrid,Levante,N,RM,2,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,2,0,0,0,Match Report
4,Thu,UEFA Euro Qualifying,Semi-finals,Home,L 1–2,no Norway,rs Serbia,Y,RM,110,0,1,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,Match Report
5,Sun,UEFA Nations League,League B,Home,W 4–0,no Norway,ro Romania,Y,AM,69,0,0,0,0,1,1,0,0,,,4,,,,,,,,,,,,,,,Match Report
6,Wed,UEFA Nations League,League B,Home,W 1–0,no Norway,nir Northern Ireland,Y,RM,77,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
7,Sun,La Liga,Matchweek 9,Away,L 1–4,Real Madrid,Valencia,N,"LW,RM",27,0,0,0,0,0,0,0,0,22,0,0,0,0.0,0.0,0.1,2,0,16,21,76.2,1,16,0,1,1,Match Report
8,Sat,La Liga,Matchweek 10,Away,D 1–1,Real Madrid,Villarreal,Y,AM,64,0,0,0,0,2,0,0,0,64,0,0,1,0.1,0.1,0.0,0,0,52,57,91.2,7,43,3,0,0,Match Report
9,Wed,Champions Lg,Group stage,Away,W 2–0,es Real Madrid,it Inter,Y,AM,57,0,0,0,0,0,0,0,0,44,1,0,0,0.0,0.0,0.1,5,1,35,40,87.5,6,32,2,0,0,Match Report
10,Sat,La Liga,Matchweek 11,Home,L 1–2,Real Madrid,Alavés,N,RM,22,0,0,0,0,0,0,0,0,19,0,1,0,0.0,0.0,0.1,1,0,14,17,82.4,2,11,0,0,0,Match Report
11,Tue,Champions Lg,Group stage,Away,L 0–2,es Real Madrid,ua Shakhtar,Y,AM,76,0,0,0,0,2,2,0,0,50,1,0,0,0.1,0.1,0.2,4,0,39,45,86.7,4,32,0,3,1,Match Report
