,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2020-09-17,Thu,Europa Lg,Second qualifying round,Away,W 2–1,eng Tottenham,bg Loko Plovdiv,N,,21,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/05180b72/Lokomotiv-Plovdiv-Tottenham-Hotspur-September-17-2020-Europa-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,2020-09-20,Sun,Premier League,Matchweek 2,Away,W 5–2,Tottenham,Southampton,N,RW,30,0,0,0,0,2.0,1.0,0,0,10.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,6.0,7.0,85.7,1.0,6.0,1.0,0.0,0.0,/en/matches/967efd56/Southampton-Tottenham-Hotspur-September-20-2020-Premier-League,1.0,0.5,0.4404761904761905
2,2,2,2,2,2,2,2,2,2,2,2020-09-24,Thu,Europa Lg,Third qualifying round,Away,W 3–1,eng Tottenham,mk Shkëndija 79,Y,FW,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4f31c833/Shkendija-79-Tottenham-Hotspur-September-24-2020-Europa-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,2020-09-27,Sun,Premier League,Matchweek 3,Home,D 1–1,Tottenham,Newcastle Utd,N,RW,12,0,0,0,0,1.0,1.0,0,0,9.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,9.0,9.0,100.0,1.0,4.0,1.0,0.0,0.0,/en/matches/002c4e89/Tottenham-Hotspur-Newcastle-United-September-27-2020-Premier-League,0.5,1.0,0.5714285714285714
4,4,4,4,4,4,4,4,4,4,4,2020-09-29,Tue,EFL Cup,Fourth round,Home,D 1 (5)–1 (4),Tottenham,Chelsea,Y,FW,90,1,0,0,0,3.0,2.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/2e02cd1a/Tottenham-Hotspur-Chelsea-September-29-2020-EFL-Cup,0.5,0.8333333333333334,0.5
5,5,5,5,5,5,5,5,5,5,5,2020-10-04,Sun,Premier League,Matchweek 4,Away,W 6–1,Tottenham,Manchester Utd,Y,RW,45,0,0,0,0,2.0,0.0,1,0,24.0,2.0,1.0,0.0,0.1,0.1,0.0,2.0,0.0,12.0,16.0,75.0,1.0,12.0,2.0,4.0,4.0,/en/matches/cded7e69/Manchester-United-Tottenham-Hotspur-October-4-2020-Premier-League,1.0,0.6666666666666666,0.7261904761904762
6,6,6,6,6,6,6,6,6,6,6,2020-10-22,Thu,Europa Lg,Group stage,Home,W 3–0,eng Tottenham,at LASK,Y,AM,61,0,0,0,0,2.0,1.0,0,0,39.0,2.0,1.0,3.0,0.3,0.3,0.1,4.0,0.0,17.0,23.0,73.9,1.0,20.0,3.0,6.0,5.0,/en/matches/9da5307b/Tottenham-Hotspur-LASK-October-22-2020-Europa-League,1.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,2020-10-26,Mon,Premier League,Matchweek 6,Away,W 1–0,Tottenham,Burnley,N,RW,34,0,0,0,0,1.0,1.0,0,0,27.0,1.0,2.0,0.0,0.1,0.1,0.1,2.0,0.0,14.0,20.0,70.0,2.0,21.0,1.0,1.0,1.0,/en/matches/4931660e/Burnley-Tottenham-Hotspur-October-26-2020-Premier-League,1.0,0.8333333333333334,0.3205128205128205
8,8,8,8,8,8,8,8,8,8,8,2020-10-29,Thu,Europa Lg,Group stage,Away,L 0–1,eng Tottenham,be Antwerp,N,AM,45,0,0,0,0,0.0,0.0,0,0,39.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,25.0,31.0,80.6,4.0,31.0,1.0,1.0,1.0,/en/matches/51c4eba2/Antwerp-Tottenham-Hotspur-October-29-2020-Europa-League,0.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Brighton,Y,RW,69,0,0,0,0,2.0,0.0,0,0,30.0,1.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,15.0,23.0,65.2,2.0,15.0,1.0,1.0,1.0,/en/matches/1d01ff0c/Tottenham-Hotspur-Brighton-and-Hove-Albion-November-1-2020-Premier-League,1.0,0.6666666666666666,0.4047619047619047
10,10,10,10,10,10,10,10,10,10,10,2020-12-23,Wed,EFL Cup,Quarter-finals,Away,W 3–1,Tottenham,Stoke City,N,,25,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6fefab43/Stoke-City-Tottenham-Hotspur-December-23-2020-EFL-Cup,1.0,0.6666666666666666,0.5
