,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,2021-08-15,Sun,Premier League,Matchweek 1,Home,W 1–0,Tottenham,Manchester City,N,RB,8,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,0.0,1.0,1.0,/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League,1.0,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,2021-08-19,Thu,Conf Lg,Play-off round,Away,L 0–1,eng Tottenham,pt Paços,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e9098b8d/Pacos-de-Ferreira-Tottenham-Hotspur-August-19-2021-Europa-Conference-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2021-08-26,Thu,Conf Lg,Play-off round,Home,W 3–0,eng Tottenham,pt Paços,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/c2e330d2/Tottenham-Hotspur-Pacos-de-Ferreira-August-26-2021-Europa-Conference-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,2021-09-01,Wed,WCQ,First round,Away,L 1–2,ie Rep. of Ireland,pt Portugal,Y,LM,90,0,0,0,0,0.0,0.0,1,0,,,4.0,,,,,,,,,,,,,,,/en/matches/0cbf3fca/Portugal-Republic-of-Ireland-September-1-2021-WCQ----UEFA-M,0.0,0.6666666666666666,0.5
4,4,4,4,4,4,4,4,4,4,4,2021-09-04,Sat,WCQ,First round,Home,D 1–1,ie Rep. of Ireland,az Azerbaijan,Y,RM,79,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/24636112/Republic-of-Ireland-Azerbaijan-September-4-2021-WCQ----UEFA-M,0.5,0.3333333333333333,0.5
5,5,5,5,5,5,5,5,5,5,5,2021-09-07,Tue,WCQ,First round,Home,D 1–1,ie Rep. of Ireland,rs Serbia,Y,RM,90,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/25ecd6dc/Republic-of-Ireland-Serbia-September-7-2021-WCQ----UEFA-M,0.5,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,2021-09-16,Thu,Conf Lg,Group stage,Away,D 2–2,eng Tottenham,fr Rennes,Y,RB,90,0,0,0,0,0.0,0.0,0,0,78.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,61.0,71.0,85.9,1.0,51.0,5.0,0.0,0.0,/en/matches/6073e129/Rennes-Tottenham-Hotspur-September-16-2021-Europa-Conference-League,0.5,0.3333333333333333,0.5
7,7,7,7,7,7,7,7,7,7,7,2021-09-30,Thu,Conf Lg,Group stage,Home,W 5–1,eng Tottenham,si NŠ Mura,Y,RB,90,0,0,0,0,1.0,0.0,0,0,94.0,2.0,3.0,1.0,0.1,0.1,0.0,2.0,1.0,71.0,80.0,88.8,2.0,65.0,4.0,2.0,1.0,/en/matches/45ed3342/Tottenham-Hotspur-NS-Mura-September-30-2021-Europa-Conference-League,1.0,0.5,0.5
8,8,8,8,8,8,8,8,8,8,8,2021-10-09,Sat,WCQ,First round,Away,W 3–0,ie Rep. of Ireland,az Azerbaijan,Y,CB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/fdd0e732/Azerbaijan-Republic-of-Ireland-October-9-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,2021-10-12,Tue,Friendlies (M),Friendlies (M),Home,W 4–0,ie Rep. of Ireland,qa Qatar,Y,RM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6fa8ce79/Republic-of-Ireland-Qatar-October-12-2021-Friendlies-M,1.0,0.8333333333333334,0.5
10,10,10,10,10,10,10,10,10,10,10,2021-11-07,Sun,Premier League,Matchweek 11,Away,D 0–0,Tottenham,Everton,N,WB,20,0,0,0,0,0.0,0.0,0,0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,17.0,82.4,1.0,9.0,0.0,2.0,1.0,/en/matches/224d1c99/Everton-Tottenham-Hotspur-November-7-2021-Premier-League,0.5,1.0,0.1785714285714285
