,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-10,Sat,Copa América,Final,Neutral,L 0–1,br Brazil,ar Argentina,N,LB,15,0,0,0,0,0,0,0,0,18.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,81.3,1.0,11.0,1.0,1.0,1.0,/en/matches/1309eaf0/Argentina-Brazil-July-10-2021-Copa-America,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-15,Sun,La Liga,Matchweek 1,Home,W 4–2,Barcelona,Real Sociedad,N,RB,20,0,0,0,0,0,0,0,0,14.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,71.4,0.0,9.0,0.0,0.0,0.0,/en/matches/23eddc5a/Barcelona-Real-Sociedad-August-15-2021-La-Liga,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-21,Sat,La Liga,Matchweek 2,Away,D 1–1,Barcelona,Athletic Club,N,RB,9,0,0,0,0,0,0,0,0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,100.0,0.0,5.0,0.0,0.0,0.0,/en/matches/102335b0/Athletic-Club-Barcelona-August-21-2021-La-Liga,0.5,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-29,Sun,La Liga,Matchweek 3,Home,W 2–1,Barcelona,Getafe,Y,RB,62,0,0,0,0,0,0,0,0,56.0,3.0,2,1.0,0.0,0.0,0.0,0.0,0.0,40.0,47.0,85.1,2.0,28.0,0.0,1.0,0.0,/en/matches/c2818e17/Barcelona-Getafe-August-29-2021-La-Liga,1.0,0.5,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Away,L 0–3,Tottenham,Crystal Palace,Y,RB,90,0,0,0,0,0,0,0,0,63.0,4.0,1,1.0,0.0,0.0,0.0,0.0,0.0,31.0,42.0,73.8,1.0,26.0,0.0,1.0,0.0,/en/matches/17e86f90/Crystal-Palace-Tottenham-Hotspur-September-11-2021-Premier-League,0.0,0.8333333333333334,0.4523809523809523
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-16,Thu,Conf Lg,Group stage,Away,D 2–2,eng Tottenham,fr Rennes,N,FW,37,0,0,0,0,1,0,0,0,23.0,0.0,0,0.0,0.1,0.1,0.1,2.0,0.0,17.0,19.0,89.5,5.0,19.0,2.0,0.0,0.0,/en/matches/6073e129/Rennes-Tottenham-Hotspur-September-16-2021-Europa-Conference-League,0.5,0.5,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-19,Sun,Premier League,Matchweek 5,Home,L 0–3,Tottenham,Chelsea,Y,RB,90,0,0,0,0,0,0,0,0,57.0,5.0,1,2.0,0.0,0.0,0.0,2.0,0.0,33.0,40.0,82.5,2.0,28.0,1.0,0.0,0.0,/en/matches/eaf98461/Tottenham-Hotspur-Chelsea-September-19-2021-Premier-League,0.0,0.5,0.8974358974358974
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-26,Sun,Premier League,Matchweek 6,Away,L 1–3,Tottenham,Arsenal,N,RB,45,0,0,0,0,0,0,0,0,40.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,37.0,91.9,2.0,17.0,1.0,0.0,0.0,/en/matches/a2c07e97/North-London-Derby-Arsenal-Tottenham-Hotspur-September-26-2021-Premier-League,0.0,0.1666666666666666,0.9166666666666669
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-30,Thu,Conf Lg,Group stage,Home,W 5–1,eng Tottenham,si NŠ Mura,N,LB,11,0,0,0,0,0,0,0,0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,0.0,12.0,1.0,1.0,0.0,/en/matches/45ed3342/Tottenham-Hotspur-NS-Mura-September-30-2021-Europa-Conference-League,1.0,0.1666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-03,Sun,Premier League,Matchweek 7,Home,W 2–1,Tottenham,Aston Villa,Y,RB,90,0,0,0,0,1,0,0,0,80.0,2.0,4,1.0,0.0,0.0,0.1,4.0,0.0,41.0,63.0,65.1,1.0,28.0,6.0,2.0,2.0,/en/matches/7bb0a43c/Tottenham-Hotspur-Aston-Villa-October-3-2021-Premier-League,1.0,0.3333333333333333,0.7142857142857143
