,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2022-08-07,Sat,Matchweek 3,Away,L 2–3,Brentford,Fulham,Y,"RW,RM",90,0,0,0,0,3,1,0,0,37,1,0,0,0.2,0.2,0.3,5,1,18,30,60.0,4,17,0,2,2,/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League
1,2022-08-07,Sat,Matchweek 4,Home,D 1–1,Brentford,Everton,Y,"RW,AM",77,0,0,0,0,4,1,0,0,36,0,0,1,0.3,0.3,0.0,3,0,21,30,70.0,3,28,2,0,0,/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League
2,2022-08-07,Tue,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,RW,67,0,0,0,0,0,0,0,0,27,0,0,0,0.0,0.0,0.0,0,0,13,22,59.1,1,16,3,1,0,/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League
3,2022-08-07,Sat,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,"RW,FW",82,1,0,0,0,1,1,0,0,26,0,0,0,0.2,0.2,0.2,4,1,10,16,62.5,2,11,2,2,2,/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League
4,2022-08-07,Sun,Matchweek 8,Home,L 0–3,Brentford,Arsenal,Y,FW,75,0,0,0,0,2,1,0,0,24,0,0,1,0.1,0.1,0.0,0,0,10,15,66.7,0,17,0,1,0,/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League
5,2022-08-07,Sat,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y,RW,60,0,0,0,0,1,0,0,0,33,1,0,1,0.1,0.1,0.0,1,0,20,27,74.1,3,27,1,0,0,/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League
6,2022-08-07,Sat,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,FW,61,0,0,0,0,2,1,0,0,18,0,0,0,0.1,0.1,0.0,0,0,6,10,60.0,0,14,1,4,2,/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League
7,2022-08-07,Fri,Matchweek 11,Home,W 2–0,Brentford,Brighton,Y,"RW,FW",79,0,0,0,0,1,0,0,0,29,0,0,0,0.1,0.1,0.1,2,1,11,18,61.1,3,15,1,6,2,/en/matches/69409682/Brentford-Brighton-and-Hove-Albion-October-14-2022-Premier-League
8,2022-08-07,Wed,Matchweek 12,Home,D 0–0,Brentford,Chelsea,Y,FW,72,0,0,0,0,2,2,0,0,31,0,0,0,0.3,0.3,0.2,2,0,16,28,57.1,1,19,2,1,1,/en/matches/b7a32aeb/Brentford-Chelsea-October-19-2022-Premier-League
9,2022-08-07,Sun,Matchweek 13,Away,L 0–4,Brentford,Aston Villa,Y,FW,60,0,0,0,0,3,1,0,0,21,0,0,0,0.4,0.4,0.1,5,0,13,15,86.7,2,13,2,1,1,/en/matches/7764ca02/Aston-Villa-Brentford-October-23-2022-Premier-League
