,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-09-21,Sat,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,Y*,"RM,LM",90,49,38,11,5,0,0,10,1,5,5,0,0,38,0,1,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League
1,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,
2,2020-09-21,Sat,Matchweek 6,Away,D 1–1,Manchester City,West Ham,N,RM,23,33,30,3,0,2,0,4,0,3,0,0,0,22,0,0,/en/matches/2b0c0eca/West-Ham-United-Manchester-City-October-24-2020-Premier-League
3,2020-09-21,Sat,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,Y*,"LM,RM",90,71,63,8,1,1,0,5,3,4,4,0,0,56,0,1,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League
4,2020-09-21,Sun,Matchweek 8,Home,D 1–1,Manchester City,Liverpool,Y*,AM,90,35,33,2,1,1,0,6,0,1,0,1,0,23,0,3,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League
5,2020-09-21,Sat,Matchweek 9,Away,L 0–2,Manchester City,Tottenham,Y*,RM,90,62,48,13,8,0,0,13,0,5,3,2,0,40,1,3,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League
6,2020-09-21,Sat,Matchweek 10,Home,W 5–0,Manchester City,Burnley,Y*,AM,90,63,58,4,0,0,1,1,0,3,0,0,0,49,1,1,/en/matches/2069ffbc/Manchester-City-Burnley-November-28-2020-Premier-League
7,2020-09-21,Sat,Matchweek 11,Home,W 2–0,Manchester City,Fulham,Y*,AM,90,59,53,6,4,1,0,2,0,2,0,1,0,48,0,2,/en/matches/887dfef6/Manchester-City-Fulham-December-5-2020-Premier-League
8,2020-09-21,Sat,Matchweek 12,Away,D 0–0,Manchester City,Manchester Utd,Y,AM,90,43,39,4,2,0,1,4,0,2,1,1,0,29,0,0,/en/matches/85cc70bb/Manchester-Derby-Manchester-United-Manchester-City-December-12-2020-Premier-League
9,2020-09-21,Tue,Matchweek 13,Home,D 1–1,Manchester City,West Brom,Y*,AM,90,67,55,10,2,0,1,16,0,8,1,5,1,47,2,3,/en/matches/40b42ca1/Manchester-City-West-Bromwich-Albion-December-15-2020-Premier-League
10,2020-09-21,Sat,Matchweek 14,Away,W 1–0,Manchester City,Southampton,Y*,"FW,AM",90,46,43,3,0,0,0,4,0,3,1,0,0,37,0,3,/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League
11,2020-09-21,Sat,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y*,AM,90,77,69,8,1,0,0,6,0,7,2,3,0,64,0,2,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League
12,2020-09-21,Sun,Matchweek 17,Away,W 3–1,Manchester City,Chelsea,Y*,FW,85,36,33,3,1,0,0,2,0,1,0,0,0,28,0,0,/en/matches/85507602/Chelsea-Manchester-City-January-3-2021-Premier-League
13,2020-09-21,Wed,Matchweek 18,Home,W 1–0,Manchester City,Brighton,Y*,RM,90,60,55,4,1,1,1,7,0,3,0,3,0,46,1,0,/en/matches/9926f1f0/Manchester-City-Brighton-and-Hove-Albion-January-13-2021-Premier-League
14,2020-09-21,Sun,Matchweek 19,Home,W 4–0,Manchester City,Crystal Palace,Y,RM,70,54,43,11,0,0,0,13,1,10,3,4,2,43,0,1,/en/matches/15d2f67c/Manchester-City-Crystal-Palace-January-17-2021-Premier-League
15,2020-09-21,Wed,Matchweek 1,Home,W 2–0,Manchester City,Aston Villa,Y*,RM,58,47,40,6,1,0,0,7,0,5,0,5,0,34,1,0,/en/matches/c9710420/Manchester-City-Aston-Villa-January-20-2021-Premier-League
16,2020-09-21,,,,,,,,,,,,,,,,,,,,,,,,,
17,2020-09-21,Wed,Matchweek 16,Away,W 3–1,Manchester City,Everton,N,RM,11,21,20,1,0,0,0,0,1,0,0,0,0,19,0,1,/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League
18,2020-09-21,Sun,Matchweek 25,Away,W 1–0,Manchester City,Arsenal,Y,RM,62,50,48,2,2,3,2,2,0,0,0,0,0,41,0,1,/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
19,2020-09-21,Sat,Matchweek 26,Home,W 2–1,Manchester City,West Ham,Y,RM,90,66,60,6,5,0,0,5,0,1,0,1,0,50,0,1,/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League
20,2020-09-21,Tue,Matchweek 29,Home,W 4–1,Manchester City,Wolves,Y*,LM,90,94,87,5,1,1,1,6,0,4,3,0,0,70,2,4,/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League
21,2020-09-21,Sun,Matchweek 27,Home,L 0–2,Manchester City,Manchester Utd,Y*,"AM,RM",90,73,66,7,2,0,0,10,0,5,2,0,0,53,0,1,/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League
22,2020-09-21,Wed,Matchweek 33,Home,W 5–2,Manchester City,Southampton,Y,RM,71,47,42,5,1,0,1,2,0,4,0,2,0,40,0,0,/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League
23,2020-09-21,Sat,Matchweek 28,Away,W 3–0,Manchester City,Fulham,N,"On matchday squad, but did not play",/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League,,,,,,,,,,,,,,,,
24,2020-09-21,Sat,Matchweek 30,Away,W 2–0,Manchester City,Leicester City,Y,AM,87,60,59,1,1,1,1,4,0,0,0,0,0,44,0,2,/en/matches/d798017f/Leicester-City-Manchester-City-April-3-2021-Premier-League
25,2020-09-21,Sat,Matchweek 31,Home,L 1–2,Manchester City,Leeds United,N,"On matchday squad, but did not play",/en/matches/ad969519/Manchester-City-Leeds-United-April-10-2021-Premier-League,,,,,,,,,,,,,,,,
