,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,N,RB,16,0,0,0,0,0,0,0,0,15.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,1.0,2.0,0.0,0.0,0.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,N,CB,58,0,0,0,0,1,0,0,0,41.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,27.0,30.0,90.0,1.0,23.0,0.0,0.0,0.0,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,Y,"CB,RB",90,0,0,0,0,1,0,0,0,118.0,1.0,2,1.0,0.1,0.1,0.0,2.0,0.0,103.0,109.0,94.5,4.0,95.0,0.0,2.0,0.0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League,1.0,0.5,0.9444444444444444
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Liverpool,Wolves,Y,RB,90,0,0,0,0,0,0,0,0,90.0,3.0,1,0.0,0.0,0.0,0.0,2.0,0.0,68.0,80.0,85.0,5.0,48.0,1.0,1.0,0.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,1.0,1.0,0.5416666666666667
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-21,Thu,Europa Lg,Group stage,Away,W 3–1,eng Liverpool,at LASK,N,RB,30,0,0,0,0,0,0,0,0,23.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,22.0,77.3,1.0,14.0,3.0,0.0,0.0,/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League,1.0,1.0,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Liverpool,West Ham,Y,RB,90,0,0,0,0,0,0,0,0,84.0,3.0,2,2.0,0.0,0.0,0.1,3.0,0.0,58.0,69.0,84.1,6.0,53.0,2.0,3.0,2.0,/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League,1.0,1.0,0.6428571428571429
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,Y,RB,72,0,0,0,0,0,0,0,0,51.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,44.0,70.5,5.0,30.0,2.0,1.0,1.0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League,0.0,1.0,0.7500000000000001
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,N,RB,28,0,0,0,0,0,0,0,0,36.0,3.0,0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,29.0,65.5,2.0,17.0,0.0,1.0,1.0,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-10-08,Sun,Premier League,Matchweek 8,Away,D 2–2,Liverpool,Brighton,N,RB,11,0,0,0,0,0,0,1,0,9.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,7.0,85.7,0.0,5.0,0.0,0.0,0.0,/en/matches/3b1ec657/Brighton-and-Hove-Albion-Liverpool-October-8-2023-Premier-League,0.5,0.6666666666666666,0.3571428571428571
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-21,Sat,Premier League,Matchweek 9,Home,W 2–0,Liverpool,Everton,N,LB,10,0,0,0,0,2,0,0,0,24.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,19.0,20.0,95.0,2.0,17.0,4.0,0.0,0.0,/en/matches/e747ddb3/Merseyside-Derby-Liverpool-Everton-October-21-2023-Premier-League,1.0,0.5,0.6666666666666666
