,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Match Report
0,2019-08-17,Sun,Matchweek 4,Away,D 2–2,Tottenham,Arsenal,Y,CB,90,0,0,0,0,0,0,3,0.0,3,1,1,0,1,1,2,0,/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League
1,2019-08-17,Sat,Matchweek 5,Home,W 4–0,Tottenham,Crystal Palace,Y,CB,90,1,0,1,0,0,0,0,,0,1,1,0,1,2,6,0,/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League
2,2019-08-17,Sat,Matchweek 6,Away,L 1–2,Tottenham,Leicester City,Y,CB,90,3,2,3,0,0,1,1,100.0,0,0,0,0,0,3,6,0,/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League
3,2019-08-17,Sat,Matchweek 7,Home,W 2–1,Tottenham,Southampton,Y,CB,90,1,0,1,0,0,0,0,,0,1,0,1,3,4,5,0,/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
4,2019-08-17,Sat,Matchweek 8,Away,L 0–3,Tottenham,Brighton,Y,CB,90,4,2,4,0,0,2,2,100.0,0,1,1,0,4,8,1,0,/en/matches/aafb2d3a/Brighton-and-Hove-Albion-Tottenham-Hotspur-October-5-2019-Premier-League
5,2019-08-17,Sat,Matchweek 9,Home,D 1–1,Tottenham,Watford,Y,CB,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League
6,2019-08-17,Sun,Matchweek 10,Away,L 1–2,Tottenham,Liverpool,N,"On matchday squad, but did not play",/en/matches/16f28685/Liverpool-Tottenham-Hotspur-October-27-2019-Premier-League,,,,,,,,,,,,,,,,,
7,2019-08-17,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2019-08-17,Sat,Matchweek 14,Home,W 3–2,Tottenham,Bournemouth,Y,LB,90,1,0,0,1,0,0,1,0.0,1,2,2,0,3,4,3,0,/en/matches/1722ba52/Tottenham-Hotspur-Bournemouth-November-30-2019-Premier-League
9,2019-08-17,Wed,Matchweek 15,Away,L 1–2,Tottenham,Manchester Utd,Y,LB,90,3,2,2,1,0,0,1,0.0,1,0,0,0,3,6,1,0,/en/matches/614c7c1f/Manchester-United-Tottenham-Hotspur-December-4-2019-Premier-League
10,2019-08-17,Sat,Matchweek 16,Home,W 5–0,Tottenham,Burnley,Y,LB,90,5,4,2,3,0,3,3,100.0,0,1,0,1,3,8,3,0,/en/matches/56da163b/Tottenham-Hotspur-Burnley-December-7-2019-Premier-League
11,2019-08-17,Sun,Matchweek 17,Away,W 2–1,Tottenham,Wolves,Y,LB,90,3,2,1,2,0,1,4,25.0,3,2,2,0,1,4,5,0,/en/matches/e9e002fb/Wolverhampton-Wanderers-Tottenham-Hotspur-December-15-2019-Premier-League
12,2019-08-17,Sun,Matchweek 18,Home,L 0–2,Tottenham,Chelsea,Y,LB,73,2,1,2,0,0,1,3,33.3,2,1,0,1,3,5,0,0,/en/matches/a1a20337/Tottenham-Hotspur-Chelsea-December-22-2019-Premier-League
13,2019-08-17,Thu,Matchweek 19,Home,W 2–1,Tottenham,Brighton,Y,"CB,LB",90,4,4,2,2,0,2,2,100.0,0,1,0,1,0,4,4,0,/en/matches/eebe09b9/Tottenham-Hotspur-Brighton-and-Hove-Albion-December-26-2019-Premier-League
14,2019-08-17,Sat,Matchweek 20,Away,D 2–2,Tottenham,Norwich City,Y,CB,45,4,0,1,3,0,3,3,100.0,0,1,0,1,0,4,0,0,/en/matches/a6e8ab71/Norwich-City-Tottenham-Hotspur-December-28-2019-Premier-League
15,2019-08-17,Wed,Matchweek 21,Away,L 0–1,Tottenham,Southampton,Y,CB,90,3,3,2,0,1,3,3,100.0,0,1,1,0,2,5,2,0,/en/matches/ce2fad1e/Southampton-Tottenham-Hotspur-January-1-2020-Premier-League
16,2019-08-17,Sat,Matchweek 22,Home,L 0–1,Tottenham,Liverpool,N,"On matchday squad, but did not play",/en/matches/39432697/Tottenham-Hotspur-Liverpool-January-11-2020-Premier-League,,,,,,,,,,,,,,,,,
17,2019-08-17,Sat,Matchweek 23,Away,D 0–0,Tottenham,Watford,Y*,CB,90,1,1,1,0,0,1,1,100.0,0,1,1,0,2,3,11,0,/en/matches/46697bf6/Watford-Tottenham-Hotspur-January-18-2020-Premier-League
18,2019-08-17,Wed,Matchweek 24,Home,W 2–1,Tottenham,Norwich City,Y,CB,74,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,/en/matches/b36a7b4d/Tottenham-Hotspur-Norwich-City-January-22-2020-Premier-League
19,2019-08-17,Sun,Matchweek 25,Home,W 2–0,Tottenham,Manchester City,N,"On matchday squad, but did not play",/en/matches/e98d8736/Tottenham-Hotspur-Manchester-City-February-2-2020-Premier-League,,,,,,,,,,,,,,,,,
20,2019-08-17,Sun,Matchweek 26,Away,W 3–2,Tottenham,Aston Villa,N,LW,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/ebfe971d/Aston-Villa-Tottenham-Hotspur-February-16-2020-Premier-League
21,2019-08-17,Sat,Matchweek 27,Away,L 1–2,Tottenham,Chelsea,Y,CB,90,2,1,0,2,0,1,2,50.0,1,1,0,1,2,4,4,0,/en/matches/fdd364a6/Chelsea-Tottenham-Hotspur-February-22-2020-Premier-League
22,2019-08-17,Sun,Matchweek 28,Home,L 2–3,Tottenham,Wolves,N,"On matchday squad, but did not play",/en/matches/2475762d/Tottenham-Hotspur-Wolverhampton-Wanderers-March-1-2020-Premier-League,,,,,,,,,,,,,,,,,
23,2019-08-17,Sat,Matchweek 29,Away,D 1–1,Tottenham,Burnley,Y,"LB,WB",90,2,1,2,0,0,1,1,100.0,0,1,1,0,2,4,1,0,/en/matches/1b4c17ec/Burnley-Tottenham-Hotspur-March-7-2020-Premier-League
24,2019-08-17,Fri,Matchweek 30,Home,D 1–1,Tottenham,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/973a441a/Tottenham-Hotspur-Manchester-United-June-19-2020-Premier-League,,,,,,,,,,,,,,,,,
25,2019-08-17,Tue,Matchweek 31,Home,W 2–0,Tottenham,West Ham,N,"On matchday squad, but did not play",/en/matches/8fc12d99/Tottenham-Hotspur-West-Ham-United-June-23-2020-Premier-League,,,,,,,,,,,,,,,,,
26,2019-08-17,Thu,Matchweek 32,Away,L 1–3,Tottenham,Sheffield Utd,N,LB,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/70507f3c/Sheffield-United-Tottenham-Hotspur-July-2-2020-Premier-League
27,2019-08-17,Mon,Matchweek 33,Home,W 1–0,Tottenham,Everton,N,CB,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,/en/matches/ba9fd89a/Tottenham-Hotspur-Everton-July-6-2020-Premier-League
