,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-15,Sun,Premier League,Matchweek 1,Away,W 4–2,West Ham,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,0,0,56,2,1,0,0.0,0.0,0.0,0,0,49,50,98.0,0,38,0,0,0,/en/matches/41091264/Newcastle-United-West-Ham-United-August-15-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-23,Mon,Premier League,Matchweek 2,Home,W 4–1,West Ham,Leicester City,Y,CB,90,0,0,0,0,0,0,0,0,55,0,1,1,0.0,0.0,0.0,1,0,47,52,90.4,1,39,0,0,0,/en/matches/1d07228e/West-Ham-United-Leicester-City-August-23-2021-Premier-League,1.0,0.5,0.5238095238095238
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Home,D 2–2,West Ham,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,42,0,2,0,0.0,0.0,0.0,0,0,31,37,83.8,6,23,0,1,1,/en/matches/8e017435/West-Ham-United-Crystal-Palace-August-28-2021-Premier-League,0.5,0.5,0.2222222222222221
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-11,Sat,Premier League,Matchweek 4,Away,D 0–0,West Ham,Southampton,Y,CB,90,0,0,0,0,0,0,0,0,66,1,1,0,0.0,0.0,0.0,0,0,58,62,93.5,1,46,0,0,0,/en/matches/ddff1858/Southampton-West-Ham-United-September-11-2021-Premier-League,0.5,0.8333333333333334,0.5384615384615384
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-19,Sun,Premier League,Matchweek 5,Home,L 1–2,West Ham,Manchester Utd,Y,CB,90,0,0,0,0,0,0,0,0,48,0,0,1,0.0,0.0,0.0,0,0,33,41,80.5,0,31,0,0,0,/en/matches/2daea068/West-Ham-United-Manchester-United-September-19-2021-Premier-League,0.0,0.6666666666666666,0.619047619047619
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Away,W 2–1,West Ham,Leeds United,Y,CB,90,0,0,0,0,0,0,0,0,48,1,0,1,0.0,0.0,0.0,0,0,27,41,65.9,1,27,1,0,0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,1.0,0.3333333333333333,0.4285714285714285
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-03,Sun,Premier League,Matchweek 7,Home,L 1–2,West Ham,Brentford,Y,CB,90,0,0,0,0,1,0,0,0,51,1,1,1,0.0,0.0,0.0,0,0,31,44,70.5,1,27,0,0,0,/en/matches/f1eead63/West-Ham-United-Brentford-October-3-2021-Premier-League,0.0,0.5,0.5952380952380952
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-17,Sun,Premier League,Matchweek 8,Away,W 1–0,West Ham,Everton,Y,CB,90,1,0,0,0,2,1,0,0,64,2,1,1,0.3,0.3,0.0,1,0,49,52,94.2,1,34,0,0,0,/en/matches/15871600/Everton-West-Ham-United-October-17-2021-Premier-League,1.0,0.3333333333333333,0.6250000000000001
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-24,Sun,Premier League,Matchweek 9,Home,W 1–0,West Ham,Tottenham,Y,CB,90,0,0,0,0,0,0,1,0,47,0,3,0,0.0,0.0,0.0,0,0,31,39,79.5,2,26,1,0,0,/en/matches/70c508ee/West-Ham-United-Tottenham-Hotspur-October-24-2021-Premier-League,1.0,0.6666666666666666,0.8452380952380951
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-31,Sun,Premier League,Matchweek 10,Away,W 4–1,West Ham,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,62,0,1,0,0.0,0.0,0.0,1,1,48,56,85.7,1,30,0,0,0,/en/matches/a62478a2/Aston-Villa-West-Ham-United-October-31-2021-Premier-League,1.0,0.6666666666666666,0.1904761904761904
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-11-07,Sun,Premier League,Matchweek 11,Home,W 3–2,West Ham,Liverpool,Y,CB,21,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,3,0,0,0,/en/matches/63538dc7/West-Ham-United-Liverpool-November-7-2021-Premier-League,1.0,1.0,0.8809523809523812
