,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-21,Sat,Premier League,Matchweek 2,Home,D 2–2,Leeds United,Everton,N,CM,31,0,0,0,0,0.0,0.0,0,0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,90.5,1.0,14.0,2.0,0.0,0.0,/en/matches/b9064680/Leeds-United-Everton-August-21-2021-Premier-League,0.5,0.5,0.5595238095238095
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-24,Tue,EFL Cup,Second round,Home,W 3–0,Leeds United,Crewe Alexandra,Y,RB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/904a62ea/Leeds-United-Crewe-Alexandra-August-24-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-29,Sun,Premier League,Matchweek 3,Away,D 1–1,Leeds United,Burnley,N,CM,26,0,0,0,0,2.0,1.0,0,0,19.0,0.0,0.0,0.0,0.1,0.1,0.0,3.0,1.0,15.0,16.0,93.8,4.0,11.0,4.0,0.0,0.0,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League,0.5,0.5,0.3461538461538461
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-17,Fri,Premier League,Matchweek 5,Away,D 1–1,Leeds United,Newcastle Utd,N,DM,2,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,2.0,8.0,0.0,0.0,0.0,/en/matches/aad7d38a/Newcastle-United-Leeds-United-September-17-2021-Premier-League,0.5,0.6666666666666666,0.3095238095238095
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-21,Tue,EFL Cup,Third round,Away,D 0 (6)–0 (5),Leeds United,Fulham,Y,DM,120,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f0825c2c/Fulham-Leeds-United-September-21-2021-EFL-Cup,0.5,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-25,Sat,Premier League,Matchweek 6,Home,L 1–2,Leeds United,West Ham,Y,RB,89,0,0,0,0,0.0,0.0,0,0,63.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,53.0,56.0,94.6,8.0,34.0,3.0,1.0,0.0,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League,0.0,0.5,0.5595238095238095
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-02,Sat,Premier League,Matchweek 7,Home,W 1–0,Leeds United,Watford,Y,RB,90,0,0,0,0,1.0,0.0,0,0,89.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,63.0,74.0,85.1,5.0,47.0,1.0,3.0,2.0,/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,1.0,0.3333333333333333,0.4642857142857143
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-16,Sat,Premier League,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,"CM,RM",90,0,0,0,0,0.0,0.0,0,0,66.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,53.0,83.0,5.0,25.0,2.0,4.0,3.0,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League,0.0,0.5,0.3571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,RB,90,0,0,0,0,0.0,0.0,1,0,77.0,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,58.0,63.0,92.1,6.0,41.0,4.0,5.0,3.0,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League,0.5,0.3333333333333333,0.9285714285714286
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-31,Sun,Premier League,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,CM,70,0,0,0,0,0.0,0.0,1,0,40.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,31.0,80.6,2.0,11.0,0.0,1.0,1.0,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League,1.0,0.5,0.4047619047619047
