,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-07,Sat,Community Shield,FA Community Shield,Neutral,L 0–1,Manchester City,Leicester City,Y,CM,64,0,,0,0,4.0,2.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6a1fc101/Leicester-City-Manchester-City-August-7-2021-FA-Community-Shield,0.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-15,Sun,Premier League,Matchweek 1,Away,L 0–1,Manchester City,Tottenham,Y,RM,90,0,0.0,0,0,2.0,0.0,0,0,58.0,2.0,0.0,1.0,0.2,0.2,0.1,4.0,0.0,36.0,47.0,76.6,5.0,33.0,4.0,4.0,3.0,/en/matches/ff51efc7/Tottenham-Hotspur-Manchester-City-August-15-2021-Premier-League,0.0,0.5,0.5357142857142857
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-21,Sat,Premier League,Matchweek 2,Home,W 5–0,Manchester City,Norwich City,Y*,LM,68,0,0.0,0,0,0.0,0.0,1,0,56.0,1.0,0.0,0.0,0.0,0.0,0.3,2.0,0.0,44.0,52.0,84.6,1.0,27.0,0.0,0.0,0.0,/en/matches/ab6db0d6/Manchester-City-Norwich-City-August-21-2021-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Home,W 5–0,Manchester City,Arsenal,Y*,LM,90,1,0.0,0,0,3.0,1.0,0,0,111.0,2.0,0.0,0.0,0.3,0.3,0.6,7.0,1.0,89.0,107.0,83.2,10.0,55.0,4.0,0.0,0.0,/en/matches/d4650aa2/Manchester-City-Arsenal-August-28-2021-Premier-League,1.0,0.3333333333333333,0.4761904761904761
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-02,Thu,WCQ,First round,Away,W 2–0,de Germany,li Liechtenstein,Y,DM,72,0,0.0,0,0,5.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a7092d3d/Liechtenstein-Germany-September-2-2021-WCQ----UEFA-M,1.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-05,Sun,WCQ,First round,Home,W 6–0,de Germany,am Armenia,N,,30,0,0.0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6bdb93f0/Germany-Armenia-September-5-2021-WCQ----UEFA-M,1.0,1.0,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-08,Wed,WCQ,First round,Away,W 4–0,de Germany,is Iceland,Y,AM,90,0,0.0,0,0,2.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/678edcf9/Iceland-Germany-September-8-2021-WCQ----UEFA-M,1.0,1.0,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-09-11,Sat,Premier League,Matchweek 4,Away,W 1–0,Manchester City,Leicester City,Y*,"RM,LM",90,0,0.0,0,0,6.0,1.0,0,0,52.0,1.0,1.0,0.0,0.5,0.5,0.7,5.0,0.0,30.0,42.0,71.4,6.0,19.0,3.0,2.0,2.0,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League,1.0,1.0,0.6904761904761905
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-09-15,Wed,Champions Lg,Group stage,Home,W 6–3,eng Manchester City,de RB Leipzig,N,LM,32,0,1.0,0,0,0.0,0.0,0,0,15.0,0.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,11.0,13.0,84.6,0.0,8.0,0.0,1.0,0.0,/en/matches/c188c958/Manchester-City-RB-Leipzig-September-15-2021-Champions-League,1.0,1.0,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-09-18,Sat,Premier League,Matchweek 5,Home,D 0–0,Manchester City,Southampton,Y,"RM,CM,LM",90,0,0.0,0,0,2.0,0.0,0,0,50.0,0.0,0.0,1.0,0.3,0.3,0.1,1.0,0.0,39.0,42.0,92.9,4.0,28.0,1.0,2.0,1.0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0.5,1.0,0.619047619047619
