,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,D 1–1,Liverpool,Chelsea,Y,RW,76,0,1,0,0,3.0,0.0,0,0,29.0,1.0,0.0,1.0,0.3,0.3,0.5,3.0,1.0,18.0,23.0,78.3,3.0,21.0,2.0,0.0,0.0,/en/matches/c18d3207/Chelsea-Liverpool-August-13-2023-Premier-League,0.5,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,W 3–1,Liverpool,Bournemouth,Y,"RW,FW",85,1,0,0,1,4.0,2.0,0,0,44.0,1.0,0.0,1.0,1.2,0.3,0.0,3.0,1.0,28.0,33.0,84.8,4.0,30.0,2.0,3.0,0.0,/en/matches/80bebdbb/Liverpool-Bournemouth-August-19-2023-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2023-08-27,Sun,Premier League,Matchweek 3,Away,W 2–1,Liverpool,Newcastle Utd,Y,"FW,RW,RM",90,0,1,0,0,2.0,1.0,0,0,36.0,1.0,1.0,0.0,0.2,0.2,0.4,4.0,2.0,23.0,24.0,95.8,1.0,28.0,1.0,5.0,3.0,/en/matches/b31156ab/Newcastle-United-Liverpool-August-27-2023-Premier-League,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2023-09-03,Sun,Premier League,Matchweek 4,Home,W 3–0,Liverpool,Aston Villa,Y,RW,90,1,0,0,0,4.0,3.0,0,0,40.0,2.0,0.0,0.0,0.8,0.8,0.4,5.0,0.0,22.0,27.0,81.5,4.0,24.0,3.0,3.0,0.0,/en/matches/bdbc722e/Liverpool-Aston-Villa-September-3-2023-Premier-League,1.0,0.8333333333333334,0.9444444444444444
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2023-09-12,Tue,Friendlies (M),Friendlies (M),Home,L 1–3,eg Egypt,tn Tunisia,Y*,FW,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5074b7ec/Egypt-Tunisia-September-12-2023-Friendlies-M,0.0,1.0,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2023-09-16,Sat,Premier League,Matchweek 5,Away,W 3–1,Liverpool,Wolves,Y,"RW,FW",89,0,2,0,0,1.0,0.0,0,0,31.0,1.0,0.0,0.0,0.2,0.2,1.6,6.0,2.0,19.0,25.0,76.0,2.0,19.0,2.0,3.0,0.0,/en/matches/38daebd2/Wolverhampton-Wanderers-Liverpool-September-16-2023-Premier-League,1.0,0.6666666666666666,0.5416666666666667
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2023-09-21,Thu,Europa Lg,Group stage,Away,W 3–1,eng Liverpool,at LASK,N,RW,17,1,0,0,0,2.0,1.0,0,0,16.0,0.0,0.0,0.0,0.4,0.4,0.0,1.0,0.0,6.0,12.0,50.0,1.0,8.0,1.0,2.0,1.0,/en/matches/1b1f3de6/LASK-Liverpool-September-21-2023-Europa-League,1.0,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2023-09-24,Sun,Premier League,Matchweek 6,Home,W 3–1,Liverpool,West Ham,Y,RW,90,1,0,1,1,4.0,1.0,0,0,57.0,1.0,0.0,0.0,1.0,0.2,0.6,5.0,1.0,29.0,43.0,67.4,8.0,51.0,7.0,4.0,2.0,/en/matches/90adf8b3/Liverpool-West-Ham-United-September-24-2023-Premier-League,1.0,0.6666666666666666,0.6428571428571429
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2023-09-30,Sat,Premier League,Matchweek 7,Away,L 1–2,Liverpool,Tottenham,Y,"FW,RW,RM",73,0,0,0,0,1.0,0.0,1,0,30.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,0.0,13.0,21.0,61.9,3.0,22.0,6.0,5.0,1.0,/en/matches/ec4145b4/Tottenham-Hotspur-Liverpool-September-30-2023-Premier-League,0.0,1.0,0.7500000000000001
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2023-10-05,Thu,Europa Lg,Group stage,Home,W 2–0,eng Liverpool,be Union SG,Y,RW,45,0,0,0,0,2.0,2.0,0,0,19.0,0.0,0.0,0.0,0.5,0.5,0.6,3.0,0.0,14.0,16.0,87.5,1.0,13.0,0.0,0.0,0.0,/en/matches/bcfbaac5/Liverpool-Union-SG-October-5-2023-Europa-League,1.0,0.6666666666666666,0.5
