,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,W 2–1,Brighton,Burnley,Y,CM,45,0,0,0,0,0.0,0.0,0,0,22.0,1.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,16.0,19.0,84.2,0.0,11.0,0.0,0.0,0.0,/en/matches/4eb36e37/Burnley-Brighton-and-Hove-Albion-August-14-2021-Premier-League,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,W 2–0,Brighton,Watford,N,CM,19,0,0,0,0,1.0,0.0,1,0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,37.5,0.0,2.0,0.0,0.0,0.0,/en/matches/072af2f8/Brighton-and-Hove-Albion-Watford-August-21-2021-Premier-League,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Away,W 2–0,Brighton,Cardiff City,Y,RB,80,0,1,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/93461390/Cardiff-City-Brighton-and-Hove-Albion-August-24-2021-EFL-Cup,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-03,Fri,WCQ,Second round,Away,W 2–1,zm Zambia,mr Mauritania,Y*,DM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/fd0c21dc/Mauritania-Zambia-September-3-2021-WCQ----CAF-M,1.0,1.0,0.5
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-19,Sun,Premier League,Matchweek 5,Home,W 2–1,Brighton,Leicester City,N,"AM,RB",29,0,0,0,0,0.0,0.0,0,0,16.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,8.0,37.5,2.0,5.0,0.0,2.0,0.0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League,1.0,1.0,0.4880952380952381
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-23,Sat,Premier League,Matchweek 9,Home,L 1–4,Brighton,Manchester City,N,AM,33,0,0,0,0,0.0,0.0,0,0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,12.0,58.3,0.0,6.0,2.0,1.0,1.0,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League,0.0,1.0,0.8452380952380951
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-27,Wed,EFL Cup,Fourth round,Away,D 2 (2)–2 (4),Brighton,Leicester City,N,,45,1,0,0,0,4.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/f11900cf/Leicester-City-Brighton-and-Hove-Albion-October-27-2021-EFL-Cup,0.5,0.6666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-30,Sat,Premier League,Matchweek 10,Away,D 2–2,Brighton,Liverpool,Y,DM,90,1,0,0,0,2.0,1.0,0,0,55.0,4.0,2.0,3.0,0.3,0.3,0.0,0.0,0.0,32.0,39.0,82.1,3.0,27.0,0.0,1.0,1.0,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League,0.5,0.5,0.9404761904761904
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-06,Sat,Premier League,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,Y,AM,45,0,0,0,0,0.0,0.0,0,0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,77.8,1.0,5.0,0.0,0.0,0.0,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League,0.5,0.3333333333333333,0.1923076923076922
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-12-04,Sat,Premier League,Matchweek 15,Away,D 1–1,Brighton,Southampton,Y,"CM,CB",90,0,0,0,0,2.0,1.0,0,0,56.0,3.0,0.0,3.0,0.4,0.4,0.0,4.0,0.0,21.0,43.0,48.8,4.0,34.0,1.0,1.0,1.0,/en/matches/27fd5d70/Southampton-Brighton-and-Hove-Albion-December-4-2021-Premier-League,0.5,0.5,0.2179487179487178
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-12-15,Wed,Premier League,Matchweek 17,Home,L 0–1,Brighton,Wolves,Y,RM,83,0,0,0,0,4.0,1.0,0,0,49.0,1.0,0.0,1.0,0.8,0.8,0.1,3.0,0.0,33.0,39.0,84.6,4.0,35.0,4.0,2.0,1.0,/en/matches/60178542/Brighton-and-Hove-Albion-Wolverhampton-Wanderers-December-15-2021-Premier-League,0.0,0.5,0.2499999999999999
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-12-26,Sun,Premier League,Matchweek 19,Home,W 2–0,Brighton,Brentford,Y,RM,90,0,1,0,0,1.0,0.0,0,0,53.0,3.0,0.0,2.0,0.1,0.1,0.2,2.0,1.0,32.0,39.0,82.1,3.0,31.0,4.0,3.0,2.0,/en/matches/1f64133b/Brighton-and-Hove-Albion-Brentford-December-26-2021-Premier-League,1.0,0.3333333333333333,0.4523809523809524
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-12-29,Wed,Premier League,Matchweek 20,Away,D 1–1,Brighton,Chelsea,N,AM,25,0,0,0,0,0.0,0.0,0,0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,85.7,1.0,6.0,1.0,4.0,3.0,/en/matches/8fbe2e12/Chelsea-Brighton-and-Hove-Albion-December-29-2021-Premier-League,0.5,0.5,0.7976190476190477
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2022-01-02,Sun,Premier League,Matchweek 21,Away,W 3–2,Brighton,Everton,Y,"RM,CM,FW",90,0,2,0,0,0.0,0.0,0,0,50.0,2.0,0.0,1.0,0.0,0.0,0.9,3.0,2.0,29.0,38.0,76.3,2.0,29.0,0.0,2.0,1.0,/en/matches/e22bb565/Everton-Brighton-and-Hove-Albion-January-2-2022-Premier-League,1.0,0.5,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2022-01-08,Sat,FA Cup,Third round proper,Away,W 2–1,Brighton,West Brom,Y,CM,27,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/0e723845/West-Bromwich-Albion-Brighton-and-Hove-Albion-January-8-2022-FA-Cup,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2022-03-18,Fri,PL2 — Div. 1,Matchweek 23,Away,L 2–3,Brighton,West Ham,Y,CM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/e8e70ca4/West-Ham-United-U23-Brighton-and-Hove-Albion-U23-March-18-2022-Premier-League-2----Division-1,0.0,0.8333333333333334,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2022-03-25,Fri,Friendlies (M),Friendlies (M),Neutral,W 3–1,zm Zambia,cg Congo,Y*,DM,61,1,1,1,1,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f106c957/Congo-Zambia-March-25-2022-Friendlies-M,1.0,0.6666666666666666,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2022-03-27,Sun,Friendlies (M),Friendlies (M),Neutral,L 1–2,zm Zambia,bj Benin,Y*,DM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/2199e4f3/Benin-Zambia-March-27-2022-Friendlies-M,0.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2022-04-02,Sat,Premier League,Matchweek 31,Home,D 0–0,Brighton,Norwich City,N,AM,12,0,0,0,0,0.0,0.0,0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,33.3,0.0,4.0,0.0,1.0,0.0,/en/matches/df69a1b2/Brighton-and-Hove-Albion-Norwich-City-April-2-2022-Premier-League,0.5,0.3333333333333333,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2022-04-09,Sat,Premier League,Matchweek 32,Away,W 2–1,Brighton,Arsenal,Y,CM,76,1,1,0,0,3.0,1.0,0,0,46.0,3.0,6.0,1.0,0.2,0.2,0.3,2.0,1.0,21.0,26.0,80.8,2.0,20.0,3.0,3.0,3.0,/en/matches/37ddcda6/Arsenal-Brighton-and-Hove-Albion-April-9-2022-Premier-League,1.0,0.5,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2022-04-16,Sat,Premier League,Matchweek 33,Away,W 1–0,Brighton,Tottenham,Y,FW,45,0,0,0,0,2.0,1.0,1,0,12.0,0.0,0.0,1.0,0.1,0.1,0.0,1.0,0.0,7.0,7.0,100.0,0.0,8.0,0.0,0.0,0.0,/en/matches/0b266073/Tottenham-Hotspur-Brighton-and-Hove-Albion-April-16-2022-Premier-League,1.0,0.5,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2022-04-20,Wed,Premier League,Matchweek 30,Away,L 0–3,Brighton,Manchester City,Y,"CM,FW,RM",90,0,0,0,0,0.0,0.0,0,0,42.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,32.0,75.0,3.0,27.0,3.0,2.0,1.0,/en/matches/34fd93f9/Manchester-City-Brighton-and-Hove-Albion-April-20-2022-Premier-League,0.0,0.8333333333333334,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2022-04-24,Sun,Premier League,Matchweek 34,Home,D 2–2,Brighton,Southampton,Y,RM,60,0,0,0,0,0.0,0.0,0,0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,18.0,27.0,66.7,1.0,19.0,1.0,0.0,0.0,/en/matches/32a11932/Brighton-and-Hove-Albion-Southampton-April-24-2022-Premier-League,0.5,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2022-04-30,Sat,Premier League,Matchweek 35,Away,W 3–0,Brighton,Wolves,Y,AM,62,0,0,0,0,3.0,2.0,0,0,49.0,1.0,0.0,1.0,0.2,0.2,0.1,3.0,0.0,28.0,36.0,77.8,1.0,33.0,3.0,1.0,1.0,/en/matches/b800c4ba/Wolverhampton-Wanderers-Brighton-and-Hove-Albion-April-30-2022-Premier-League,1.0,0.5,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2022-05-22,Sun,Premier League,Matchweek 38,Home,W 3–1,Brighton,West Ham,N,DM,12,0,0,0,0,1.0,1.0,0,0,3.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,1.0,1.0,1.0,100.0,0.0,3.0,0.0,0.0,0.0,/en/matches/70a81794/Brighton-and-Hove-Albion-West-Ham-United-May-22-2022-Premier-League,1.0,0.5,0.5
