,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sat,Matchweek 3,Home,L 0–2,Brighton,Everton,N,"On matchday squad, but did not play",/en/matches/ec8b667a/Brighton-and-Hove-Albion-Everton-August-28-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-14,Sun,Matchweek 5,Home,W 2–1,Brighton,Leicester City,N,"AM,RB",29,16,2,10,3,4,0,16,2,0,0.0,2,100.0,5,23,5,0,0,0,0,0,5,0,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League
3,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2021-08-14,Sat,Matchweek 8,Away,D 0–0,Brighton,Norwich City,N,"On matchday squad, but did not play",/en/matches/bc0a1eb5/Norwich-City-Brighton-and-Hove-Albion-October-16-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2021-08-14,Sat,Matchweek 9,Home,L 1–4,Brighton,Manchester City,N,AM,33,15,0,3,7,5,0,15,1,1,100.0,0,0.0,6,66,56,2,2,0,0,0,9,2,/en/matches/dc93611c/Brighton-and-Hove-Albion-Manchester-City-October-23-2021-Premier-League
6,2021-08-14,Sat,Matchweek 10,Away,D 2–2,Brighton,Liverpool,Y,DM,90,55,2,11,31,13,4,55,1,1,100.0,0,0.0,27,125,59,0,0,0,2,0,39,3,/en/matches/c68998b5/Liverpool-Brighton-and-Hove-Albion-October-30-2021-Premier-League
7,2021-08-14,Sat,Matchweek 11,Home,D 1–1,Brighton,Newcastle Utd,Y,AM,45,12,0,0,7,5,0,12,0,0,,0,,5,6,1,0,0,0,1,0,6,2,/en/matches/10d11999/Brighton-and-Hove-Albion-Newcastle-United-November-6-2021-Premier-League
8,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2021-08-14,Sat,Matchweek 13,Home,D 0–0,Brighton,Leeds United,N,"On matchday squad, but did not play",/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
