,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-08-15,Mon,Serie A,Matchweek 1,Home,W 3–0,Juventus,Sassuolo,Y,"CM,LM,RW",75,0,0,0,0,0.0,0.0,0,0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,21.0,25.0,84.0,5.0,16.0,3.0,0.0,0.0,/en/matches/59f4c84f/Juventus-Sassuolo-August-15-2022-Serie-A,1.0,0.5,0.5
1,1,1,1,2022-08-22,Mon,Serie A,Matchweek 2,Away,D 0–0,Juventus,Sampdoria,Y,RM,60,0,0,0,0,0.0,0.0,0,0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,75.0,1.0,14.0,1.0,2.0,2.0,/en/matches/3181dd80/Sampdoria-Juventus-August-22-2022-Serie-A,0.5,0.5,0.5
2,2,2,2,2022-08-27,Sat,Serie A,Matchweek 3,Home,D 1–1,Juventus,Roma,N,RM,14,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,7.0,3.0,1.0,1.0,/en/matches/23a2abe6/Juventus-Roma-August-27-2022-Serie-A,0.5,0.5,0.5
3,3,3,3,2022-09-03,Sat,Serie A,Matchweek 5,Away,D 1–1,Juventus,Fiorentina,Y,"LM,RW,RM",90,0,0,0,0,0.0,0.0,0,0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,89.5,1.0,5.0,2.0,2.0,2.0,/en/matches/cc24f0a1/Fiorentina-Juventus-September-3-2022-Serie-A,0.5,0.6666666666666666,0.5
4,4,4,4,2022-09-06,Tue,Champions Lg,Group stage,Away,L 1–2,it Juventus,fr Paris S-G,N,CM,45,1,0,0,0,2.0,1.0,0,0,28.0,2.0,0.0,0.0,0.2,0.2,0.0,1.0,0.0,19.0,21.0,90.5,2.0,22.0,1.0,1.0,1.0,/en/matches/a1157ba5/Paris-Saint-Germain-Juventus-September-6-2022-Champions-League,0.0,0.5,0.5
5,5,5,5,2022-09-11,Sun,Serie A,Matchweek 6,Home,D 2–2,Juventus,Salernitana,Y,RM,84,0,0,0,0,1.0,0.0,0,0,43.0,0.0,2.0,2.0,0.1,0.1,0.0,1.0,0.0,27.0,32.0,84.4,3.0,17.0,1.0,0.0,0.0,/en/matches/d30f4885/Juventus-Salernitana-September-11-2022-Serie-A,0.5,0.3333333333333333,0.5
6,6,6,6,2022-09-14,Wed,Champions Lg,Group stage,Home,L 1–2,it Juventus,pt Benfica,Y,"CM,RM",90,0,0,0,0,0.0,0.0,0,0,40.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,20.0,30.0,66.7,2.0,12.0,1.0,0.0,0.0,/en/matches/ad5c6cfb/Juventus-Benfica-September-14-2022-Champions-League,0.0,0.3333333333333333,0.5
7,7,7,7,2022-09-18,Sun,Serie A,Matchweek 7,Away,L 0–1,Juventus,Monza,Y,"RM,CM",90,0,0,0,0,0.0,0.0,0,0,43.0,0.0,1.0,4.0,0.0,0.0,0.3,3.0,0.0,22.0,31.0,71.0,2.0,18.0,1.0,1.0,1.0,/en/matches/7f6b336d/Monza-Juventus-September-18-2022-Serie-A,0.0,0.1666666666666666,0.5
8,8,8,8,2022-09-23,Fri,Friendlies (M),Friendlies (M),Neutral,L 0–2,us United States,jp Japan,Y,CM,66,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/676aab42/Japan-United-States-September-23-2022-Friendlies-M,0.0,0.1666666666666666,0.5
9,9,9,9,2022-09-27,Tue,Friendlies (M),Friendlies (M),Neutral,D 0–0,us United States,sa Saudi Arabia,Y,CM,75,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/56bde19a/Saudi-Arabia-United-States-September-27-2022-Friendlies-M,0.5,0.0,0.5
