,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2023-02-05,Sun,Matchweek 23,Home,L 0–2,Leeds United,Manchester Utd,Y,DM,85,1,0,0,0,0,0,0,1,1,0,0,0,6,2,2,50.0,/en/matches/3386146f/Leeds-United-Manchester-United-February-12-2023-Premier-League
1,2023-02-05,Sat,Matchweek 24,Away,L 0–1,Leeds United,Everton,Y,DM,77,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.0,/en/matches/d5f67d2e/Everton-Leeds-United-February-18-2023-Premier-League
2,2023-02-05,Sat,Matchweek 25,Home,W 1–0,Leeds United,Southampton,Y,"DM,RM",90,0,0,0,1,0,1,2,0,2,0,0,0,8,2,1,66.7,/en/matches/9edb32a3/Leeds-United-Southampton-February-25-2023-Premier-League
3,2023-02-05,Sat,Matchweek 26,Away,L 0–1,Leeds United,Chelsea,Y,DM,90,0,0,0,1,1,0,0,0,1,0,0,0,9,3,1,75.0,/en/matches/59f9a78f/Chelsea-Leeds-United-March-4-2023-Premier-League
4,2023-02-05,Sat,Matchweek 27,Home,D 2–2,Leeds United,Brighton,N,DM,25,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,,/en/matches/3f653d6f/Leeds-United-Brighton-and-Hove-Albion-March-11-2023-Premier-League
5,2023-02-05,Sat,Matchweek 28,Away,W 4–2,Leeds United,Wolves,Y,"DM,CM",90,1,0,0,0,0,0,0,3,0,0,0,0,2,0,1,0.0,/en/matches/3cb714a4/Wolverhampton-Wanderers-Leeds-United-March-18-2023-Premier-League
6,2023-02-05,Sat,Matchweek 29,Away,L 1–4,Leeds United,Arsenal,N,LM,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.0,/en/matches/2e4383ca/Arsenal-Leeds-United-April-1-2023-Premier-League
7,2023-02-05,Tue,Matchweek 7,Home,W 2–1,Leeds United,Nott'ham Forest,Y,DM,90,0,0,0,2,0,0,0,0,1,0,0,0,3,1,3,25.0,/en/matches/1251d1c0/Leeds-United-Nottingham-Forest-April-4-2023-Premier-League
8,2023-02-05,Sun,Matchweek 30,Home,L 1–5,Leeds United,Crystal Palace,Y,DM,90,1,0,0,3,1,0,0,4,2,0,0,0,11,3,1,75.0,/en/matches/a1c39217/Leeds-United-Crystal-Palace-April-9-2023-Premier-League
9,2023-02-05,Mon,Matchweek 31,Home,L 1–6,Leeds United,Liverpool,Y,"DM,RM",90,0,0,0,1,0,0,2,3,0,0,0,0,7,1,1,50.0,/en/matches/fd3d05f5/Leeds-United-Liverpool-April-17-2023-Premier-League
10,2023-02-05,Sat,Matchweek 32,Away,L 1–2,Leeds United,Fulham,Y,DM,79,1,0,0,2,0,0,0,3,2,0,0,0,2,2,1,66.7,/en/matches/f2d8700d/Fulham-Leeds-United-April-22-2023-Premier-League
11,2023-02-05,Tue,Matchweek 33,Home,D 1–1,Leeds United,Leicester City,Y,DM,90,0,0,0,1,2,0,1,0,0,0,0,0,8,0,1,0.0,/en/matches/56c70cf7/Leeds-United-Leicester-City-April-25-2023-Premier-League
12,2023-02-05,Sun,Matchweek 34,Away,L 1–4,Leeds United,Bournemouth,Y,CM,70,0,0,0,3,0,0,1,0,1,0,0,0,6,0,0,,/en/matches/0b0733ce/Bournemouth-Leeds-United-April-30-2023-Premier-League
13,2023-02-05,Sat,Matchweek 35,Away,L 1–2,Leeds United,Manchester City,Y,"DM,CM",90,1,0,0,1,0,0,1,1,1,0,0,0,8,1,2,33.3,/en/matches/7ee695ea/Manchester-City-Leeds-United-May-6-2023-Premier-League
14,2023-02-05,Sat,Matchweek 36,Home,D 2–2,Leeds United,Newcastle Utd,Y,RM,90,0,0,0,0,1,0,1,2,1,0,0,0,5,1,1,50.0,/en/matches/d63581e0/Leeds-United-Newcastle-United-May-13-2023-Premier-League
15,2023-02-05,Sun,Matchweek 37,Away,L 1–3,Leeds United,West Ham,Y,"RM,AM",83,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,100.0,/en/matches/0359c7d5/West-Ham-United-Leeds-United-May-21-2023-Premier-League
16,2023-02-05,Sun,Matchweek 38,Home,L 1–4,Leeds United,Tottenham,Y,RM,59,0,0,0,1,0,0,0,0,0,0,0,0,3,3,3,50.0,/en/matches/c9c73ddd/Leeds-United-Tottenham-Hotspur-May-28-2023-Premier-League
