,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form
0,0,2020-11-20,Fri,PL2 — Div. 1,Matchweek 9,Home,W 1–0,Arsenal,Everton,Y,RB,75,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/a955afce/Arsenal-U23-Everton-U23-November-20-2020-Premier-League-2----Division-1,1.0,0.5
1,1,2020-11-27,Fri,PL2 — Div. 1,Matchweek 10,Home,W 3–1,Arsenal,Derby County,Y,RB,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/421a51e8/Arsenal-U23-Derby-County-U23-November-27-2020-Premier-League-2----Division-1,1.0,0.5
2,2,2020-12-03,Thu,Europa Lg,Group stage,Home,W 4–1,eng Arsenal,at Rapid Wien,N,CB,21,0,0,0,0,1.0,0.0,0,0,13.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,10.0,11.0,90.9,1.0,8.0,0.0,0.0,0.0,/en/matches/bca73bdc/Arsenal-Rapid-Wien-December-3-2020-Europa-League,1.0,0.5
3,3,2020-12-10,Thu,Europa Lg,Group stage,Away,W 4–2,eng Arsenal,ie Dundalk,Y,CB,90,0,0,0,0,1.0,0.0,0,0,63.0,0.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,53.0,58.0,91.4,6.0,48.0,1.0,0.0,0.0,/en/matches/3a6e4eda/Dundalk-Arsenal-December-10-2020-Europa-League,1.0,1.0
4,4,2020-12-18,Fri,PL2 — Div. 1,Matchweek 12,Home,W 2–1,Arsenal,Leicester City,Y,CB,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/11bf5011/Arsenal-U23-Leicester-City-U23-December-18-2020-Premier-League-2----Division-1,1.0,1.0
5,5,2021-02-25,Thu,Europa Lg,Round of 32,Neutral,W 3–2,eng Arsenal,pt Benfica,N,RB,1,0,0,0,0,0.0,0.0,0,0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,/en/matches/a24eb69e/Arsenal-Benfica-February-25-2021-Europa-League,1.0,1.0
6,6,2021-03-06,Sat,Premier League,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,RB,90,0,0,0,0,0.0,0.0,0,0,81.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,49.0,69.0,71.0,3.0,26.0,3.0,1.0,0.0,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League,0.5,1.0
7,7,2021-03-18,Thu,Europa Lg,Round of 16,Home,L 0–1,eng Arsenal,gr Olympiacos,N,RB,9,0,0,0,0,0.0,0.0,0,0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,71.4,1.0,2.0,0.0,0.0,0.0,/en/matches/f78a1e8b/Arsenal-Olympiacos-March-18-2021-Europa-League,0.0,0.8333333333333334
8,8,2021-03-21,Sun,Premier League,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,RB,90,0,0,0,0,1.0,0.0,0,0,71.0,1.0,0.0,2.0,0.0,0.0,0.2,4.0,0.0,45.0,58.0,77.6,3.0,39.0,1.0,1.0,0.0,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League,0.5,0.5
9,9,2021-04-03,Sat,Premier League,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,Y,RB,90,0,0,0,0,0.0,0.0,0,0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,49.0,65.3,2.0,17.0,0.0,2.0,1.0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League,0.0,0.3333333333333333
10,10,2021-04-11,Sun,Premier League,Matchweek 31,Away,W 3–0,Arsenal,Sheffield Utd,Y,RB,90,0,0,0,0,1.0,0.0,0,0,98.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,74.0,91.0,81.3,9.0,43.0,4.0,0.0,0.0,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League,1.0,0.16666666666666666
11,11,2021-04-15,Thu,Europa Lg,Quarter-finals,Away,W 4–0,eng Arsenal,cz Slavia Prague,Y,RB,90,0,1,0,0,0.0,0.0,0,0,56.0,2.0,1.0,1.0,0.0,0.0,0.0,4.0,3.0,36.0,44.0,81.8,6.0,27.0,0.0,1.0,1.0,/en/matches/e52f3c3d/Slavia-Prague-Arsenal-April-15-2021-Europa-League,1.0,0.5
12,12,2021-04-23,Fri,Premier League,Matchweek 33,Home,L 0–1,Arsenal,Everton,Y,RB,82,0,0,0,0,2.0,0.0,0,0,61.0,0.0,1.0,0.0,0.2,0.2,0.1,3.0,0.0,44.0,53.0,83.0,3.0,21.0,2.0,2.0,1.0,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,0.0,0.6666666666666666
13,13,2021-04-29,Thu,Europa Lg,Semi-finals,Away,L 1–2,eng Arsenal,es Villarreal,Y,RB,90,0,0,0,0,1.0,0.0,0,0,65.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,49.0,57.0,86.0,2.0,41.0,2.0,0.0,0.0,/en/matches/5c6ed40a/Villarreal-Arsenal-April-29-2021-Europa-League,0.0,0.6666666666666666
14,14,2021-05-02,Sun,Premier League,Matchweek 34,Away,W 2–0,Arsenal,Newcastle Utd,N,CB,38,0,0,0,0,1.0,0.0,0,0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,28.0,92.9,3.0,21.0,0.0,1.0,1.0,/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League,1.0,0.3333333333333333
15,15,2021-05-09,Sun,Premier League,Matchweek 35,Home,W 3–1,Arsenal,West Brom,Y,RB,90,0,1,0,0,3.0,0.0,0,0,85.0,1.0,2.0,0.0,0.1,0.1,0.0,2.0,1.0,61.0,74.0,82.4,4.0,56.0,3.0,1.0,1.0,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League,1.0,0.3333333333333333
16,16,2021-05-12,Wed,Premier League,Matchweek 36,Away,W 1–0,Arsenal,Chelsea,N,WB,3,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,20.0,0.0,3.0,0.0,0.0,0.0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League,1.0,0.6666666666666666
17,17,2021-05-19,Wed,Premier League,Matchweek 37,Away,W 3–1,Arsenal,Crystal Palace,Y,RB,90,0,0,0,0,0.0,0.0,0,0,110.0,2.0,4.0,1.0,0.0,0.0,0.5,2.0,0.0,74.0,93.0,79.6,8.0,66.0,1.0,0.0,0.0,/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League,1.0,1.0
18,18,2021-05-23,Sun,Premier League,Matchweek 38,Home,W 2–0,Arsenal,Brighton,Y,RB,90,0,1,0,0,0.0,0.0,0,0,80.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,1.0,60.0,73.0,82.2,5.0,49.0,2.0,2.0,0.0,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League,1.0,1.0
