,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,SCA,PassLive,PassDead,TO,Sh,Fld,Def,GCA,PassLive,PassDead,TO,Sh,Fld,Def,Match Report
0,2021-01-14,Tue,Matchweek 20,Away,W 3–1,Arsenal,Southampton,N,"On matchday squad, but did not play",/en/matches/ac54f8a6/Southampton-Arsenal-January-26-2021-Premier-League,,,,,,,,,,,,,,,
1,2021-01-14,Sat,Matchweek 21,Home,D 0–0,Arsenal,Manchester Utd,N,"On matchday squad, but did not play",/en/matches/0fcaaa5f/Arsenal-Manchester-United-January-30-2021-Premier-League,,,,,,,,,,,,,,,
2,2021-01-14,Tue,Matchweek 22,Away,L 1–2,Arsenal,Wolves,N,"On matchday squad, but did not play",/en/matches/558fa672/Wolverhampton-Wanderers-Arsenal-February-2-2021-Premier-League,,,,,,,,,,,,,,,
3,2021-01-14,Sat,Matchweek 23,Away,L 0–1,Arsenal,Aston Villa,N,"On matchday squad, but did not play",/en/matches/224bcfc4/Aston-Villa-Arsenal-February-6-2021-Premier-League,,,,,,,,,,,,,,,
4,2021-01-14,Sun,Matchweek 24,Home,W 4–2,Arsenal,Leeds United,N,"On matchday squad, but did not play",/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League,,,,,,,,,,,,,,,
5,2021-01-14,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-01-14,Sat,Matchweek 27,Away,D 1–1,Arsenal,Burnley,Y,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
7,2021-01-14,Sun,Matchweek 28,Home,W 2–1,Arsenal,Tottenham,N,"On matchday squad, but did not play",/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League,,,,,,,,,,,,,,,
8,2021-01-14,Sun,Matchweek 29,Away,D 3–3,Arsenal,West Ham,Y,RB,90,4,4,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/c592a3d7/West-Ham-United-Arsenal-March-21-2021-Premier-League
9,2021-01-14,Sat,Matchweek 30,Home,L 0–3,Arsenal,Liverpool,Y,RB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
10,2021-01-14,Sun,Matchweek 31,Away,W 3–0,Arsenal,Sheffield Utd,Y,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/34395b54/Sheffield-United-Arsenal-April-11-2021-Premier-League
11,2021-01-14,Sun,Matchweek 32,Home,D 1–1,Arsenal,Fulham,N,"On matchday squad, but did not play",/en/matches/a19ff865/Arsenal-Fulham-April-18-2021-Premier-League,,,,,,,,,,,,,,,
12,2021-01-14,Fri,Matchweek 33,Home,L 0–1,Arsenal,Everton,Y,RB,82,3,3,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League
13,2021-01-14,Sun,Matchweek 34,Away,W 2–0,Arsenal,Newcastle Utd,N,CB,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/af2c27de/Newcastle-United-Arsenal-May-2-2021-Premier-League
14,2021-01-14,Sun,Matchweek 35,Home,W 3–1,Arsenal,West Brom,Y,RB,90,2,1,0,0,1,0,0,1,1,0,0,0,0,0,/en/matches/49369ed5/Arsenal-West-Bromwich-Albion-May-9-2021-Premier-League
15,2021-01-14,Wed,Matchweek 36,Away,W 1–0,Arsenal,Chelsea,N,WB,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/51632a55/North-West-London-Derby-Chelsea-Arsenal-May-12-2021-Premier-League
16,2021-01-14,Wed,Matchweek 37,Away,W 3–1,Arsenal,Crystal Palace,Y,RB,90,2,2,0,0,0,0,0,0,0,0,0,0,0,0,/en/matches/624e6758/Crystal-Palace-Arsenal-May-19-2021-Premier-League
17,2021-01-14,Sun,Matchweek 38,Home,W 2–0,Arsenal,Brighton,Y,RB,90,2,2,0,0,0,0,0,1,1,0,0,0,0,0,/en/matches/9f6c52f8/Arsenal-Brighton-and-Hove-Albion-May-23-2021-Premier-League
