,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-12,Sat,Premier League,Matchweek 1,Away,L 3–4,Leeds United,Liverpool,Y,CB,90,0,0,0,0,0.0,0.0,0,0,80.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,88.1,1.0,28.0,0.0,0.0,0.0,/en/matches/21b58926/Liverpool-Leeds-United-September-12-2020-Premier-League,0.0,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-16,Wed,EFL Cup,Second round,Home,D 1 (8)–1 (9),Leeds United,Hull City,N,,45,0,0,0,0,0.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/3e3d5d0e/Leeds-United-Hull-City-September-16-2020-EFL-Cup,0.5,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-09-28,Mon,PL2 — Div. 2,Matchweek 3,Away,W 3–1,Leeds United,Sunderland,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/03dcb8ef/Sunderland-U23-Leeds-United-U23-September-28-2020-Premier-League-2----Division-2,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-10-19,Mon,Premier League,Matchweek 5,Home,L 0–1,Leeds United,Wolves,Y,CB,74,0,0,0,0,0.0,0.0,0,0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,49.0,89.8,3.0,31.0,0.0,0.0,0.0,/en/matches/6a2c4518/Leeds-United-Wolverhampton-Wanderers-October-19-2020-Premier-League,0.0,0.5,0.5833333333333333
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-10-23,Fri,Premier League,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,Y,CM,20,0,0,0,0,0.0,0.0,1,0,16.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14.0,92.9,3.0,14.0,0.0,1.0,1.0,/en/matches/873ab775/Aston-Villa-Leeds-United-October-23-2020-Premier-League,1.0,0.5,0.9166666666666664
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-10-25,Sun,PL2 — Div. 2,Matchweek 6,Home,W 2–0,Leeds United,Norwich City,Y,DM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/30cf24c0/Leeds-United-U23-Norwich-City-U23-October-25-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-11-07,Sat,Premier League,Matchweek 8,Away,L 1–4,Leeds United,Crystal Palace,Y,CM,70,0,0,0,0,1.0,0.0,0,0,42.0,1.0,0.0,1.0,0.1,0.1,0.0,2.0,0.0,31.0,35.0,88.6,4.0,19.0,1.0,0.0,0.0,/en/matches/527aee54/Crystal-Palace-Leeds-United-November-7-2020-Premier-League,0.0,0.6666666666666666,0.4285714285714285
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-11-23,Mon,PL2 — Div. 2,Matchweek 9,Home,W 2–1,Leeds United,West Brom,N,,45,0,2,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/5f4bc052/Leeds-United-U23-West-Bromwich-Albion-U23-November-23-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-13,Sun,PL2 — Div. 2,Matchweek 11,Home,W 3–2,Leeds United,Aston Villa,Y,DM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/1621e527/Leeds-United-U23-Aston-Villa-U23-December-13-2020-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-20,Sun,Premier League,Matchweek 14,Away,L 2–6,Leeds United,Manchester Utd,N,DM,45,0,0,0,0,1.0,0.0,0,0,33.0,0.0,2.0,0.0,0.1,0.1,0.0,0.0,0.0,26.0,28.0,92.9,4.0,13.0,0.0,0.0,0.0,/en/matches/b7ab53b3/Manchester-United-Leeds-United-December-20-2020-Premier-League,0.0,0.6666666666666666,0.5714285714285714
