,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,L 3–4,Leeds United,Liverpool,Y,CM,61,0,0,0,0,0,0,0,0,47,3,0,0,0.0,0.0,0.0,0,0,25,42,59.5,4,28,1,1,0,Match Report
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Mon,Premier League,Matchweek 5,Home,L 0–1,Leeds United,Wolves,N,CM,16,0,0,0,0,2,0,0,0,32,0,0,1,0.2,0.2,0.0,1,0,22,28,78.6,8,15,2,0,0,Match Report
3,Fri,Premier League,Matchweek 6,Away,W 3–0,Leeds United,Aston Villa,N,FW,12,0,0,0,0,2,0,0,0,23,0,0,0,0.4,0.4,0.1,4,0,18,21,85.7,4,20,0,0,0,Match Report
4,Sun,PL2 — Div. 2,Matchweek 6,Home,W 2–0,Leeds United,Norwich City,Y,AM,59,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
5,Mon,Premier League,Matchweek 7,Home,L 1–4,Leeds United,Leicester City,Y,CM,66,0,0,0,0,1,0,0,0,63,1,0,0,0.0,0.0,0.0,1,0,44,59,74.6,8,40,7,2,2,Match Report
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Fri,Premier League,Matchweek 12,Home,L 1–2,Leeds United,West Ham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
8,Sun,PL2 — Div. 2,Matchweek 11,Home,W 3–2,Leeds United,Aston Villa,Y,AM,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
9,Wed,Premier League,Matchweek 13,Home,W 5–2,Leeds United,Newcastle Utd,N,CM,9,0,2,0,0,0,0,0,0,13,0,0,0,0.0,0.0,0.5,3,2,12,13,92.3,2,8,0,0,0,Match Report
10,Sun,Premier League,Matchweek 14,Away,L 2–6,Leeds United,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Mon,PL2 — Div. 2,Matchweek 12,Home,W 7–1,Leeds United,Fulham,Y,FW,60,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
12,Sun,Premier League,Matchweek 15,Home,W 1–0,Leeds United,Burnley,N,"CM,RW",32,0,0,0,0,1,1,0,0,30,0,0,1,0.1,0.1,0.0,0,0,17,24,70.8,4,17,1,0,0,Match Report
13,Tue,Premier League,Matchweek 16,Away,W 5–0,Leeds United,West Brom,N,CM,21,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.0,1,0,17,18,94.4,4,16,2,2,2,Match Report
14,Sat,Premier League,Matchweek 17,Away,L 0–3,Leeds United,Tottenham,N,CM,26,0,0,0,0,2,0,0,0,33,1,0,0,0.1,0.1,0.1,6,0,22,31,71.0,6,21,5,2,2,Match Report
15,Sun,FA Cup,Third round proper,Away,L 0–3,Leeds United,Crawley Town,Y,AM,90,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
16,Sat,Premier League,Matchweek 19,Home,L 0–1,Leeds United,Brighton,N,CM,24,0,0,0,0,0,0,0,0,25,0,0,0,0.0,0.0,0.0,1,0,17,25,68.0,6,16,2,1,1,Match Report
17,Tue,Premier League,Matchweek 20,Away,W 2–1,Leeds United,Newcastle Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sun,Premier League,Matchweek 21,Away,W 3–1,Leeds United,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Wed,Premier League,Matchweek 22,Home,L 1–2,Leeds United,Everton,N,CM,13,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,0,0,17,20,85.0,5,9,2,0,0,Match Report
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Sun,Premier League,Matchweek 24,Away,L 2–4,Leeds United,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Fri,Premier League,Matchweek 25,Away,L 0–1,Leeds United,Wolves,N,CM,25,0,0,0,0,0,0,0,0,21,0,0,0,0.0,0.0,0.0,1,0,16,20,80.0,3,11,0,0,0,Match Report
23,Tue,Premier League,Matchweek 18,Home,W 3–0,Leeds United,Southampton,N,AM,16,0,0,0,0,1,0,0,0,9,0,0,0,0.1,0.1,0.0,0,0,2,6,33.3,0,3,0,0,0,Match Report
24,Sat,Premier League,Matchweek 26,Home,L 0–1,Leeds United,Aston Villa,N,CM,20,0,0,0,0,1,0,1,0,19,0,0,0,0.0,0.0,0.0,3,0,12,16,75.0,3,9,1,0,0,Match Report
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,Sat,Premier League,Matchweek 30,Home,W 2–1,Leeds United,Sheffield Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
27,Sat,Premier League,Matchweek 31,Away,W 2–1,Leeds United,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Mon,Premier League,Matchweek 32,Home,D 1–1,Leeds United,Liverpool,N,CM,5,0,0,0,0,0,0,0,0,9,0,0,0,0.0,0.0,0.0,1,1,7,9,77.8,0,4,1,0,0,Match Report
29,Sun,Premier League,Matchweek 33,Home,D 0–0,Leeds United,Manchester Utd,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Sat,Premier League,Matchweek 34,Away,L 0–2,Leeds United,Brighton,N,CM,12,0,0,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,1,0,14,15,93.3,2,8,0,2,2,Match Report
31,Sat,Premier League,Matchweek 35,Home,W 3–1,Leeds United,Tottenham,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tue,Premier League,Matchweek 37,Away,W 2–0,Leeds United,Southampton,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
34,Sun,Premier League,Matchweek 38,Home,W 3–1,Leeds United,West Brom,Y,"AM,CM",69,0,0,0,0,5,2,0,0,65,0,0,0,0.3,0.3,0.0,6,1,37,56,66.1,11,32,9,1,1,Match Report
35,,,,,9-1-10,,,7/20,,681,1,2,0,0,17,3,2,0,445,5,0,2,1.1,1.1,0.7,29,4,299,403,74.2,70,257,33,11,10,
