,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,2021-02-03,Wed,Premier League,Matchweek 22,Away,W 2–1,Everton,Leeds United,Y,RB,90,0,0,0,0,0,0,1,0,48.0,5.0,1,2.0,0.0,0.0,0.0,1.0,0.0,21.0,37.0,56.8,4.0,17.0,2.0,0.0,0.0,/en/matches/d9b96ee1/Leeds-United-Everton-February-3-2021-Premier-League,1.0,0.8333333333333334,0.5
11,11,11,11,11,11,11,11,11,11,11,11,11,11,2021-02-06,Sat,Premier League,Matchweek 23,Away,D 3–3,Everton,Manchester Utd,Y,RB,90,0,0,0,0,0,0,0,0,61.0,4.0,3,2.0,0.0,0.0,0.0,0.0,0.0,31.0,45.0,68.9,2.0,22.0,1.0,0.0,0.0,/en/matches/6504b158/Manchester-United-Everton-February-6-2021-Premier-League,0.5,0.8333333333333334,0.5
12,12,12,12,12,12,12,12,12,12,12,12,12,12,2021-02-10,Wed,FA Cup,Fifth round proper,Home,W 5–4,Everton,Tottenham,N,,14,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/60e4ef9e/Everton-Tottenham-Hotspur-February-10-2021-FA-Cup,1.0,0.6666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,2021-02-14,Sun,Premier League,Matchweek 24,Home,L 0–2,Everton,Fulham,Y,"CB,RB",90,0,0,0,0,0,0,0,0,108.0,7.0,1,2.0,0.0,0.0,0.1,1.0,0.0,77.0,95.0,81.1,1.0,54.0,1.0,2.0,2.0,/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League,0.0,0.8333333333333334,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,2021-02-17,Wed,Premier League,Matchweek 16,Home,L 1–3,Everton,Manchester City,Y,"CB,RB",90,0,0,0,0,0,0,0,0,46.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0,25.0,35.0,71.4,1.0,25.0,0.0,0.0,0.0,/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League,0.0,0.5,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,2021-02-20,Sat,Premier League,Matchweek 25,Away,W 2–0,Everton,Liverpool,Y,CB,90,0,0,0,0,0,0,0,0,45.0,1.0,2,2.0,0.0,0.0,0.0,1.0,0.0,19.0,37.0,51.4,2.0,11.0,0.0,0.0,0.0,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League,1.0,0.3333333333333333,0.5
16,16,16,16,16,16,16,16,16,16,16,16,16,16,2021-03-01,Mon,Premier League,Matchweek 26,Home,W 1–0,Everton,Southampton,Y,RB,90,0,0,0,0,0,0,0,0,58.0,1.0,2,4.0,0.0,0.0,0.0,1.0,0.0,27.0,44.0,61.4,1.0,23.0,1.0,1.0,1.0,/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League,1.0,0.3333333333333333,0.5
17,17,17,17,17,17,17,17,17,17,17,17,17,17,2021-03-04,Thu,Premier League,Matchweek 29,Away,W 1–0,Everton,West Brom,Y,RB,90,0,0,0,0,0,0,1,0,62.0,6.0,2,0.0,0.0,0.0,0.0,1.0,0.0,40.0,48.0,83.3,4.0,37.0,0.0,0.0,0.0,/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League,1.0,0.6666666666666666,0.5
18,18,18,18,18,18,18,18,18,18,18,18,18,18,2021-03-08,Mon,Premier League,Matchweek 27,Away,L 0–2,Everton,Chelsea,Y,"CB,RB",90,0,0,0,0,0,0,1,0,49.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,32.0,44.0,72.7,5.0,22.0,0.0,1.0,1.0,/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League,0.0,1.0,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,2021-03-13,Sat,Premier League,Matchweek 28,Home,L 1–2,Everton,Burnley,Y,RB,72,0,0,0,0,0,0,0,0,50.0,3.0,0,0.0,0.0,0.0,0.0,1.0,0.0,28.0,41.0,68.3,2.0,23.0,0.0,0.0,0.0,/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,2021-03-20,Sat,FA Cup,Quarter-finals,Home,L 0–2,Everton,Manchester City,Y,CB,86,0,0,0,0,0,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/211cb563/Everton-Manchester-City-March-20-2021-FA-Cup,0.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,2021-04-05,Mon,Premier League,Matchweek 30,Home,D 1–1,Everton,Crystal Palace,Y,CB,90,0,0,0,0,0,0,0,0,71.0,3.0,0,3.0,0.0,0.0,0.3,2.0,0.0,51.0,62.0,82.3,4.0,49.0,1.0,2.0,1.0,/en/matches/66f16cd5/Everton-Crystal-Palace-April-5-2021-Premier-League,0.5,0.0,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-04-12,Mon,Premier League,Matchweek 31,Away,D 0–0,Everton,Brighton,Y,"CM,CB",90,0,0,0,0,0,0,1,0,48.0,0.0,3,2.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,3.0,12.0,0.0,0.0,0.0,/en/matches/ac6ac8f8/Brighton-and-Hove-Albion-Everton-April-12-2021-Premier-League,0.5,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-04-16,Fri,Premier League,Matchweek 32,Home,D 2–2,Everton,Tottenham,Y,CB,90,0,0,0,0,0,0,0,0,55.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,37.0,48.0,77.1,0.0,29.0,1.0,0.0,0.0,/en/matches/ebeb462d/Everton-Tottenham-Hotspur-April-16-2021-Premier-League,0.5,0.3333333333333333,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-04-23,Fri,Premier League,Matchweek 33,Away,W 1–0,Everton,Arsenal,Y,CB,90,0,0,0,0,0,0,1,0,60.0,2.0,1,2.0,0.0,0.0,0.0,0.0,0.0,41.0,50.0,82.0,0.0,19.0,0.0,0.0,0.0,/en/matches/30f36320/Arsenal-Everton-April-23-2021-Premier-League,1.0,0.5,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-05-01,Sat,Premier League,Matchweek 34,Home,L 1–2,Everton,Aston Villa,Y,CB,90,0,0,0,0,0,0,0,0,52.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,47.0,70.2,2.0,33.0,0.0,0.0,0.0,/en/matches/2452619d/Everton-Aston-Villa-May-1-2021-Premier-League,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-05-09,Sun,Premier League,Matchweek 35,Away,W 1–0,Everton,West Ham,N,RB,29,0,0,0,0,0,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,40.0,1.0,5.0,0.0,0.0,0.0,/en/matches/57632a35/West-Ham-United-Everton-May-9-2021-Premier-League,1.0,0.5,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-05-13,Thu,Premier League,Matchweek 19,Away,D 0–0,Everton,Aston Villa,Y,RB,90,0,0,0,0,1,1,0,0,36.0,2.0,1,3.0,0.0,0.0,0.0,1.0,0.0,19.0,27.0,70.4,1.0,12.0,1.0,0.0,0.0,/en/matches/b5b24fd8/Aston-Villa-Everton-May-13-2021-Premier-League,0.5,0.6666666666666666,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-05-16,Sun,Premier League,Matchweek 36,Home,L 0–1,Everton,Sheffield Utd,Y,RB,45,0,0,0,0,0,0,0,0,43.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,35.0,41.0,85.4,4.0,34.0,2.0,0.0,0.0,/en/matches/707d5282/Everton-Sheffield-United-May-16-2021-Premier-League,0.0,0.5,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-05-19,Wed,Premier League,Matchweek 37,Home,W 1–0,Everton,Wolves,N,RM,1,0,0,0,0,0,0,0,0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/eb7bd01f/Everton-Wolverhampton-Wanderers-May-19-2021-Premier-League,1.0,0.5,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-05-23,Sun,Premier League,Matchweek 38,Away,L 0–5,Everton,Manchester City,Y,"CB,RB",90,0,0,0,0,0,0,1,0,47.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,40.0,85.0,0.0,27.0,0.0,1.0,1.0,/en/matches/12d3970f/Manchester-City-Everton-May-23-2021-Premier-League,0.0,0.5,0.5
