,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Away,W 3–0,Liverpool,Norwich City,Y,"LM,RM",82,0,0,0,0,0,0,0,0,52,6,0,2,0.0,0.0,0.1,2,0,41,44,93.2,5,26,1,1,0,Match Report
1,Sat,Premier League,Matchweek 2,Home,W 2–0,Liverpool,Burnley,Y,LM,80,0,0,0,0,1,0,0,0,57,3,0,3,0.0,0.0,0.0,4,1,41,49,83.7,4,38,3,0,0,Match Report
2,Sat,Premier League,Matchweek 3,Home,D 1–1,Liverpool,Chelsea,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Wed,WCQ,Second round,Away,D 1–1,gn Guinea,gw Guinea-Bissau,Y*,FW,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
4,Sun,Premier League,Matchweek 4,Away,W 3–0,Liverpool,Leeds United,N,LM,1,0,0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,2,0,3,4,75.0,1,3,2,0,0,Match Report
5,Wed,Champions Lg,Group stage,Home,W 3–2,eng Liverpool,it Milan,Y,LM,70,0,0,0,0,2,0,0,0,58,2,1,1,0.1,0.1,0.0,2,0,42,46,91.3,3,50,4,6,3,Match Report
6,Sat,Premier League,Matchweek 5,Home,W 3–0,Liverpool,Crystal Palace,N,LM,29,1,0,0,0,2,2,0,0,9,1,0,2,0.1,0.1,0.0,1,0,3,4,75.0,0,3,0,0,0,Match Report
7,Tue,EFL Cup,Third round,Away,W 3–0,Liverpool,Norwich City,Y,CM,45,0,0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,Tue,Champions Lg,Group stage,Away,W 5–1,eng Liverpool,pt Porto,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Sun,Premier League,Matchweek 7,Home,D 2–2,Liverpool,Manchester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Wed,WCQ,Second round,Away,D 1–1,gn Guinea,sd Sudan,N,,23,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
12,Sat,WCQ,Second round,Home,D 2–2,gn Guinea,sd Sudan,Y*,FW,75,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
13,Tue,WCQ,Second round,Home,L 1–4,gn Guinea,ma Morocco,Y*,AM,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,Match Report
14,Sat,Premier League,Matchweek 8,Away,W 5–0,Liverpool,Watford,Y,LM,90,0,0,0,0,3,0,0,0,80,4,0,3,0.1,0.1,0.0,0,0,58,67,86.6,3,35,3,1,1,Match Report
15,Tue,Champions Lg,Group stage,Away,W 3–2,eng Liverpool,es Atlético Madrid,Y,RM,45,1,0,0,0,1,1,0,0,40,1,0,2,0.0,0.0,0.0,0,0,28,33,84.8,1,28,2,1,0,Match Report
16,Sun,Premier League,Matchweek 9,Away,W 5–0,Liverpool,Manchester Utd,Y,RM,62,1,1,0,0,2,1,0,0,43,1,4,3,0.5,0.5,0.9,6,2,25,31,80.6,3,19,2,0,0,Match Report
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Sat,Premier League,Matchweek 10,Home,D 2–2,Liverpool,Brighton,Y,RM,18,0,0,0,0,0,0,0,0,21,1,0,1,0.0,0.0,0.0,1,0,17,18,94.4,1,4,0,1,1,Match Report
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,Tue,Champions Lg,Group stage,Away,W 2–1,eng Liverpool,it Milan,N,LM,27,0,0,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.6,3,0,8,11,72.7,0,7,1,1,0,Match Report
21,Sat,Premier League,Matchweek 16,Home,W 1–0,Liverpool,Aston Villa,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
22,Thu,Premier League,Matchweek 17,Home,W 3–1,Liverpool,Newcastle Utd,N,RM,17,0,0,0,0,3,1,0,0,23,1,0,0,0.1,0.1,0.0,0,0,11,15,73.3,1,16,1,0,0,Match Report
23,Sun,Premier League,Matchweek 18,Away,D 2–2,Liverpool,Tottenham,Y,"RM,CM",90,0,0,0,0,3,1,1,0,71,7,3,3,0.1,0.1,0.0,4,0,40,50,80.0,6,38,4,3,2,Match Report
24,Wed,EFL Cup,Quarter-finals,Home,D 3 (5)–3 (4),Liverpool,Leicester City,N,,32,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
25,Tue,Premier League,Matchweek 20,Away,L 0–1,Liverpool,Leicester City,N,"DM,LM",36,0,0,0,0,1,0,0,0,46,3,0,0,0.1,0.1,0.1,3,0,37,41,90.2,8,32,4,0,0,Match Report
26,Sun,Premier League,Matchweek 21,Away,D 2–2,Liverpool,Chelsea,N,LM,22,0,0,0,0,0,0,0,0,12,0,1,0,0.0,0.0,0.0,0,0,9,11,81.8,2,7,0,1,1,Match Report
27,Thu,Friendlies (M),Friendlies (M),Neutral,W 2–0,gn Guinea,rw Rwanda,Y*,AM,45,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report
28,Mon,Africa Cup of Nations,Group stage,Neutral,W 1–0,gn Guinea,mw Malawi,Y*,AM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
29,Fri,Africa Cup of Nations,Group stage,Neutral,D 0–0,gn Guinea,sn Senegal,Y*,AM,90,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report
30,Tue,Africa Cup of Nations,Group stage,Neutral,L 1–2,gn Guinea,zw Zimbabwe,Y*,AM,90,1,0,0,0,3,1,1,0,,,0,,,,,,,,,,,,,,,Match Report
31,Sun,FA Cup,Fourth round proper,Home,W 3–1,Liverpool,Cardiff City,Y,CM,57,0,0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
32,Thu,Premier League,Matchweek 24,Home,W 2–0,Liverpool,Leicester City,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Sun,Premier League,Matchweek 25,Away,W 1–0,Liverpool,Burnley,Y,LM,89,0,0,0,0,1,1,0,0,84,5,0,0,0.1,0.1,0.0,1,0,64,72,88.9,7,57,3,1,1,Match Report
34,Wed,Champions Lg,Round of 16,Away,W 2–0,eng Liverpool,it Inter,N,RM,32,0,0,0,0,0,0,0,0,33,1,0,0,0.0,0.0,0.0,0,0,26,28,92.9,2,9,0,1,1,Match Report
35,Sat,Premier League,Matchweek 26,Home,W 3–1,Liverpool,Norwich City,Y,LM,61,0,0,0,0,1,0,0,0,62,3,0,0,0.1,0.1,0.1,4,0,45,58,77.6,12,36,2,1,1,Match Report
36,Wed,Premier League,Matchweek 19,Home,W 6–0,Liverpool,Leeds United,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Sun,EFL Cup,Final,Away,D 0 (11)–0 (10),Liverpool,Chelsea,Y,CM,79,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,Match Report
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,Sat,Premier League,Matchweek 28,Home,W 1–0,Liverpool,West Ham,Y,LM,89,0,0,0,0,1,0,0,0,72,1,0,2,0.0,0.0,0.1,4,0,61,65,93.8,4,53,2,1,0,Match Report
40,Tue,Champions Lg,Round of 16,Home,L 0–1,eng Liverpool,it Inter,N,LM,26,0,0,0,0,1,0,0,0,32,0,0,1,0.1,0.1,0.0,0,0,26,28,92.9,4,21,2,1,0,Match Report
41,Sat,Premier League,Matchweek 29,Away,W 2–0,Liverpool,Brighton,Y,LM,64,0,0,0,0,1,0,0,0,37,1,2,2,0.0,0.0,0.0,2,2,24,28,85.7,1,19,0,1,0,Match Report
42,Wed,Premier League,Matchweek 27,Away,W 2–0,Liverpool,Arsenal,N,"On matchday squad, but did not play",Match Report,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Sun,FA Cup,Quarter-finals,Away,W 1–0,Liverpool,Nott'ham Forest,Y,CM,63,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Tue,Champions Lg,Quarter-finals,Away,W 3–1,eng Liverpool,pt Benfica,Y,"RM,LM",88,0,1,0,0,4,1,0,0,99,5,1,1,0.6,0.6,0.2,5,1,72,79,91.1,10,53,5,4,3,Match Report
46,Sun,Premier League,Matchweek 32,Away,D 2–2,Liverpool,Manchester City,N,RM,13,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,1,1,0,1,1,Match Report
