,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2022-09-16,Fri,PL2 — Div. 2,Matchweek 6,Away,L 2–6,Southampton,Leeds United,N,,29,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f71b0504/Leeds-United-U21-Southampton-U21-September-16-2022-Premier-League-2----Division-2,0.0,0.5,0.5
1,1,1,1,2022-10-08,Sat,PL2 — Div. 2,Matchweek 8,Home,W 2–0,Southampton,Aston Villa,Y,RM,68,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4bd9d134/Southampton-U21-Aston-Villa-U21-October-8-2022-Premier-League-2----Division-2,1.0,0.5,0.5
2,2,2,2,2022-10-23,Sun,PL2 — Div. 2,Matchweek 9,Away,L 2–3,Southampton,Newcastle United,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6e965a4a/Newcastle-United-U21-Southampton-U21-October-23-2022-Premier-League-2----Division-2,0.0,0.5,0.5
3,3,3,3,2022-11-07,Mon,PL2 — Div. 2,Matchweek 11,Away,W 3–1,Southampton,Sunderland,N,,1,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/76fe4807/Sunderland-U21-Southampton-U21-November-7-2022-Premier-League-2----Division-2,1.0,0.3333333333333333,0.5
4,4,4,4,2023-01-27,Fri,PL2 — Div. 2,Matchweek 14,Away,D 2–2,Southampton,Middlesbrough,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4b46a1ed/Middlesbrough-U21-Southampton-U21-January-27-2023-Premier-League-2----Division-2,0.5,0.6666666666666666,0.5
5,5,5,5,2023-02-10,Fri,PL2 — Div. 2,Matchweek 15,Home,D 2–2,Southampton,Sunderland,Y,RM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/eca4abcd/Southampton-U21-Sunderland-U21-February-10-2023-Premier-League-2----Division-2,0.5,0.5,0.5
6,6,6,6,2023-02-20,Mon,PL2 — Div. 2,Matchweek 16,Away,W 2–1,Southampton,West Bromwich Albion,Y,AM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/f72d45d9/West-Bromwich-Albion-U21-Southampton-U21-February-20-2023-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
7,7,7,7,2023-02-24,Fri,PL2 — Div. 2,Matchweek 17,Home,L 1–2,Southampton,Leeds United,Y,RM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/deba7fc9/Southampton-U21-Leeds-United-U21-February-24-2023-Premier-League-2----Division-2,0.0,0.6666666666666666,0.5
8,8,8,8,2023-03-17,Fri,PL2 — Div. 2,Matchweek 19,Away,W 2–1,Southampton,Aston Villa,Y,LW,89,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/05aced59/Aston-Villa-U21-Southampton-U21-March-17-2023-Premier-League-2----Division-2,1.0,0.5,0.5
9,9,9,9,2023-03-31,Fri,PL2 — Div. 2,Matchweek 5,Away,W 3–1,Southampton,Derby County,Y,LM,89,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/d66c3d58/Derby-County-U21-Southampton-U21-March-31-2023-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
10,10,10,10,2023-04-14,Fri,PL2 — Div. 2,Matchweek 21,Home,W 2–0,Southampton,Stoke City,Y,LM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/4623907b/Southampton-U21-Stoke-City-U21-April-14-2023-Premier-League-2----Division-2,1.0,0.6666666666666666,0.5
11,11,11,11,2023-04-23,Sun,PL2 — Div. 2,Matchweek 22,Away,W 5–2,Southampton,Norwich City,Y,LM,90,2,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/392934d4/Norwich-City-U21-Southampton-U21-April-23-2023-Premier-League-2----Division-2,1.0,1.0,0.5
12,12,12,12,2023-05-28,Sun,Premier League,Matchweek 38,Home,D 4–4,Southampton,Liverpool,N,RM,4,0,0,0,0,0.0,0.0,0,0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,83.3,1.0,4.0,2.0,4.0,3.0,/en/matches/8e5c6ea7/Southampton-Liverpool-May-28-2023-Premier-League,0.5,1.0,0.5
