,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2021-08-14,Sun,Matchweek 3,Away,D 1–1,Leeds United,Burnley,Y,LW,90,54,1,6,21,27,2,54,3,2,66.7,1,33.3,37,369,266,13,5,1,1,2,41,9,/en/matches/2e5db698/Burnley-Leeds-United-August-29-2021-Premier-League
1,2021-08-14,Sun,Matchweek 4,Home,L 0–3,Leeds United,Liverpool,Y,LM,67,27,0,3,12,12,2,27,2,1,50.0,1,50.0,22,140,94,4,1,2,2,1,22,6,/en/matches/e6a245be/Leeds-United-Liverpool-September-12-2021-Premier-League
2,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2021-08-14,Sat,Matchweek 6,Home,L 1–2,Leeds United,West Ham,N,LM,45,23,1,7,7,9,2,23,4,2,50.0,2,50.0,9,63,27,1,0,1,3,1,12,2,/en/matches/6e228b2c/Leeds-United-West-Ham-United-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Home,W 1–0,Leeds United,Watford,N,"On matchday squad, but did not play",/en/matches/be9d8a45/Leeds-United-Watford-October-2-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,
5,2021-08-14,Sat,Matchweek 8,Away,L 0–1,Leeds United,Southampton,Y,"RW,LW",90,37,0,7,17,13,2,37,3,1,33.3,2,66.7,29,241,98,4,2,3,5,5,28,6,/en/matches/8bde822c/Southampton-Leeds-United-October-16-2021-Premier-League
6,2021-08-14,Sat,Matchweek 9,Home,D 1–1,Leeds United,Wolves,Y,LM,45,32,0,2,13,17,1,32,2,0,0.0,2,100.0,26,123,68,4,0,1,0,2,24,7,/en/matches/49b3afe3/Leeds-United-Wolverhampton-Wanderers-October-23-2021-Premier-League
7,2021-08-14,Sun,Matchweek 10,Away,W 2–1,Leeds United,Norwich City,Y,"LW,FW",90,34,0,5,20,10,5,34,3,1,33.3,2,66.7,21,147,82,4,1,2,1,0,26,4,/en/matches/52daf8d4/Norwich-City-Leeds-United-October-31-2021-Premier-League
8,2021-08-14,Sun,Matchweek 11,Home,D 1–1,Leeds United,Leicester City,Y,LW,82,49,0,3,17,30,4,49,10,4,40.0,6,60.0,33,162,86,3,3,2,4,2,34,13,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League
9,2021-08-14,Sun,Matchweek 12,Away,L 1–2,Leeds United,Tottenham,Y,"LW,LM",90,60,3,12,20,30,3,60,4,1,25.0,3,75.0,45,321,164,8,3,2,2,4,49,10,/en/matches/a74a684e/Tottenham-Hotspur-Leeds-United-November-21-2021-Premier-League
10,2021-08-14,Sat,Matchweek 13,Away,D 0–0,Leeds United,Brighton,Y,LW,62,35,0,3,16,16,3,35,0,0,,0,,16,93,67,3,0,2,5,2,22,9,/en/matches/5d651cd7/Brighton-and-Hove-Albion-Leeds-United-November-27-2021-Premier-League
