,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2021-08-14,Mon,Matchweek 4,Home,W 3–1,Everton,Burnley,N,"On matchday squad, but did not play",/en/matches/668b2f97/Everton-Burnley-September-13-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2021-08-14,Sat,Matchweek 5,Away,L 0–3,Everton,Aston Villa,N,CM,10,0,0,0,0,1,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,7,10,70.0,0,7,0,0,0,/en/matches/57323feb/Aston-Villa-Everton-September-18-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,W 2–0,Everton,Norwich City,N,FW,8,0,0,0,0,1,0,0,0,8,0,1,0,0.1,0.1,0.0,1,0,4,5,80.0,0,2,0,0,0,/en/matches/d516ccbf/Everton-Norwich-City-September-25-2021-Premier-League
4,2021-08-14,Sat,Matchweek 7,Away,D 1–1,Everton,Manchester Utd,N,LM,19,0,0,0,0,0,0,0,0,7,0,0,0,0.0,0.0,0.0,1,0,3,5,60.0,2,2,0,0,0,/en/matches/2129c7e9/Manchester-United-Everton-October-2-2021-Premier-League
5,2021-08-14,Sun,Matchweek 8,Home,L 0–1,Everton,West Ham,N,"On matchday squad, but did not play",/en/matches/15871600/Everton-West-Ham-United-October-17-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2021-08-14,Sat,Matchweek 9,Home,L 2–5,Everton,Watford,Y,CM,90,1,0,0,0,2,1,0,0,47,3,1,0,0.6,0.6,0.0,2,0,24,29,82.8,3,25,0,1,1,/en/matches/6985d123/Everton-Watford-October-23-2021-Premier-League
7,2021-08-14,Mon,Matchweek 10,Away,L 1–2,Everton,Wolves,N,"On matchday squad, but did not play",/en/matches/c9ad66cc/Wolverhampton-Wanderers-Everton-November-1-2021-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2021-08-14,Sun,Matchweek 11,Home,D 0–0,Everton,Tottenham,N,CM,31,0,0,0,0,2,1,0,0,15,0,0,0,0.1,0.1,0.0,1,0,8,11,72.7,1,6,1,0,0,/en/matches/224d1c99/Everton-Tottenham-Hotspur-November-7-2021-Premier-League
9,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021-08-14,Sun,Matchweek 35,Home,W 1–0,Everton,Chelsea,N,"On matchday squad, but did not play",/en/matches/4ed4a295/Everton-Chelsea-May-1-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2021-08-14,Wed,Matchweek 30,Away,D 0–0,Everton,Watford,N,"On matchday squad, but did not play",/en/matches/948fa2e3/Watford-Everton-May-11-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2021-08-14,Sun,Matchweek 37,Home,L 2–3,Everton,Brentford,N,"On matchday squad, but did not play",/en/matches/1b07c16e/Everton-Brentford-May-15-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2021-08-14,Thu,Matchweek 33,Home,W 3–2,Everton,Crystal Palace,N,"On matchday squad, but did not play",/en/matches/82aa061a/Everton-Crystal-Palace-May-19-2022-Premier-League,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2021-08-14,Sun,Matchweek 38,Away,L 1–5,Everton,Arsenal,Y,CM,76,0,0,0,0,0,0,1,0,35,0,0,2,0.0,0.0,0.0,0,0,14,22,63.6,1,17,0,2,1,/en/matches/4100d195/Arsenal-Everton-May-22-2022-Premier-League
