,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Match Report
0,2020-09-13,Sun,Matchweek 3,Away,W 5–2,Leicester City,Manchester City,Y,"LB,CB",90,26,22,2,0,0,0,3,2,0,0,0,0,16,2,1,/en/matches/31c2a061/Manchester-City-Leicester-City-September-27-2020-Premier-League
1,2020-09-13,Sun,Matchweek 4,Home,L 0–3,Leicester City,West Ham,Y,"LM,LB",90,66,57,9,0,0,0,4,9,0,0,0,0,51,0,0,/en/matches/a29866ec/Leicester-City-West-Ham-United-October-4-2020-Premier-League
2,2020-09-13,Sun,Matchweek 5,Home,L 0–1,Leicester City,Aston Villa,Y,LB,90,42,32,9,1,0,0,1,8,0,0,0,0,26,1,1,/en/matches/7751d8c1/Leicester-City-Aston-Villa-October-18-2020-Premier-League
3,2020-09-13,Sun,Matchweek 6,Away,W 1–0,Leicester City,Arsenal,Y,WB,90,35,31,4,0,0,0,1,4,0,0,0,0,23,0,2,/en/matches/bcd3a9b4/Arsenal-Leicester-City-October-25-2020-Premier-League
4,2020-09-13,Mon,Matchweek 7,Away,W 4–1,Leicester City,Leeds United,Y,"CB,WB",90,39,33,6,1,0,0,2,5,0,0,0,0,26,0,0,/en/matches/55d775ec/Leeds-United-Leicester-City-November-2-2020-Premier-League
5,2020-09-13,Sun,Matchweek 8,Home,W 1–0,Leicester City,Wolves,Y,"WB,LM",90,58,58,0,0,0,0,5,0,0,0,0,0,40,0,0,/en/matches/8407be08/Leicester-City-Wolverhampton-Wanderers-November-8-2020-Premier-League
6,2020-09-13,Sun,Matchweek 9,Away,L 0–3,Leicester City,Liverpool,Y,"WB,LB",90,45,39,6,0,0,0,5,6,0,0,0,0,32,0,1,/en/matches/cc230451/Liverpool-Leicester-City-November-22-2020-Premier-League
7,2020-09-13,Mon,Matchweek 10,Home,L 1–2,Leicester City,Fulham,Y,"RB,WB",90,62,56,6,0,0,0,2,6,0,0,0,0,53,0,2,/en/matches/ae493b10/Leicester-City-Fulham-November-30-2020-Premier-League
8,2020-09-13,Sun,Matchweek 11,Away,W 2–1,Leicester City,Sheffield Utd,Y,WB,90,39,36,3,0,0,0,1,3,0,0,0,0,30,0,1,/en/matches/c1c08638/Sheffield-United-Leicester-City-December-6-2020-Premier-League
9,2020-09-13,Sun,Matchweek 12,Home,W 3–0,Leicester City,Brighton,Y,WB,90,72,66,5,0,0,0,6,5,0,0,0,0,55,1,3,/en/matches/964e6470/Leicester-City-Brighton-and-Hove-Albion-December-13-2020-Premier-League
10,2020-09-13,Wed,Matchweek 13,Home,L 0–2,Leicester City,Everton,Y,RB,90,65,51,14,0,0,0,6,14,0,0,0,0,45,0,3,/en/matches/b30c816c/Leicester-City-Everton-December-16-2020-Premier-League
11,2020-09-13,Sun,Matchweek 14,Away,W 2–0,Leicester City,Tottenham,Y,"RB,LB",90,43,38,4,0,0,0,1,4,0,0,0,0,37,1,1,/en/matches/56ffe356/Tottenham-Hotspur-Leicester-City-December-20-2020-Premier-League
12,2020-09-13,Sat,Matchweek 15,Home,D 2–2,Leicester City,Manchester Utd,Y,RB,90,65,58,7,1,0,0,2,6,0,0,0,0,57,0,2,/en/matches/33c8b5c8/Leicester-City-Manchester-United-December-26-2020-Premier-League
13,2020-09-13,Mon,Matchweek 16,Away,D 1–1,Leicester City,Crystal Palace,Y,RB,90,108,94,14,0,0,0,3,14,0,0,0,0,84,0,4,/en/matches/77437741/Crystal-Palace-Leicester-City-December-28-2020-Premier-League
14,2020-09-13,Sun,Matchweek 17,Away,W 2–1,Leicester City,Newcastle Utd,Y,"RB,RM",90,64,55,8,0,0,0,4,8,0,0,0,0,51,1,2,/en/matches/4c205b24/Newcastle-United-Leicester-City-January-3-2021-Premier-League
15,2020-09-13,Sat,Matchweek 19,Home,W 2–0,Leicester City,Southampton,Y,LB,90,60,51,9,0,0,0,1,9,0,0,0,0,45,0,2,/en/matches/85d4ec49/Leicester-City-Southampton-January-16-2021-Premier-League
16,2020-09-13,Tue,Matchweek 18,Home,W 2–0,Leicester City,Chelsea,Y,LB,90,45,36,9,2,0,0,3,7,0,0,0,0,36,0,0,/en/matches/8467b110/Leicester-City-Chelsea-January-19-2021-Premier-League
17,2020-09-13,Wed,Matchweek 20,Away,D 1–1,Leicester City,Everton,Y,LB,90,53,48,5,0,0,0,0,5,0,0,0,0,49,0,0,/en/matches/3e4ff1e0/Everton-Leicester-City-January-27-2021-Premier-League
18,2020-09-13,Sun,Matchweek 21,Home,L 1–3,Leicester City,Leeds United,Y,"LB,LM",90,38,28,10,0,0,0,0,10,0,0,0,0,28,0,0,/en/matches/e5e46ead/Leicester-City-Leeds-United-January-31-2021-Premier-League
19,2020-09-13,Wed,Matchweek 22,Away,W 2–0,Leicester City,Fulham,Y,LB,90,61,49,12,1,0,1,0,11,0,0,0,0,46,0,2,/en/matches/bd0673ed/Fulham-Leicester-City-February-3-2021-Premier-League
20,2020-09-13,Sun,Matchweek 23,Away,D 0–0,Leicester City,Wolves,Y,LB,90,58,50,8,0,0,0,0,8,0,0,0,0,54,0,0,/en/matches/dca0be20/Wolverhampton-Wanderers-Leicester-City-February-7-2021-Premier-League
