,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-14,Sat,Premier League,Matchweek 1,Away,L 0–3,Crystal Palace,Chelsea,Y*,CM,90,0,0,0,0,0,0,0,0,55.0,1.0,1,0.0,0.0,0.0,0.1,3.0,0.0,39.0,45.0,86.7,3.0,36.0,0.0,4.0,4.0,/en/matches/6f454493/Chelsea-Crystal-Palace-August-14-2021-Premier-League,0.0,0.5,0.5238095238095238
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-21,Sat,Premier League,Matchweek 2,Home,D 0–0,Crystal Palace,Brentford,Y*,LM,90,0,0,0,0,1,1,0,0,50.0,2.0,2,2.0,0.0,0.0,0.0,1.0,0.0,25.0,37.0,67.6,7.0,19.0,1.0,1.0,1.0,/en/matches/c8945d11/Crystal-Palace-Brentford-August-21-2021-Premier-League,0.5,0.5,0.5119047619047619
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-24,Tue,EFL Cup,Second round,Away,L 0–1,Crystal Palace,Watford,N,,28,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/e7c899e5/Watford-Crystal-Palace-August-24-2021-EFL-Cup,0.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 2–2,Crystal Palace,West Ham,Y*,LM,87,0,0,0,0,1,0,0,0,74.0,3.0,2,3.0,0.0,0.0,0.0,2.0,0.0,48.0,55.0,87.3,5.0,38.0,5.0,4.0,2.0,/en/matches/8e017435/West-Ham-United-Crystal-Palace-August-28-2021-Premier-League,0.5,0.1666666666666666,0.5897435897435899
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-11,Sat,Premier League,Matchweek 4,Home,W 3–0,Crystal Palace,Tottenham,Y*,LM,90,0,0,0,0,1,0,0,0,66.0,2.0,3,0.0,0.0,0.0,0.0,3.0,0.0,45.0,57.0,78.9,7.0,26.0,1.0,1.0,1.0,/en/matches/17e86f90/Crystal-Palace-Tottenham-Hotspur-September-11-2021-Premier-League,1.0,0.3333333333333333,0.858974358974359
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-09-18,Sat,Premier League,Matchweek 5,Away,L 0–3,Crystal Palace,Liverpool,Y*,LM,64,0,0,0,0,1,0,0,0,37.0,1.0,0,2.0,0.0,0.0,0.0,2.0,0.0,20.0,24.0,83.3,3.0,23.0,0.0,4.0,2.0,/en/matches/59ef8c18/Liverpool-Crystal-Palace-September-18-2021-Premier-League,0.0,0.5,0.75
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-09-27,Mon,Premier League,Matchweek 6,Home,D 1–1,Crystal Palace,Brighton,Y,LM,90,0,0,0,0,0,0,1,0,71.0,0.0,1,2.0,0.0,0.0,0.0,1.0,0.0,57.0,62.0,91.9,4.0,48.0,1.0,1.0,0.0,/en/matches/3d7659fc/Crystal-Palace-Brighton-and-Hove-Albion-September-27-2021-Premier-League,0.5,0.5,0.7500000000000001
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-03,Sun,Premier League,Matchweek 7,Home,D 2–2,Crystal Palace,Leicester City,Y,LM,90,0,0,0,0,0,0,1,0,76.0,5.0,0,1.0,0.0,0.0,0.1,4.0,0.0,48.0,67.0,71.6,7.0,47.0,3.0,1.0,1.0,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League,0.5,0.5,0.3571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-10-18,Mon,Premier League,Matchweek 8,Away,D 2–2,Crystal Palace,Arsenal,Y,"DM,CM",90,0,0,0,0,0,0,1,0,72.0,3.0,1,0.0,0.0,0.0,0.1,2.0,0.0,54.0,59.0,91.5,5.0,47.0,0.0,2.0,0.0,/en/matches/0f3a1892/Arsenal-Crystal-Palace-October-18-2021-Premier-League,0.5,0.3333333333333333,0.7261904761904763
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-10-23,Sat,Premier League,Matchweek 9,Home,D 1–1,Crystal Palace,Newcastle Utd,Y,"LM,DM,CM",90,0,0,0,0,1,0,0,0,86.0,2.0,1,1.0,0.1,0.1,0.4,2.0,0.0,61.0,78.0,78.2,10.0,48.0,7.0,4.0,3.0,/en/matches/4d1b6f6f/Crystal-Palace-Newcastle-United-October-23-2021-Premier-League,0.5,0.5,0.2380952380952379
