,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,Sat,Premier League,Matchweek 1,Home,W 3–0,Burnley,Southampton,Y,LM,83,0,0,0,0,0,0,0,0,32,4,1,1,0.0,0.0,0.0,0,0,13,21,61.9,2,21,2,4,4,Match Report
1,Sat,Premier League,Matchweek 2,Away,L 1–2,Burnley,Arsenal,Y,LM,90,0,0,0,0,4,0,0,0,32,2,0,0,0.2,0.2,0.1,7,1,11,18,61.1,1,13,3,4,2,Match Report
2,Sun,Premier League,Matchweek 3,Away,D 1–1,Burnley,Wolves,Y,LM,85,0,1,0,0,1,0,0,0,33,0,0,0,0.0,0.0,0.1,3,1,18,27,66.7,4,19,1,1,1,Match Report
3,Wed,EFL Cup,Second round,Home,L 1–3,Burnley,Sunderland,Y,LM,90,0,0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report
4,Sat,Premier League,Matchweek 4,Home,L 0–3,Burnley,Liverpool,Y,LM,90,0,0,0,0,2,0,0,0,44,0,1,2,0.1,0.1,0.1,2,0,16,32,50.0,0,22,4,5,2,Match Report
5,Sat,Premier League,Matchweek 5,Away,D 1–1,Burnley,Brighton,Y,LM,90,0,0,0,0,1,0,0,0,33,2,2,1,0.0,0.0,0.0,4,1,15,22,68.2,3,16,4,3,1,Match Report
6,Sat,Premier League,Matchweek 6,Home,W 2–0,Burnley,Norwich City,Y,LM,78,0,1,0,0,0,0,0,0,42,1,0,3,0.0,0.0,1.0,4,1,27,36,75.0,4,30,2,2,2,Match Report
7,Sat,Premier League,Matchweek 7,Away,D 2–2,Burnley,Aston Villa,Y,"LM,CM",90,0,0,0,0,2,1,0,0,39,2,0,0,0.1,0.1,0.2,3,0,14,22,63.6,1,14,1,4,0,Match Report
8,Sat,Premier League,Matchweek 8,Home,W 1–0,Burnley,Everton,Y,LM,90,0,0,0,0,0,0,0,0,51,1,2,0,0.0,0.0,0.0,2,0,25,37,67.6,2,31,8,4,2,Match Report
9,Sat,Premier League,Matchweek 9,Away,L 1–2,Burnley,Leicester City,Y,"RM,LM",90,0,1,0,0,2,0,0,0,41,1,1,4,0.1,0.1,0.1,1,1,20,29,69.0,0,18,1,3,1,Match Report
10,Sat,Premier League,Matchweek 10,Home,L 2–4,Burnley,Chelsea,Y,"LM,RM",90,1,0,0,0,2,1,0,0,47,0,0,1,0.1,0.1,0.1,5,1,24,31,77.4,0,31,5,9,6,Match Report
11,Sat,Premier League,Matchweek 11,Away,L 0–3,Burnley,Sheffield Utd,Y,LM,58,0,0,0,0,0,0,0,0,27,0,0,1,0.0,0.0,0.0,0,0,16,22,72.7,0,19,1,2,0,Match Report
12,Sat,Premier League,Matchweek 12,Home,W 3–0,Burnley,West Ham,Y,"LM,LW",90,0,1,0,0,1,1,0,0,52,0,1,0,0.0,0.0,0.8,6,3,29,41,70.7,2,35,6,11,6,Match Report
