,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2020-11-01,Sun,Premier League,Matchweek 7,Home,W 2–1,Newcastle Utd,Everton,Y,LB,90,0,0,0,0,0.0,0.0,0,0,62.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,38.0,49.0,77.6,1.0,37.0,3.0,3.0,1.0,/en/matches/448a43ee/Newcastle-United-Everton-November-1-2020-Premier-League,1.0,0.1666666666666666,0.5238095238095238
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2020-11-06,Fri,Premier League,Matchweek 8,Away,L 0–2,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0.0,0.0,0,0,47.0,2.0,0.0,1.0,0.0,0.0,0.1,2.0,0.0,35.0,42.0,83.3,1.0,35.0,0.0,1.0,1.0,/en/matches/4117b695/Southampton-Newcastle-United-November-6-2020-Premier-League,0.0,0.5,0.782051282051282
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2020-11-12,Thu,UEFA Euro Qualifying,Finals,Home,L 1–2,nir Northern Ireland,sk Slovakia,Y,LB,120,0,0,0,0,1.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/4f9cc514/Northern-Ireland-Slovakia-November-12-2020-UEFA-Euro-Qualifying,0.0,0.5,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2020-11-15,Sun,UEFA Nations League,League B,Away,L 1–2,nir Northern Ireland,at Austria,N,,55,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/0b8a915e/Austria-Northern-Ireland-November-15-2020-UEFA-Nations-League,0.0,0.3333333333333333,0.5
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2020-11-18,Wed,UEFA Nations League,League B,Home,D 1–1,nir Northern Ireland,ro Romania,N,,25,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/eb8269c6/Northern-Ireland-Romania-November-18-2020-UEFA-Nations-League,0.5,0.0,0.5
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2020-11-21,Sat,Premier League,Matchweek 9,Home,L 0–2,Newcastle Utd,Chelsea,Y,LB,90,0,0,0,0,0.0,0.0,0,0,38.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,19.0,31.0,61.3,3.0,23.0,2.0,1.0,0.0,/en/matches/dbcba6c6/Newcastle-United-Chelsea-November-21-2020-Premier-League,0.0,0.1666666666666666,0.8095238095238094
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2020-11-27,Fri,Premier League,Matchweek 10,Away,W 2–0,Newcastle Utd,Crystal Palace,Y,LB,90,0,0,0,0,1.0,1.0,0,0,44.0,3.0,2.0,0.0,0.0,0.0,0.1,2.0,0.0,30.0,37.0,81.1,1.0,19.0,0.0,0.0,0.0,/en/matches/0d5962be/Crystal-Palace-Newcastle-United-November-27-2020-Premier-League,1.0,0.1666666666666666,0.4047619047619047
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2020-12-12,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,West Brom,Y,LB,68,0,0,0,0,0.0,0.0,1,0,46.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,36.0,77.8,4.0,23.0,5.0,3.0,0.0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League,1.0,0.5,0.3928571428571428
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,LB,90,0,0,0,0,0.0,0.0,0,0,30.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,16.0,24.0,66.7,1.0,12.0,0.0,1.0,1.0,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League,0.0,0.6666666666666666,0.3809523809523809
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-12-22,Tue,EFL Cup,Quarter-finals,Away,L 0–1,Newcastle Utd,Brentford,Y,LB,79,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/4da977e2/Brentford-Newcastle-United-December-22-2020-EFL-Cup,0.0,0.6666666666666666,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-12-26,Sat,Premier League,Matchweek 15,Away,L 0–2,Newcastle Utd,Manchester City,N,LB,25,0,0,0,0,0.0,0.0,0,0,14.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,84.6,2.0,11.0,1.0,1.0,1.0,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League,0.0,0.3333333333333333,0.7976190476190477
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-12-30,Wed,Premier League,Matchweek 16,Home,D 0–0,Newcastle Utd,Liverpool,N,LB,5,0,0,0,0,0.0,0.0,0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League,0.5,0.0,0.7500000000000001
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2021-01-18,Mon,Premier League,Matchweek 19,Away,L 0–3,Newcastle Utd,Arsenal,Y,LB,90,0,0,0,0,0.0,0.0,0,0,44.0,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,19.0,33.0,57.6,1.0,22.0,0.0,0.0,0.0,/en/matches/620df215/Arsenal-Newcastle-United-January-18-2021-Premier-League,0.0,0.1666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2021-01-23,Sat,Premier League,Matchweek 11,Away,L 0–2,Newcastle Utd,Aston Villa,Y,LB,90,0,0,0,0,0.0,0.0,0,0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,44.0,59.1,2.0,28.0,3.0,3.0,1.0,/en/matches/b2143993/Aston-Villa-Newcastle-United-January-23-2021-Premier-League,0.0,0.1666666666666666,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2021-01-26,Tue,Premier League,Matchweek 20,Home,L 1–2,Newcastle Utd,Leeds United,Y,LB,90,0,0,0,0,1.0,0.0,0,0,50.0,1.0,0.0,2.0,0.1,0.1,0.0,2.0,0.0,25.0,36.0,69.4,1.0,22.0,2.0,3.0,2.0,/en/matches/831d8a36/Newcastle-United-Leeds-United-January-26-2021-Premier-League,0.0,0.1666666666666666,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2021-01-30,Sat,Premier League,Matchweek 21,Away,W 2–0,Newcastle Utd,Everton,Y,LB,90,0,1,0,0,0.0,0.0,0,0,47.0,2.0,0.0,0.0,0.0,0.0,0.3,2.0,1.0,30.0,40.0,75.0,0.0,23.0,0.0,0.0,0.0,/en/matches/88053fb0/Everton-Newcastle-United-January-30-2021-Premier-League,1.0,0.0,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2021-02-02,Tue,Premier League,Matchweek 22,Home,L 1–2,Newcastle Utd,Crystal Palace,Y,"LB,WB",90,0,0,0,0,0.0,0.0,0,0,91.0,1.0,2.0,1.0,0.0,0.0,0.2,4.0,0.0,72.0,86.0,83.7,5.0,50.0,2.0,0.0,0.0,/en/matches/ca8297c0/Newcastle-United-Crystal-Palace-February-2-2021-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2021-02-06,Sat,Premier League,Matchweek 23,Home,W 3–2,Newcastle Utd,Southampton,Y,LB,90,0,0,0,0,0.0,0.0,0,0,50.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,39.0,61.5,1.0,23.0,0.0,1.0,0.0,/en/matches/5313627a/Newcastle-United-Southampton-February-6-2021-Premier-League,1.0,0.3333333333333333,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2021-02-15,Mon,Premier League,Matchweek 24,Away,L 0–2,Newcastle Utd,Chelsea,Y,LB,90,0,0,0,0,0.0,0.0,0,0,57.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.3,2.0,21.0,2.0,1.0,0.0,/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League,0.0,0.6666666666666666,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2021-02-21,Sun,Premier League,Matchweek 25,Away,L 1–3,Newcastle Utd,Manchester Utd,Y,LB,90,0,0,0,0,0.0,0.0,0,0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,30.0,86.7,1.0,13.0,0.0,0.0,0.0,/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League,0.0,0.3333333333333333,0.5
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,2021-02-27,Sat,Premier League,Matchweek 26,Home,D 1–1,Newcastle Utd,Wolves,Y,LB,90,0,0,0,0,1.0,0.0,0,0,63.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,47.0,55.0,85.5,4.0,33.0,2.0,1.0,1.0,/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League,0.5,0.3333333333333333,0.5
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,2021-03-28,Sun,Friendlies (M),Friendlies (M),Home,L 1–2,nir Northern Ireland,us United States,N,,31,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/824c67e7/Northern-Ireland-United-States-March-28-2021-Friendlies-M,0.0,0.1666666666666666,0.5
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,2021-03-31,Wed,WCQ,First round,Home,D 0–0,nir Northern Ireland,bg Bulgaria,Y,LB,90,0,0,0,0,1.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/69a3714b/Northern-Ireland-Bulgaria-March-31-2021-WCQ----UEFA-M,0.5,0.1666666666666666,0.5
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,2021-05-14,Fri,Premier League,Matchweek 36,Home,L 3–4,Newcastle Utd,Manchester City,N,LB,7,0,0,0,0,0.0,0.0,0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,2.0,0.0,0.0,0.0,/en/matches/27601c16/Newcastle-United-Manchester-City-May-14-2021-Premier-League,0.0,0.3333333333333333,0.5
