,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2023-08-08,Tue,Champions Lg,Third qualifying round,Home,W 4–1,nl PSV Eindhoven,at Sturm Graz,Y,CM,90,1,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/e26b8e74/PSV-Eindhoven-Sturm-Graz-August-8-2023-Champions-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
1,2023-08-12,Sat,Eredivisie,Matchweek 1,Home,W 2–0,PSV Eindhoven,Utrecht,Y,CM,90,0,1,0,0,1,0,0,0,106,1,0,2,0.0,0.0,0.4,4,1,84,95,88.4,11,57,1,1,https://fbref.com/en/matches/e61a1c7c/PSV-Eindhoven-Utrecht-August-12-2023-Eredivisie,1338,506,0.2,3,9,0,0,91,2,2,2,2,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,100.0,0,2,1,1,0,2,0,50.0,1,50.0,0,3,2,91,0,0,1,0,0,0,9,1,25.0
2,2023-08-15,Tue,Champions Lg,Third qualifying round,Away,W 3–1,nl PSV Eindhoven,at Sturm Graz,Y,CM,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/1e31f45e/Sturm-Graz-PSV-Eindhoven-August-15-2023-Champions-League,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
3,2023-08-19,Sat,Eredivisie,Matchweek 2,Away,W 3–1,PSV Eindhoven,Vitesse,Y,DM,90,0,0,0,0,1,0,0,0,81,1,2,0,0.1,0.1,0.1,4,0,67,76,88.2,8,53,3,1,https://fbref.com/en/matches/41e6c497/Vitesse-PSV-Eindhoven-August-19-2023-Eredivisie,1128,378,0.1,1,6,0,0,74,2,1,1,2,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,100.0,0,0,3,1,0,4,1,100.0,0,0.0,0,1,0,63,0,0,0,0,0,0,12,0,
4,2023-08-22,Tue,Champions Lg,Play-off round,Away,D 2–2,nl PSV Eindhoven,sct Rangers,Y,CM,90,1,0,0,0,2,1,0,0,,,1,,,,,,,,,,,,,,https://fbref.com/en/matches/ac01a1df/Rangers-PSV-Eindhoven-August-22-2023-Champions-League,,,,,,,,,,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,1,,,0,,,
5,2023-08-30,Wed,Champions Lg,Play-off round,Home,W 5–1,nl PSV Eindhoven,sct Rangers,Y,DM,90,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/19414d04/PSV-Eindhoven-Rangers-August-30-2023-Champions-League,,,,,,,,,,,,,0,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
6,2023-09-12,Tue,Friendlies (M),Friendlies (M),Home,0–0,ci Côte d'Ivoire,ml Mali,Y,CM,,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,https://fbref.com/en/matches/f9c0711d/Cote-dIvoire-Mali-September-12-2023-Friendlies-M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,0,,,
7,2023-09-18,Mon,Premier League,Matchweek 5,Home,D 1–1,Nott'ham Forest,Burnley,Y,DM,90,0,0,0,0,1,0,0,0,53,5,3,2,0.1,0.1,0.0,2,1,30,40,75.0,1,26,0,0,https://fbref.com/en/matches/ad7ecfad/Nottingham-Forest-Burnley-September-18-2023-Premier-League,412,81,0.0,0,1,1,0,40,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,2,2,1,50.0,2,1,8,1,0,7,0,0.0,2,100.0,0,1,0,29,0,0,3,0,0,0,10,1,50.0
8,2023-09-23,Sat,Premier League,Matchweek 6,Away,L 0–2,Nott'ham Forest,Manchester City,Y,CM,55,0,0,0,0,0,0,1,0,22,1,0,0,0.0,0.0,0.0,0,0,17,21,81.0,2,12,0,0,https://fbref.com/en/matches/5dc7e234/Manchester-City-Nottingham-Forest-September-23-2023-Premier-League,256,104,0.0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,1,0,1,0,0,0,0,,0,,0,0,0,13,0,0,2,0,0,0,4,0,
9,2023-10-01,Sun,Premier League,Matchweek 7,Home,D 1–1,Nott'ham Forest,Brentford,Y,RM,76,0,0,0,0,1,0,1,0,40,1,1,3,0.0,0.0,0.0,0,0,25,30,83.3,4,22,1,2,https://fbref.com/en/matches/923467c5/Nottingham-Forest-Brentford-October-1-2023-Premier-League,409,103,0.1,0,5,2,0,30,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100.0,0,1,2,2,0,4,0,66.7,1,33.3,0,1,0,27,1,0,0,0,0,0,2,1,25.0
10,2023-10-07,Sat,Premier League,Matchweek 8,Away,D 0–0,Nott'ham Forest,Crystal Palace,Y,RM,75,0,0,0,0,0,0,0,0,33,4,0,1,0.0,0.0,0.1,2,0,22,24,91.7,2,20,1,1,https://fbref.com/en/matches/1828106c/Crystal-Palace-Nottingham-Forest-October-7-2023-Premier-League,314,108,0.0,1,2,0,0,23,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,2,0.0,2,1,4,0,0,0,2,50.0,1,50.0,0,1,2,23,1,0,0,0,0,0,4,0,
