,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2019-10-05,Sat,Matchweek 37,Home,L 0–2,Norwich City,Burnley,N,"On matchday squad, but did not play",/en/matches/9594e0b4/Norwich-City-Burnley-July-18-2020-Premier-League,,,,,,,,,,,,,,,,,
1,2019-10-05,Sun,Matchweek 38,Away,L 0–5,Norwich City,Manchester City,N,DM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/9099d1e5/Manchester-City-Norwich-City-July-26-2020-Premier-League
