,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,2021-07-01,Thu,Eliteserien,Matchweek 10,Home,W 4–1,Vålerenga,Sarpsborg 08,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/a1c1b027/Valerenga-Sarpsborg-08-July-1-2021-Eliteserien,1.0,0.5,0.5
1,1,1,1,2021-07-04,Sun,Eliteserien,Matchweek 11,Away,D 1–1,Vålerenga,Strømsgodset,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d14cd2e4/Stromsgodset-Valerenga-July-4-2021-Eliteserien,0.5,0.5,0.5
2,2,2,2,2021-07-11,Sun,Eliteserien,Matchweek 12,Home,D 2–2,Vålerenga,Lillestrøm,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/71aefe2f/Valerenga-Lillestrom-July-11-2021-Eliteserien,0.5,0.5,0.5
3,3,3,3,2021-07-18,Sun,Eliteserien,Matchweek 13,Away,L 1–3,Vålerenga,Haugesund,Y,GK,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/d854d6b8/Haugesund-Valerenga-July-18-2021-Eliteserien,0.0,0.6666666666666666,0.5
4,4,4,4,2021-07-22,Thu,Conf Lg,Second qualifying round,Away,L 0–4,no Vålerenga,be Gent,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/80f4e452/Gent-Valerenga-July-22-2021-Europa-Conference-League,0.0,0.3333333333333333,0.5
5,5,5,5,2021-08-16,Mon,PL2 — Div. 1,Matchweek 1,Away,W 3–1,Leeds United,Crystal Palace,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/ccc73921/Crystal-Palace-U23-Leeds-United-U23-August-16-2021-Premier-League-2----Division-1,1.0,0.1666666666666666,0.5
6,6,6,6,2021-08-23,Mon,PL2 — Div. 1,Matchweek 2,Home,L 2–4,Leeds United,Tottenham,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/01b4c85d/Leeds-United-U23-Tottenham-Hotspur-U23-August-23-2021-Premier-League-2----Division-1,0.0,0.3333333333333333,0.5
7,7,7,7,2021-08-27,Fri,PL2 — Div. 1,Matchweek 3,Away,W 3–2,Leeds United,Derby County,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cbdd909a/Derby-County-U23-Leeds-United-U23-August-27-2021-Premier-League-2----Division-1,1.0,0.3333333333333333,0.5
8,8,8,8,2021-09-11,Sat,PL2 — Div. 1,Matchweek 4,Home,D 2–2,Leeds United,West Ham,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/cbdeee5b/Leeds-United-U23-West-Ham-United-U23-September-11-2021-Premier-League-2----Division-1,0.5,0.6666666666666666,0.5
9,9,9,9,2021-09-19,Sun,PL2 — Div. 1,Matchweek 5,Away,W 4–0,Leeds United,Liverpool,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/67b67bb1/Liverpool-U23-Leeds-United-U23-September-19-2021-Premier-League-2----Division-1,1.0,0.5,0.5
10,10,10,10,2021-09-24,Fri,PL2 — Div. 1,Matchweek 6,Home,D 4–4,Leeds United,Blackburn,Y,GK,90,0,0,0,0,,,1,0,,,,,,,,,,,,,,,,,,/en/matches/adfa77e3/Leeds-United-U23-Blackburn-Rovers-U23-September-24-2021-Premier-League-2----Division-1,0.5,0.8333333333333334,0.5
11,11,11,11,2021-10-01,Fri,PL2 — Div. 1,Matchweek 7,Away,L 0–1,Leeds United,Leicester City,Y,GK,90,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/b474f487/Leicester-City-U23-Leeds-United-U23-October-1-2021-Premier-League-2----Division-1,0.0,0.6666666666666666,0.5
12,12,12,12,2021-10-18,Mon,PL2 — Div. 1,Matchweek 8,Away,L 2–4,Leeds United,Everton,Y,GK,90,0,1,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/6fcfdad1/Everton-U23-Leeds-United-U23-October-18-2021-Premier-League-2----Division-1,0.0,0.5,0.5
