,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-08-17,Sat,Premier League,Matchweek 2,Away,L 0–1,Watford,Everton,N,"DM,AM",12,0,0,0,0,0,0,0,0,10.0,1.0,0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,/en/matches/f35c8c3a/Everton-Watford-August-17-2019-Premier-League,0.0,0.5,0.5119047619047619
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2019-08-24,Sat,Premier League,Matchweek 3,Home,L 1–3,Watford,West Ham,Y,AM,85,0,0,0,0,3,0,0,0,48.0,2.0,0,0.0,0.5,0.5,0.1,7.0,0.0,26.0,35.0,74.3,7.0,22.0,2.0,1.0,1.0,/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League,0.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2019-08-31,Sat,Premier League,Matchweek 4,Away,D 1–1,Watford,Newcastle Utd,Y,CM,90,0,0,0,0,3,0,0,0,77.0,1.0,1,2.0,0.1,0.1,0.1,3.0,1.0,59.0,65.0,90.8,6.0,43.0,1.0,1.0,1.0,/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League,0.5,0.5,0.4404761904761904
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2019-09-15,Sun,Premier League,Matchweek 5,Home,D 2–2,Watford,Arsenal,Y,AM,90,1,0,0,0,7,3,0,0,62.0,1.0,0,1.0,0.5,0.5,0.1,8.0,0.0,45.0,53.0,84.9,3.0,44.0,3.0,2.0,2.0,/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League,0.5,0.1666666666666666,0.5119047619047619
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2019-09-21,Sat,Premier League,Matchweek 6,Away,L 0–8,Watford,Manchester City,Y,"LM,FW",90,0,0,0,0,1,0,0,0,26.0,0.0,2,1.0,0.1,0.1,0.0,2.0,0.0,14.0,17.0,82.4,2.0,16.0,1.0,2.0,1.0,/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League,0.0,0.3333333333333333,0.6071428571428571
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2019-09-24,Tue,EFL Cup,Third round,Home,W 2–1,Watford,Swansea City,N,,35,0,0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/d1dfea31/Watford-Swansea-City-September-24-2019-EFL-Cup,1.0,0.3333333333333333,0.5
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2019-09-28,Sat,Premier League,Matchweek 7,Away,L 0–2,Watford,Wolves,Y,"RM,AM",90,0,0,0,0,1,1,0,0,62.0,3.0,0,1.0,0.8,0.8,0.1,3.0,0.0,45.0,55.0,81.8,8.0,34.0,1.0,0.0,0.0,/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League,0.0,0.5,0.2142857142857142
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2019-10-05,Sat,Premier League,Matchweek 8,Home,D 0–0,Watford,Sheffield Utd,Y,CM,90,0,0,0,0,0,0,0,0,48.0,1.0,0,0.0,0.0,0.0,0.1,5.0,0.0,36.0,46.0,78.3,3.0,30.0,2.0,0.0,0.0,/en/matches/2b83068d/Watford-Sheffield-United-October-5-2019-Premier-League,0.5,0.3333333333333333,0.3333333333333333
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2019-10-19,Sat,Premier League,Matchweek 9,Away,D 1–1,Watford,Tottenham,Y,CM,90,0,0,0,0,0,0,0,0,48.0,4.0,4,1.0,0.0,0.0,0.0,0.0,0.0,23.0,33.0,69.7,2.0,23.0,1.0,2.0,2.0,/en/matches/4df24be7/Tottenham-Hotspur-Watford-October-19-2019-Premier-League,0.5,0.5,0.3928571428571428
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2019-10-26,Sat,Premier League,Matchweek 10,Home,D 0–0,Watford,Bournemouth,Y,CM,9,0,0,0,0,0,0,0,0,8.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,100.0,2.0,2.0,0.0,0.0,0.0,/en/matches/1ef8e186/Watford-Bournemouth-October-26-2019-Premier-League,0.5,0.3333333333333333,0.3333333333333333
