,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-09-15,Tue,EFL Cup,Second round,Home,W 1–0,Newcastle Utd,Blackburn,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/b1979b09/Newcastle-United-Blackburn-Rovers-September-15-2020-EFL-Cup,1.0,0.5,0.5
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2020-09-23,Wed,EFL Cup,Third round,Away,W 7–0,Newcastle Utd,Morecambe,Y,CB,45,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/8c754b9c/Morecambe-Newcastle-United-September-23-2020-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2020-10-19,Mon,PL2 — Div. 2,Matchweek 5,Home,W 2–1,Newcastle Utd,Fulham,Y,CB,60,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7c250c1c/Newcastle-United-U23-Fulham-U23-October-19-2020-Premier-League-2----Division-2,1.0,0.5,0.5
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2020-11-21,Sat,Premier League,Matchweek 9,Home,L 0–2,Newcastle Utd,Chelsea,Y,CB,90,0,0,0,0,0.0,0.0,0,0,48.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.0,41.0,75.6,5.0,21.0,0.0,0.0,0.0,/en/matches/dbcba6c6/Newcastle-United-Chelsea-November-21-2020-Premier-League,0.0,1.0,0.8095238095238094
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2020-11-27,Fri,Premier League,Matchweek 10,Away,W 2–0,Newcastle Utd,Crystal Palace,Y,CB,90,0,0,0,0,0.0,0.0,0,0,60.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,50.0,76.0,1.0,26.0,1.0,0.0,0.0,/en/matches/0d5962be/Crystal-Palace-Newcastle-United-November-27-2020-Premier-League,1.0,0.6666666666666666,0.4047619047619047
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2020-12-12,Sat,Premier League,Matchweek 12,Home,W 2–1,Newcastle Utd,West Brom,Y,CB,90,0,0,0,0,0.0,0.0,0,0,48.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,32.0,38.0,84.2,2.0,13.0,0.0,1.0,1.0,/en/matches/4a2a6f14/Newcastle-United-West-Bromwich-Albion-December-12-2020-Premier-League,1.0,0.6666666666666666,0.3928571428571428
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2020-12-16,Wed,Premier League,Matchweek 13,Away,L 2–5,Newcastle Utd,Leeds United,Y,CB,90,1,0,0,0,1.0,1.0,0,0,31.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,16.0,19.0,84.2,4.0,16.0,4.0,1.0,1.0,/en/matches/b52c441b/Leeds-United-Newcastle-United-December-16-2020-Premier-League,0.0,0.6666666666666666,0.3809523809523809
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2020-12-19,Sat,Premier League,Matchweek 14,Home,D 1–1,Newcastle Utd,Fulham,Y,CB,90,0,0,0,0,0.0,0.0,1,0,69.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,53.0,59.0,89.8,3.0,50.0,0.0,0.0,0.0,/en/matches/3ae84056/Newcastle-United-Fulham-December-19-2020-Premier-League,0.5,0.6666666666666666,0.3571428571428571
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2020-12-22,Tue,EFL Cup,Quarter-finals,Away,L 0–1,Newcastle Utd,Brentford,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/4da977e2/Brentford-Newcastle-United-December-22-2020-EFL-Cup,0.0,0.5,0.5
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2020-12-26,Sat,Premier League,Matchweek 15,Away,L 0–2,Newcastle Utd,Manchester City,Y,CB,90,0,0,0,0,1.0,0.0,0,0,28.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,18.0,83.3,2.0,17.0,0.0,1.0,0.0,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League,0.0,0.1666666666666666,0.7976190476190477
