,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-22,Sun,Premier League,Matchweek 2,Home,D 1–1,Southampton,Manchester Utd,N,LB,12,0,0,0,0,0.0,0.0,0,0,13.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,1.0,3.0,1.0,1.0,1.0,/en/matches/345b3989/Southampton-Manchester-United-August-22-2021-Premier-League,0.5,0.5,0.5833333333333333
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2021-08-25,Wed,EFL Cup,Second round,Away,W 8–0,Southampton,Newport County,Y,LB,90,1,1,0,0,4.0,1.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/ea9d95ea/Newport-County-Southampton-August-25-2021-EFL-Cup,1.0,0.5,0.5
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2021-08-28,Sat,Premier League,Matchweek 3,Away,D 2–2,Southampton,Newcastle Utd,Y,LB,90,0,0,0,0,2.0,0.0,1,0,82.0,1.0,0.0,1.0,0.0,0.0,0.1,5.0,0.0,64.0,74.0,86.5,8.0,54.0,12.0,5.0,4.0,/en/matches/d81af076/Newcastle-United-Southampton-August-28-2021-Premier-League,0.5,0.5,0.3461538461538461
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2021-09-18,Sat,Premier League,Matchweek 5,Away,D 0–0,Southampton,Manchester City,Y,"LB,RB",90,0,0,0,0,0.0,0.0,1,0,58.0,2.0,2.0,1.0,0.0,0.0,0.1,2.0,0.0,40.0,49.0,81.6,7.0,29.0,5.0,3.0,3.0,/en/matches/1576c578/Manchester-City-Southampton-September-18-2021-Premier-League,0.5,0.6666666666666666,0.7976190476190476
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2021-09-26,Sun,Premier League,Matchweek 6,Home,L 0–1,Southampton,Wolves,Y,LB,73,0,0,0,0,2.0,0.0,0,0,64.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,41.0,50.0,82.0,3.0,34.0,4.0,2.0,2.0,/en/matches/d99f984c/Southampton-Wolverhampton-Wanderers-September-26-2021-Premier-League,0.0,0.6666666666666666,0.5
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2021-10-02,Sat,Premier League,Matchweek 7,Away,L 1–3,Southampton,Chelsea,Y,"LM,LB",90,0,0,0,0,0.0,0.0,0,0,68.0,2.0,2.0,1.0,0.0,0.0,0.3,2.0,0.0,41.0,56.0,73.2,7.0,35.0,3.0,4.0,3.0,/en/matches/a6466617/Chelsea-Southampton-October-2-2021-Premier-League,0.0,0.3333333333333333,0.4047619047619047
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2021-10-26,Tue,EFL Cup,Fourth round,Away,D 1 (3)–1 (4),Southampton,Chelsea,Y,RM,90,0,0,0,0,1.0,1.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/026f8b03/Chelsea-Southampton-October-26-2021-EFL-Cup,0.5,0.1666666666666666,0.5
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2021-10-30,Sat,Premier League,Matchweek 10,Away,W 1–0,Southampton,Watford,Y,LB,90,0,0,0,0,0.0,0.0,0,0,62.0,0.0,0.0,1.0,0.0,0.0,0.5,4.0,0.0,45.0,52.0,86.5,11.0,26.0,5.0,2.0,2.0,/en/matches/e3521093/Watford-Southampton-October-30-2021-Premier-League,1.0,0.1666666666666666,0.4642857142857142
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,2021-11-05,Fri,Premier League,Matchweek 11,Home,W 1–0,Southampton,Aston Villa,Y,"LB,WB",90,0,0,0,0,0.0,0.0,0,0,56.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,43.0,53.0,81.1,9.0,27.0,7.0,1.0,0.0,/en/matches/868bd31f/Southampton-Aston-Villa-November-5-2021-Premier-League,1.0,0.5,0.119047619047619
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,2021-11-20,Sat,Premier League,Matchweek 12,Away,L 1–2,Southampton,Norwich City,Y,"LB,WB",90,0,0,0,0,1.0,0.0,1,0,72.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,45.0,54.0,83.3,11.0,43.0,8.0,6.0,5.0,/en/matches/4bddaba4/Norwich-City-Southampton-November-20-2021-Premier-League,0.0,0.8333333333333334,0.4880952380952381
