,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Succ,Match Report,TotDist,PrgDist,xA,KP,1/3,PPA,CrsPA,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Off,PassLive,PassDead,TO,Fld,Def,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl%,Lost,Pass,Tkl+Int,Clr,Err,Def Pen,Att Pen,Succ%,Tkld,Tkld%,CPA,Mis,Dis,Rec,PrgR,2CrdY,Fls,PKwon,PKcon,OG,Recov,Won,Won%
0,2022-08-07,Sun,Premier League,Matchweek 1,Away,D 2–2,Brentford,Leicester City,N,CM,18,0,0,0,0,0,0,0,0,11,1,0,1,0.0,0.0,0.0,0,0,5,6,83.3,0,5,0,0,https://fbref.com/en/matches/3249ba27/Leicester-City-Brentford-August-7-2022-Premier-League,98,1,0.0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,50.0,1,1,1,1,0,1,0,,0,,0,1,0,7,0,0,0,0,0,0,0,1,100.0
1,2022-08-13,Sat,Premier League,Matchweek 2,Home,W 4–0,Brentford,Manchester Utd,N,CM,17,0,0,0,0,0,0,0,0,8,1,0,0,0.0,0.0,0.0,0,0,5,5,100.0,0,6,0,1,https://fbref.com/en/matches/04712d4e/Brentford-Manchester-United-August-13-2022-Premier-League,64,11,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,0,0,1,0,0,0,0,50.0,0,0.0,0,0,0,6,1,0,1,0,0,0,1,1,100.0
2,2022-08-20,Sat,Premier League,Matchweek 3,Away,L 2–3,Brentford,Fulham,N,CM,17,0,0,0,0,1,0,0,0,11,1,1,0,0.1,0.1,0.1,2,0,5,5,100.0,2,4,0,0,https://fbref.com/en/matches/a107c037/Fulham-Brentford-August-20-2022-Premier-League,90,27,0.0,1,0,1,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,50.0,1,0,2,1,0,1,1,,0,,0,1,0,4,1,0,0,0,0,0,0,0,0.0
3,2022-08-23,Tue,EFL Cup,Second round,Away,W 2–0,Brentford,Colchester Utd,Y,AM,90,0,1,0,0,3,2,0,0,,,0,,,,,,,,,,,,,,https://fbref.com/en/matches/248f94bc/Colchester-United-Brentford-August-23-2022-EFL-Cup,,,,,,,,,,,,,0,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,2,,,0,,,
4,2022-08-27,Sat,Premier League,Matchweek 4,Home,D 1–1,Brentford,Everton,N,CM,23,0,0,0,0,0,0,0,0,19,0,0,0,0.0,0.0,0.0,0,0,16,18,88.9,1,17,0,0,https://fbref.com/en/matches/db59fc65/Brentford-Everton-August-27-2022-Premier-League,265,55,0.0,0,2,1,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0,0,0,0,0,0,,0,,0,1,1,19,2,0,0,0,0,0,0,0,0.0
5,2022-08-30,Tue,Premier League,Matchweek 5,Away,D 1–1,Brentford,Crystal Palace,Y,RM,67,0,0,0,0,0,0,0,0,41,0,1,1,0.0,0.0,0.0,1,0,30,35,85.7,5,37,2,1,https://fbref.com/en/matches/e1d6440f/Crystal-Palace-Brentford-August-30-2022-Premier-League,572,213,0.0,0,3,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,0,1,1,0,0,0,1,50.0,0,0.0,0,3,2,31,1,0,0,0,0,0,8,0,0.0
6,2022-09-03,Sat,Premier League,Matchweek 6,Home,W 5–2,Brentford,Leeds United,Y,RM,58,0,0,0,0,0,0,0,0,19,1,0,0,0.0,0.0,0.0,2,2,11,17,64.7,3,13,1,1,https://fbref.com/en/matches/88f9aad9/Brentford-Leeds-United-September-3-2022-Premier-League,235,84,0.0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,50.0,1,0,1,0,0,0,0,50.0,0,0.0,0,0,0,11,1,0,0,0,0,0,5,0,0.0
7,2022-09-18,Sun,Premier League,Matchweek 8,Home,L 0–3,Brentford,Arsenal,N,CM,22,0,0,0,0,0,0,0,0,20,0,0,0,0.0,0.0,0.3,1,0,16,19,84.2,3,11,0,0,https://fbref.com/en/matches/fd5626e6/Brentford-Arsenal-September-18-2022-Premier-League,201,48,0.2,1,0,1,0,19,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,,0,0,0,14,0,0,0,0,0,0,2,0,
8,2022-10-01,Sat,Premier League,Matchweek 9,Away,D 0–0,Brentford,Bournemouth,Y,RM,83,0,0,0,0,0,0,0,0,56,1,0,1,0.0,0.0,0.1,2,0,39,48,81.3,7,44,2,0,https://fbref.com/en/matches/f2e86b27/Bournemouth-Brentford-October-1-2022-Premier-League,597,151,0.1,2,3,3,1,47,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,,0,1,1,1,0,1,1,0.0,1,50.0,1,2,0,41,8,0,1,0,0,0,6,0,
9,2022-10-08,Sat,Premier League,Matchweek 10,Away,L 1–5,Brentford,Newcastle Utd,Y,CM,62,0,0,0,0,1,1,0,0,20,0,2,0,0.1,0.1,0.0,2,0,14,18,77.8,3,16,2,1,https://fbref.com/en/matches/7dd42d3f/Newcastle-United-Brentford-October-8-2022-Premier-League,165,52,0.0,1,1,0,0,17,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,,0,0,2,1,0,1,1,100.0,0,0.0,1,0,1,10,3,0,2,0,0,0,6,1,50.0
