,Unnamed: 0.31,Unnamed: 0.30,Unnamed: 0.29,Unnamed: 0.28,Unnamed: 0.27,Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2019-11-03,Sun,Premier League,Matchweek 11,Home,L 0–2,Crystal Palace,Leicester City,Y,LB,90,0,0,0,0,2,0,0,0,69.0,5.0,2,1.0,0.1,0.1,0.0,1.0,0.0,36.0,51.0,70.6,5.0,20.0,1.0,0.0,0.0,/en/matches/25d28387/Crystal-Palace-Leicester-City-November-3-2019-Premier-League,0.0,0.5,0.9166666666666669
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,2019-11-09,Sat,Premier League,Matchweek 12,Away,L 0–2,Crystal Palace,Chelsea,Y,LB,90,0,0,0,0,0,0,0,0,57.0,1.0,2,0.0,0.0,0.0,0.0,1.0,0.0,37.0,48.0,77.1,6.0,26.0,3.0,1.0,0.0,/en/matches/99680077/Chelsea-Crystal-Palace-November-9-2019-Premier-League,0.0,0.1666666666666666,0.5952380952380952
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,2019-11-19,Tue,UEFA Euro Qualifying,Group stage,Home,W 5–0,nl Netherlands,ee Estonia,Y,LB,90,0,0,0,0,4,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/70588dd3/Netherlands-Estonia-November-19-2019-UEFA-Euro-Qualifying,1.0,0.1666666666666666,0.5
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,2019-11-23,Sat,Premier League,Matchweek 13,Home,L 1–2,Crystal Palace,Liverpool,Y,LB,90,0,0,0,0,1,0,0,0,53.0,3.0,1,0.0,0.0,0.0,0.0,3.0,0.0,32.0,42.0,76.2,3.0,19.0,0.0,0.0,0.0,/en/matches/0b1da656/Crystal-Palace-Liverpool-November-23-2019-Premier-League,0.0,0.3333333333333333,0.9047619047619048
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2019-11-30,Sat,Premier League,Matchweek 14,Away,W 2–0,Crystal Palace,Burnley,Y,LB,90,0,0,0,0,0,0,0,0,68.0,0.0,0,1.0,0.0,0.0,0.0,2.0,1.0,49.0,60.0,81.7,5.0,26.0,1.0,2.0,2.0,/en/matches/86428aca/Burnley-Crystal-Palace-November-30-2019-Premier-League,1.0,0.3333333333333333,0.6547619047619048
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,2019-12-03,Tue,Premier League,Matchweek 15,Home,W 1–0,Crystal Palace,Bournemouth,Y,LB,28,0,0,0,0,0,0,0,0,22.0,1.0,1,1.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,89.5,4.0,12.0,2.0,1.0,1.0,/en/matches/fd541a1f/Crystal-Palace-Bournemouth-December-3-2019-Premier-League,1.0,0.6666666666666666,0.1785714285714285
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2019-12-21,Sat,Premier League,Matchweek 18,Away,L 0–1,Crystal Palace,Newcastle Utd,Y,LB,90,0,0,0,0,1,0,0,0,88.0,0.0,1,0.0,0.0,0.0,0.6,6.0,0.0,73.0,83.0,88.0,7.0,47.0,6.0,4.0,2.0,/en/matches/5e599d06/Newcastle-United-Crystal-Palace-December-21-2019-Premier-League,0.0,0.6666666666666666,0.6071428571428571
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,2019-12-26,Thu,Premier League,Matchweek 19,Home,W 2–1,Crystal Palace,West Ham,Y,LB,64,0,0,0,0,1,0,0,0,74.0,0.0,5,1.0,0.1,0.1,0.0,3.0,0.0,55.0,65.0,84.6,9.0,31.0,3.0,4.0,3.0,/en/matches/048fa915/Crystal-Palace-West-Ham-United-December-26-2019-Premier-League,1.0,0.6666666666666666,0.3095238095238095
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,2020-02-01,Sat,Premier League,Matchweek 25,Home,L 0–1,Crystal Palace,Sheffield Utd,Y,LB,90,0,0,0,0,2,0,0,0,99.0,1.0,1,0.0,0.1,0.1,0.0,0.0,0.0,72.0,89.0,80.9,10.0,52.0,3.0,3.0,1.0,/en/matches/6b34e6af/Crystal-Palace-Sheffield-United-February-1-2020-Premier-League,0.0,0.6666666666666666,0.5
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,2020-02-08,Sat,Premier League,Matchweek 26,Away,L 1–3,Crystal Palace,Everton,Y,LB,90,0,0,0,0,2,0,0,0,72.0,1.0,0,0.0,0.1,0.1,0.0,2.0,0.0,44.0,62.0,71.0,5.0,31.0,0.0,3.0,1.0,/en/matches/4e620966/Everton-Crystal-Palace-February-8-2020-Premier-League,0.0,0.3333333333333333,0.5
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,2020-02-22,Sat,Premier League,Matchweek 27,Home,W 1–0,Crystal Palace,Newcastle Utd,Y,LB,90,1,0,0,0,2,1,0,0,76.0,0.0,0,0.0,0.1,0.1,0.9,6.0,0.0,60.0,71.0,84.5,4.0,28.0,1.0,0.0,0.0,/en/matches/5947b8fb/Crystal-Palace-Newcastle-United-February-22-2020-Premier-League,1.0,0.3333333333333333,0.5
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,2020-02-29,Sat,Premier League,Matchweek 28,Away,W 1–0,Crystal Palace,Brighton,Y,LB,90,0,0,0,0,0,0,0,0,81.0,4.0,1,1.0,0.0,0.0,0.3,3.0,0.0,38.0,68.0,55.9,3.0,25.0,1.0,1.0,0.0,/en/matches/aeb979e2/Brighton-and-Hove-Albion-Crystal-Palace-February-29-2020-Premier-League,1.0,0.3333333333333333,0.5
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,2020-03-07,Sat,Premier League,Matchweek 29,Home,W 1–0,Crystal Palace,Watford,Y,LB,90,0,0,0,0,1,0,0,0,68.0,2.0,4,1.0,0.0,0.0,0.0,2.0,0.0,34.0,53.0,64.2,4.0,35.0,2.0,1.0,0.0,/en/matches/7535d777/Crystal-Palace-Watford-March-7-2020-Premier-League,1.0,0.6666666666666666,0.5
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,2020-06-20,Sat,Premier League,Matchweek 30,Away,W 2–0,Crystal Palace,Bournemouth,Y,LB,90,0,1,0,0,0,0,0,0,57.0,0.0,2,1.0,0.0,0.0,0.4,3.0,1.0,43.0,53.0,81.1,5.0,26.0,0.0,0.0,0.0,/en/matches/c4d88352/Bournemouth-Crystal-Palace-June-20-2020-Premier-League,1.0,1.0,0.5
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,2020-06-24,Wed,Premier League,Matchweek 31,Away,L 0–4,Crystal Palace,Liverpool,Y,LB,90,0,0,0,0,0,0,0,0,67.0,5.0,2,2.0,0.0,0.0,0.0,1.0,0.0,41.0,51.0,80.4,0.0,42.0,3.0,3.0,1.0,/en/matches/c486cf76/Liverpool-Crystal-Palace-June-24-2020-Premier-League,0.0,1.0,0.5
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,2020-06-29,Mon,Premier League,Matchweek 32,Home,L 0–1,Crystal Palace,Burnley,Y,LB,90,0,0,0,0,1,1,0,0,76.0,2.0,1,1.0,0.0,0.0,0.0,4.0,0.0,54.0,70.0,77.1,5.0,40.0,2.0,1.0,0.0,/en/matches/d7661a5f/Crystal-Palace-Burnley-June-29-2020-Premier-League,0.0,0.6666666666666666,0.5
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,2020-07-04,Sat,Premier League,Matchweek 33,Away,L 0–3,Crystal Palace,Leicester City,Y,LB,82,0,0,0,0,0,0,0,0,51.0,2.0,0,2.0,0.0,0.0,0.0,2.0,0.0,33.0,45.0,73.3,4.0,29.0,3.0,1.0,0.0,/en/matches/88e800c1/Leicester-City-Crystal-Palace-July-4-2020-Premier-League,0.0,0.3333333333333333,0.5
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,2020-07-07,Tue,Premier League,Matchweek 34,Home,L 2–3,Crystal Palace,Chelsea,Y,LB,90,0,1,0,0,2,0,0,0,59.0,0.0,2,1.0,0.1,0.1,1.0,5.0,2.0,41.0,50.0,82.0,9.0,30.0,3.0,3.0,3.0,/en/matches/61407f3d/Crystal-Palace-Chelsea-July-7-2020-Premier-League,0.0,0.0,0.5
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,2020-07-12,Sun,Premier League,Matchweek 35,Away,L 0–2,Crystal Palace,Aston Villa,Y,LB,90,0,0,0,0,1,1,0,0,70.0,1.0,1,1.0,0.2,0.2,0.1,1.0,0.0,45.0,63.0,71.4,5.0,33.0,3.0,0.0,0.0,/en/matches/b30bf2e8/Aston-Villa-Crystal-Palace-July-12-2020-Premier-League,0.0,0.0,0.5
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,2020-07-16,Thu,Premier League,Matchweek 36,Home,L 0–2,Crystal Palace,Manchester Utd,Y,LB,83,0,0,0,0,2,0,0,0,59.0,3.0,3,3.0,0.1,0.1,0.0,2.0,0.0,41.0,47.0,87.2,8.0,34.0,3.0,2.0,1.0,/en/matches/69a16f9d/Crystal-Palace-Manchester-United-July-16-2020-Premier-League,0.0,0.0,0.5
