,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Result_num,Form,Opponent form
10,10,10,10,10,10,2020-12-02,Wed,Champions Lg,Group stage,Away,W 4–0,eng Chelsea,es Sevilla,Y,LB,90,0,0,0,0,0.0,0.0,0,0,53.0,2.0,1.0,2.0,0.0,0.0,0.2,4.0,0.0,30.0,46.0,65.2,4.0,21.0,0.0,2.0,2.0,/en/matches/d3a1eed4/Sevilla-Chelsea-December-2-2020-Champions-League,1.0,1.0,0.5
11,11,11,11,11,11,2020-12-08,Tue,Champions Lg,Group stage,Home,D 1–1,eng Chelsea,ru Krasnodar,Y,LB,90,0,0,0,0,2.0,1.0,0,0,92.0,4.0,1.0,1.0,0.1,0.1,0.2,8.0,0.0,70.0,80.0,87.5,3.0,53.0,6.0,4.0,3.0,/en/matches/58e872f7/Chelsea-Krasnodar-December-8-2020-Champions-League,0.5,1.0,0.5
12,12,12,12,12,12,2020-12-21,Mon,Premier League,Matchweek 14,Home,W 3–0,Chelsea,West Ham,N,LB,81,0,0,0,0,0.0,0.0,0,0,68.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,59.0,71.2,0.0,31.0,3.0,2.0,0.0,/en/matches/9a718e42/Chelsea-West-Ham-United-December-21-2020-Premier-League,1.0,0.8333333333333334,0.5384615384615384
13,13,13,13,13,13,2021-01-10,Sun,FA Cup,Third round proper,Home,W 4–0,Chelsea,Morecambe,Y,LB,90,0,0,0,0,3.0,1.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/7db82f30/Chelsea-Morecambe-January-10-2021-FA-Cup,1.0,0.8333333333333334,0.5
14,14,14,14,14,14,2021-01-24,Sun,FA Cup,Fourth round proper,Home,W 3–1,Chelsea,Luton Town,Y,LB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/ccaad220/Chelsea-Luton-Town-January-24-2021-FA-Cup,1.0,0.8333333333333334,0.5
15,15,15,15,15,15,2021-02-11,Thu,FA Cup,Fifth round proper,Away,W 1–0,Chelsea,Barnsley,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,1.0,,,,,,,,,,,,,,,/en/matches/a8b5d7dc/Barnsley-Chelsea-February-11-2021-FA-Cup,1.0,1.0,0.5
16,16,16,16,16,16,2021-03-17,Wed,Champions Lg,Round of 16,Home,W 2–0,eng Chelsea,es Atlético Madrid,N,AM,1,1,0,0,0,1.0,1.0,0,0,1.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,/en/matches/757bf605/Chelsea-Atletico-Madrid-March-17-2021-Champions-League,1.0,1.0,0.5
17,17,17,17,17,17,2021-03-21,Sun,FA Cup,Quarter-finals,Home,W 2–0,Chelsea,Sheffield Utd,Y,CB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/42982e25/Chelsea-Sheffield-United-March-21-2021-FA-Cup,1.0,1.0,0.5
18,18,18,18,18,18,2021-03-25,Thu,WCQ,First round,Home,W 2–0,it Italy,nir Northern Ireland,Y,LB,74,0,0,0,0,1.0,0.0,0,0,,,3.0,,,,,,,,,,,,,,,/en/matches/d44867a1/Italy-Northern-Ireland-March-25-2021-WCQ----UEFA-M,1.0,1.0,0.5
19,19,19,19,19,19,2021-03-31,Wed,WCQ,First round,Away,W 2–0,it Italy,lt Lithuania,Y,LB,55,0,0,0,0,2.0,2.0,0,0,,,2.0,,,,,,,,,,,,,,,/en/matches/57f6b690/Lithuania-Italy-March-31-2021-WCQ----UEFA-M,1.0,1.0,0.5
20,20,20,20,20,20,2021-04-07,Wed,Champions Lg,Quarter-finals,Away,W 2–0,eng Chelsea,pt Porto,N,CM,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,/en/matches/d0f7ab16/Porto-Chelsea-April-7-2021-Champions-League,1.0,1.0,0.5
21,21,21,21,21,21,2021-04-17,Sat,FA Cup,Semi-finals,Home,W 1–0,Chelsea,Manchester City,N,,12,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/6ac1f629/Chelsea-Manchester-City-April-17-2021-FA-Cup,1.0,1.0,0.5
22,22,22,22,22,22,2021-06-04,Fri,Friendlies (M),Friendlies (M),Home,W 4–0,it Italy,cz Czech Republic,N,,28,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/7b27b0cf/Italy-Czech-Republic-June-4-2021-Friendlies-M,1.0,1.0,0.5
23,23,23,23,23,23,2021-06-20,Sun,UEFA Euro,Group stage,Neutral,W 1–0,it Italy,wls Wales,Y,LB,90,0,0,0,0,2.0,1.0,0,0,53.0,1.0,0.0,0.0,0.1,0.1,0.1,2.0,0.0,44.0,49.0,89.8,3.0,32.0,1.0,1.0,1.0,/en/matches/b756c626/Italy-Wales-June-20-2021-UEFA-Euro,1.0,1.0,0.5
24,24,24,24,24,24,2021-10-06,Wed,UEFA Nations League,Semi-finals,Neutral,L 1–2,it Italy,es Spain,Y,LB,90,0,0,0,0,0.0,0.0,0,0,,,0.0,,,,,,,,,,,,,,,/en/matches/5c6a2cfd/Italy-Spain-October-6-2021-UEFA-Nations-League,0.0,1.0,0.5
25,25,25,25,25,25,2021-10-10,Sun,UEFA Nations League,Third-place match,Neutral,W 2–1,it Italy,be Belgium,Y,LB,90,0,0,0,0,0.0,0.0,1,0,,,0.0,,,,,,,,,,,,,,,/en/matches/c5eda832/Italy-Belgium-October-10-2021-UEFA-Nations-League,1.0,0.6666666666666666,0.5
