,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Match Report
0,2021-08-14,Sat,Matchweek 3,Away,W 2–1,Leicester City,Norwich City,Y,CM,90,0,0,0,1,0,0,0,1,0,0,0,0,8,1,1,50.0,/en/matches/78c685cc/Norwich-City-Leicester-City-August-28-2021-Premier-League
1,2021-08-14,Sat,Matchweek 4,Home,L 0–1,Leicester City,Manchester City,Y,DM,90,0,0,0,2,3,0,0,0,0,0,0,0,2,0,1,0.0,/en/matches/8dd69c8d/Leicester-City-Manchester-City-September-11-2021-Premier-League
2,2021-08-14,Sun,Matchweek 5,Away,L 1–2,Leicester City,Brighton,Y,"RM,CM",90,0,0,0,1,2,0,8,0,2,0,0,0,5,1,2,33.3,/en/matches/723f5105/Brighton-and-Hove-Albion-Leicester-City-September-19-2021-Premier-League
3,2021-08-14,Sat,Matchweek 6,Home,D 2–2,Leicester City,Burnley,Y,"RM,DM",90,0,0,0,0,3,0,2,0,1,0,0,0,7,0,0,,/en/matches/2d61f328/Leicester-City-Burnley-September-25-2021-Premier-League
4,2021-08-14,Sun,Matchweek 7,Away,D 2–2,Leicester City,Crystal Palace,Y,CM,90,1,0,0,1,1,0,5,1,0,0,0,0,7,0,0,,/en/matches/b06fd537/Crystal-Palace-Leicester-City-October-3-2021-Premier-League
5,2021-08-14,Sat,Matchweek 8,Home,W 4–2,Leicester City,Manchester Utd,Y,CM,90,0,0,0,0,1,0,7,1,1,0,0,0,7,0,0,,/en/matches/45502ded/Leicester-City-Manchester-United-October-16-2021-Premier-League
6,2021-08-14,Sun,Matchweek 9,Away,W 2–1,Leicester City,Brentford,Y,CM,90,0,0,0,1,1,0,0,1,2,0,0,0,7,2,1,66.7,/en/matches/b5c25937/Brentford-Leicester-City-October-24-2021-Premier-League
7,2021-08-14,Sat,Matchweek 10,Home,L 0–2,Leicester City,Arsenal,Y,"DM,CM",90,0,0,0,0,1,0,5,1,1,0,0,0,3,1,0,100.0,/en/matches/719b57c6/Leicester-City-Arsenal-October-30-2021-Premier-League
8,2021-08-14,Sun,Matchweek 11,Away,D 1–1,Leicester City,Leeds United,Y,"RM,CM",76,0,0,0,1,1,0,5,1,1,0,0,0,3,0,1,0.0,/en/matches/8fd004c6/Leeds-United-Leicester-City-November-7-2021-Premier-League
9,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2021-08-14,Sun,Matchweek 16,Home,W 4–0,Leicester City,Newcastle Utd,Y,DM,90,0,0,0,0,0,0,0,1,3,0,0,0,8,1,0,100.0,/en/matches/8805978d/Leicester-City-Newcastle-United-December-12-2021-Premier-League
11,2021-08-14,Sun,Matchweek 19,Away,L 3–6,Leicester City,Manchester City,Y,CM,70,0,0,0,3,0,0,0,0,1,0,2,0,3,0,0,,/en/matches/49e84e17/Manchester-City-Leicester-City-December-26-2021-Premier-League
12,2021-08-14,Tue,Matchweek 20,Home,W 1–0,Leicester City,Liverpool,N,"RM,FW",35,0,0,0,0,2,0,0,0,0,0,0,0,3,3,0,100.0,/en/matches/8ad7b26f/Leicester-City-Liverpool-December-28-2021-Premier-League
13,2021-08-14,Wed,Matchweek 17,Home,L 2–3,Leicester City,Tottenham,Y,CM,90,0,0,0,3,1,0,1,2,1,0,0,0,6,1,0,100.0,/en/matches/77d28549/Leicester-City-Tottenham-Hotspur-January-19-2022-Premier-League
14,2021-08-14,Sun,Matchweek 23,Home,D 1–1,Leicester City,Brighton,Y,DM,90,0,0,0,0,0,0,0,2,1,0,0,0,11,0,0,,/en/matches/a28f6f69/Leicester-City-Brighton-and-Hove-Albion-January-23-2022-Premier-League
15,2021-08-14,Thu,Matchweek 24,Away,L 0–2,Leicester City,Liverpool,N,DM,31,0,0,0,0,1,0,0,1,2,0,0,0,3,0,1,0.0,/en/matches/911fa284/Liverpool-Leicester-City-February-10-2022-Premier-League
16,2021-08-14,Sun,Matchweek 25,Home,D 2–2,Leicester City,West Ham,Y,"RM,CM",88,0,0,0,2,1,0,2,0,1,0,0,0,6,0,0,,/en/matches/c2c20295/Leicester-City-West-Ham-United-February-13-2022-Premier-League
17,2021-08-14,Sun,Matchweek 26,Away,L 1–2,Leicester City,Wolves,Y,"RM,CM",90,0,0,0,1,1,0,9,0,1,0,0,0,9,0,0,,/en/matches/63d95af6/Wolverhampton-Wanderers-Leicester-City-February-20-2022-Premier-League
18,2021-08-14,Tue,Matchweek 22,Away,W 2–0,Leicester City,Burnley,Y,RM,71,0,0,0,0,1,0,0,1,2,0,0,0,7,0,0,,/en/matches/a47f5f21/Burnley-Leicester-City-March-1-2022-Premier-League
19,2021-08-14,Sat,Matchweek 28,Home,W 1–0,Leicester City,Leeds United,Y,RM,90,0,0,0,2,3,0,0,0,0,0,0,0,5,2,1,66.7,/en/matches/1d777dcd/Leicester-City-Leeds-United-March-5-2022-Premier-League
20,2021-08-14,Sun,Matchweek 29,Away,L 0–2,Leicester City,Arsenal,N,"On matchday squad, but did not play",/en/matches/47ea9ab2/Arsenal-Leicester-City-March-13-2022-Premier-League,,,,,,,,,,,,,,,,,
21,2021-08-14,Sun,Matchweek 30,Home,W 2–1,Leicester City,Brentford,Y,"DM,RM",90,0,0,0,1,1,0,1,0,1,0,0,0,5,0,0,,/en/matches/c8c7dd9b/Leicester-City-Brentford-March-20-2022-Premier-League
22,2021-08-14,Sat,Matchweek 31,Away,D 1–1,Leicester City,Manchester Utd,Y,DM,90,1,0,0,0,3,0,0,1,1,0,0,0,10,0,1,0.0,/en/matches/00863ee3/Manchester-United-Leicester-City-April-2-2022-Premier-League
23,2021-08-14,Sun,Matchweek 32,Home,W 2–1,Leicester City,Crystal Palace,Y,DM,90,0,0,0,2,0,0,0,3,1,0,1,0,6,0,0,,/en/matches/816c435d/Leicester-City-Crystal-Palace-April-10-2022-Premier-League
24,2021-08-14,Sun,Matchweek 33,Away,L 1–2,Leicester City,Newcastle Utd,Y,CM,90,0,0,0,2,0,0,1,1,4,0,0,0,3,1,1,50.0,/en/matches/89803b3a/Newcastle-United-Leicester-City-April-17-2022-Premier-League
25,2021-08-14,Wed,Matchweek 18,Away,D 1–1,Leicester City,Everton,Y,DM,90,0,0,0,2,0,0,0,0,0,0,0,0,9,1,2,33.3,/en/matches/46471203/Everton-Leicester-City-April-20-2022-Premier-League
26,2021-08-14,Sat,Matchweek 34,Home,D 0–0,Leicester City,Aston Villa,Y,CM,85,0,0,0,0,4,0,1,1,0,0,0,0,4,2,0,100.0,/en/matches/17e5cacf/Leicester-City-Aston-Villa-April-23-2022-Premier-League
27,2021-08-14,Sun,Matchweek 35,Away,L 1–3,Leicester City,Tottenham,N,CM,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,/en/matches/26ff83e6/Tottenham-Hotspur-Leicester-City-May-1-2022-Premier-League
28,2021-08-14,Sun,Matchweek 36,Home,L 1–2,Leicester City,Everton,Y,CM,90,0,0,0,1,1,0,2,0,0,0,0,0,7,1,1,50.0,/en/matches/4a972389/Leicester-City-Everton-May-8-2022-Premier-League
29,2021-08-14,Wed,Matchweek 21,Home,W 3–0,Leicester City,Norwich City,Y,"RM,DM",90,0,0,0,2,0,0,2,1,3,0,0,0,10,2,1,66.7,/en/matches/2ae05ae6/Leicester-City-Norwich-City-May-11-2022-Premier-League
30,2021-08-14,Sun,Matchweek 37,Away,W 5–1,Leicester City,Watford,Y,"DM,CM",90,1,0,0,1,0,0,3,0,2,0,0,0,4,4,1,80.0,/en/matches/5a142f6f/Watford-Leicester-City-May-15-2022-Premier-League
31,2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2021-08-14,Sun,Matchweek 38,Home,W 4–1,Leicester City,Southampton,Y,"DM,CM",90,0,0,0,2,0,0,1,0,1,0,1,0,8,1,2,33.3,/en/matches/16e2761e/Leicester-City-Southampton-May-22-2022-Premier-League
