,Date,Day,Comp,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att,Succ,Match Report
0,2020-09-05,Sat,UEFA Nations League,League A,Home,W 4–1,pt Portugal,hr Croatia,Y,FW,77,0,1,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,/en/matches/092c332d/Portugal-Croatia-September-5-2020-UEFA-Nations-League
1,2020-09-08,Tue,UEFA Nations League,League A,Away,W 2–0,pt Portugal,se Sweden,Y,FW,21,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/b5ed15d6/Sweden-Portugal-September-8-2020-UEFA-Nations-League
2,2020-09-30,Wed,EFL Cup,Fourth round,Away,W 3–0,Manchester City,Burnley,N,,27,0,0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,/en/matches/3dd1e6a4/Burnley-Manchester-City-September-30-2020-EFL-Cup
3,2020-10-03,Sat,Premier League,Matchweek 4,Away,D 1–1,Manchester City,Leeds United,N,"RW,LM",26,0,0,0,0,2,0,0,0,20,1,0,0,0.1,0.1,0.0,5,0,13,16,81.3,2,12,3,2,2,/en/matches/5ce15b58/Leeds-United-Manchester-City-October-3-2020-Premier-League
4,2020-10-07,Wed,Friendlies (M),Friendlies (M),Home,D 0–0,pt Portugal,es Spain,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/9f6476d0/Portugal-Spain-October-7-2020-Friendlies-M
5,2020-10-11,Sun,UEFA Nations League,League A,Away,D 0–0,pt Portugal,fr France,Y,FW,60,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,/en/matches/bc8bcb6b/France-Portugal-October-11-2020-UEFA-Nations-League
6,2020-10-14,Wed,UEFA Nations League,League A,Home,W 3–0,pt Portugal,se Sweden,Y,FW,74,1,0,0,0,3,1,0,0,,,0,,,,,,,,,,,,,,,/en/matches/cd9a6901/Portugal-Sweden-October-14-2020-UEFA-Nations-League
7,2020-10-17,Sat,Premier League,Matchweek 5,Home,W 1–0,Manchester City,Arsenal,Y,"CM,FW,LW",90,0,0,0,0,0,0,0,0,89,3,0,1,0.0,0.0,0.0,4,0,72,82,87.8,5,64,4,2,2,/en/matches/e95b8546/Manchester-City-Arsenal-October-17-2020-Premier-League
8,2020-10-21,Wed,Champions Lg,Group stage,Home,W 3–1,eng Manchester City,pt Porto,Y,RM,90,0,0,0,0,0,0,1,0,37,2,1,0,0.0,0.0,0.1,2,0,24,31,77.4,2,24,3,1,1,/en/matches/27966ef3/Manchester-City-Porto-October-21-2020-Champions-League
9,2020-10-24,Sat,Premier League,Matchweek 6,Away,D 1–1,Manchester City,West Ham,Y,RM,67,0,0,0,0,0,0,0,0,32,0,1,0,0.0,0.0,0.0,1,0,25,27,92.6,4,28,6,2,1,/en/matches/2b0c0eca/West-Ham-United-Manchester-City-October-24-2020-Premier-League
10,2020-10-27,Tue,Champions Lg,Group stage,Away,W 3–0,eng Manchester City,fr Marseille,N,LM,13,0,0,0,0,0,0,0,0,23,0,0,1,0.0,0.0,0.0,0,0,21,22,95.5,2,16,1,0,0,/en/matches/08a2f03b/Marseille-Manchester-City-October-27-2020-Champions-League
11,2020-10-31,Sat,Premier League,Matchweek 7,Away,W 1–0,Manchester City,Sheffield Utd,Y,"RM,LM",90,0,0,0,0,1,1,0,0,85,1,1,1,0.1,0.1,0.0,2,0,75,81,92.6,2,53,6,2,1,/en/matches/9aadc93d/Sheffield-United-Manchester-City-October-31-2020-Premier-League
12,2020-11-03,Tue,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,gr Olympiacos,N,"RW,LW",9,0,0,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,10,12,83.3,2,7,2,1,1,/en/matches/427a63f0/Manchester-City-Olympiacos-November-3-2020-Champions-League
13,2020-11-08,Sun,Premier League,Matchweek 8,Home,D 1–1,Manchester City,Liverpool,N,RW,30,0,0,0,0,0,0,0,0,23,2,0,1,0.0,0.0,0.0,0,0,17,18,94.4,1,13,4,0,0,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League
14,2020-11-11,Wed,Friendlies (M),Friendlies (M),Home,W 7–0,pt Portugal,ad Andorra,N,,45,0,0,0,0,,,0,0,,,,,,,,,,,,,,,,,,/en/matches/47ff9288/Portugal-Andorra-November-11-2020-Friendlies-M
15,2020-11-14,Sat,UEFA Nations League,League A,Home,L 0–1,pt Portugal,fr France,Y,FW,71,0,0,0,0,1,1,0,0,,,1,,,,,,,,,,,,,,,/en/matches/f2375c86/Portugal-France-November-14-2020-UEFA-Nations-League
16,2020-11-17,Tue,UEFA Nations League,League A,Away,W 3–2,pt Portugal,hr Croatia,N,,20,0,0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,/en/matches/6715b114/Croatia-Portugal-November-17-2020-UEFA-Nations-League
17,2020-11-21,Sat,Premier League,Matchweek 9,Away,L 0–2,Manchester City,Tottenham,Y,LM,71,0,0,0,0,0,0,0,0,46,0,2,0,0.0,0.0,0.0,3,0,32,40,80.0,2,32,7,1,0,/en/matches/8a038069/Tottenham-Hotspur-Manchester-City-November-21-2020-Premier-League
18,2020-11-25,Wed,Champions Lg,Group stage,Away,W 1–0,eng Manchester City,gr Olympiacos,Y,AM,90,0,0,0,0,4,2,0,0,68,0,0,2,0.9,0.9,0.4,5,0,48,54,88.9,9,39,5,4,3,/en/matches/69c19c80/Olympiacos-Manchester-City-November-25-2020-Champions-League
19,2020-12-01,Tue,Champions Lg,Group stage,Away,D 0–0,eng Manchester City,pt Porto,Y,AM,90,0,0,0,0,2,1,0,0,68,1,0,1,0.1,0.1,0.0,3,0,51,63,81.0,7,43,7,4,3,/en/matches/e278a521/Porto-Manchester-City-December-1-2020-Champions-League
20,2020-12-09,Wed,Champions Lg,Group stage,Home,W 3–0,eng Manchester City,fr Marseille,Y,"RM,AM",90,0,0,0,0,0,0,0,0,57,1,0,0,0.0,0.0,0.5,5,1,41,51,80.4,9,45,4,2,0,/en/matches/2b64826a/Manchester-City-Marseille-December-9-2020-Champions-League
21,2020-12-19,Sat,Premier League,Matchweek 14,Away,W 1–0,Manchester City,Southampton,Y,"FW,RW",90,0,0,0,0,1,1,0,0,55,1,0,1,0.1,0.1,0.5,7,1,36,47,76.6,5,42,1,6,3,/en/matches/8d4a02ae/Southampton-Manchester-City-December-19-2020-Premier-League
22,2020-12-22,Tue,EFL Cup,Quarter-finals,Away,W 4–1,Manchester City,Arsenal,Y,AM,69,0,0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,/en/matches/3453fb20/Arsenal-Manchester-City-December-22-2020-EFL-Cup
23,2020-12-26,Sat,Premier League,Matchweek 15,Home,W 2–0,Manchester City,Newcastle Utd,Y,LW,90,0,0,0,0,1,0,0,0,76,0,0,0,0.5,0.5,0.0,1,0,63,73,86.3,6,43,1,1,1,/en/matches/c1c40b30/Manchester-City-Newcastle-United-December-26-2020-Premier-League
