,Date,Day,Round,Venue,Result,Squad,Opponent,Start,Pos,Min,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
0,2020-09-12,Mon,Matchweek 3,Home,W 3–1,Liverpool,Arsenal,Y,RB,90,102,1,19,51,32,1,102,2,2,100.0,0,0.0,56,189,79,1,1,0,1,0,59,3,/en/matches/ebe4e309/Liverpool-Arsenal-September-28-2020-Premier-League
1,2020-09-12,Sun,Matchweek 4,Away,L 2–7,Liverpool,Aston Villa,Y,RB,90,86,1,26,37,24,1,86,0,0,,0,,52,226,132,2,1,1,1,0,50,4,/en/matches/14a7771b/Aston-Villa-Liverpool-October-4-2020-Premier-League
2,2020-09-12,Sat,Matchweek 5,Away,D 2–2,Liverpool,Everton,Y,RB,90,74,1,15,41,18,0,74,2,1,50.0,1,50.0,49,204,103,0,1,0,1,1,47,4,/en/matches/6da04e2d/Merseyside-Derby-Everton-Liverpool-October-17-2020-Premier-League
3,2020-09-12,Sat,Matchweek 6,Home,W 2–1,Liverpool,Sheffield Utd,Y,RB,90,119,1,21,68,30,0,119,1,1,100.0,0,0.0,87,367,256,3,4,0,1,0,94,6,/en/matches/0bc8d984/Liverpool-Sheffield-United-October-24-2020-Premier-League
4,2020-09-12,Sat,Matchweek 7,Home,W 2–1,Liverpool,West Ham,Y,RB,90,137,2,14,79,46,3,137,3,2,66.7,1,33.3,105,435,225,1,5,1,1,1,106,12,/en/matches/56ad8025/Liverpool-West-Ham-United-October-31-2020-Premier-League
5,2020-09-12,Sun,Matchweek 8,Away,D 1–1,Liverpool,Manchester City,Y,RB,62,46,0,8,28,10,1,46,0,0,,0,,16,54,42,0,0,0,0,0,21,1,/en/matches/26382194/Manchester-City-Liverpool-November-8-2020-Premier-League
6,2020-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2020-09-12,Sun,Matchweek 11,Home,W 4–0,Liverpool,Wolves,N,RB,23,16,2,11,3,2,0,16,1,0,0.0,1,100.0,7,31,10,0,0,0,0,0,8,1,/en/matches/25249736/Liverpool-Wolverhampton-Wanderers-December-6-2020-Premier-League
8,2020-09-12,Sun,Matchweek 12,Away,D 1–1,Liverpool,Fulham,Y,RB,67,86,2,11,50,26,1,86,1,0,0.0,1,100.0,42,171,133,5,2,0,1,1,64,7,/en/matches/5abb0bd1/Fulham-Liverpool-December-13-2020-Premier-League
9,2020-09-12,Wed,Matchweek 13,Home,W 2–1,Liverpool,Tottenham,Y,RB,90,90,0,17,34,39,1,90,1,1,100.0,0,0.0,63,212,108,0,3,0,1,0,64,9,/en/matches/966f86fe/Liverpool-Tottenham-Hotspur-December-16-2020-Premier-League
10,2020-09-12,Sat,Matchweek 14,Away,W 7–0,Liverpool,Crystal Palace,Y,RB,90,109,3,30,56,23,3,109,1,0,0.0,1,100.0,64,175,88,0,2,0,2,1,86,7,/en/matches/d05715a8/Crystal-Palace-Liverpool-December-19-2020-Premier-League
11,2020-09-12,Sun,Matchweek 15,Home,D 1–1,Liverpool,West Brom,Y,RB,90,112,1,6,42,64,3,112,3,1,33.3,2,66.7,40,412,169,4,3,0,2,0,94,18,/en/matches/daa09f69/Liverpool-West-Bromwich-Albion-December-27-2020-Premier-League
12,2020-09-12,Wed,Matchweek 16,Away,D 0–0,Liverpool,Newcastle Utd,Y,RB,90,99,1,24,39,36,3,99,1,0,0.0,1,100.0,39,166,107,3,4,1,2,1,57,9,/en/matches/385cda3f/Newcastle-United-Liverpool-December-30-2020-Premier-League
13,2020-09-12,Mon,Matchweek 17,Away,L 0–1,Liverpool,Southampton,Y,RB,76,96,0,26,48,23,2,96,4,1,25.0,3,75.0,52,262,101,3,0,1,0,0,64,5,/en/matches/d0482032/Southampton-Liverpool-January-4-2021-Premier-League
14,2020-09-12,Sun,Matchweek 19,Home,D 0–0,Liverpool,Manchester Utd,Y,RB,90,93,2,18,44,33,5,93,1,1,100.0,0,0.0,68,302,187,3,4,1,1,0,61,12,/en/matches/7e1384ef/North-West-Derby-Liverpool-Manchester-United-January-17-2021-Premier-League
15,2020-09-12,Thu,Matchweek 18,Home,L 0–1,Liverpool,Burnley,Y,RB,90,117,1,19,36,63,11,117,0,0,,0,,89,471,330,3,5,1,0,1,88,25,/en/matches/787d11cc/Liverpool-Burnley-January-21-2021-Premier-League
16,2020-09-12,Thu,Matchweek 20,Away,W 3–1,Liverpool,Tottenham,Y,RB,90,84,2,15,43,27,3,84,1,1,100.0,0,0.0,60,330,189,2,2,0,0,0,57,2,/en/matches/17bac3d1/Tottenham-Hotspur-Liverpool-January-28-2021-Premier-League
17,2020-09-12,Sun,Matchweek 21,Away,W 3–1,Liverpool,West Ham,Y,RB,90,86,2,15,46,25,2,86,3,2,66.7,1,33.3,62,178,100,2,1,1,2,0,64,5,/en/matches/3de3a736/West-Ham-United-Liverpool-January-31-2021-Premier-League
18,2020-09-12,Wed,Matchweek 22,Home,L 0–1,Liverpool,Brighton,Y,RB,90,115,3,22,48,45,2,115,2,2,100.0,0,0.0,81,402,270,6,6,1,0,0,85,12,/en/matches/314c860f/Liverpool-Brighton-and-Hove-Albion-February-3-2021-Premier-League
19,2020-09-12,Sun,Matchweek 23,Home,L 1–4,Liverpool,Manchester City,Y,RB,90,85,3,26,38,22,0,85,2,1,50.0,1,50.0,49,189,103,0,3,0,2,1,51,4,/en/matches/e044d71d/Liverpool-Manchester-City-February-7-2021-Premier-League
20,2020-09-12,Sat,Matchweek 24,Away,L 1–3,Liverpool,Leicester City,Y,RB,90,121,1,25,48,49,1,121,5,3,60.0,2,40.0,64,324,202,4,5,0,3,1,65,6,/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League
21,2020-09-12,Sat,Matchweek 25,Home,L 0–2,Liverpool,Everton,Y,RB,90,130,3,23,65,44,4,130,6,3,50.0,3,50.0,80,442,290,6,6,1,1,3,90,8,/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League
22,2020-09-12,Sun,Matchweek 26,Away,W 2–0,Liverpool,Sheffield Utd,Y,RB,90,123,1,35,63,27,3,123,2,1,50.0,1,50.0,81,509,317,4,3,2,0,1,82,3,/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League
23,2020-09-12,Thu,Matchweek 29,Home,L 0–1,Liverpool,Chelsea,Y,RB,90,108,2,27,50,32,2,108,3,1,33.3,2,66.7,70,341,135,1,2,0,1,1,76,9,/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League
24,2020-09-12,Sun,Matchweek 27,Home,L 0–1,Liverpool,Fulham,N,RB,15,37,0,3,6,28,1,37,0,0,,0,,25,59,21,0,0,0,0,0,28,9,/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League
25,2020-09-12,Mon,Matchweek 28,Away,W 1–0,Liverpool,Wolves,Y,RB,90,86,7,17,50,19,1,86,1,1,100.0,0,0.0,56,384,298,6,5,0,1,0,55,5,/en/matches/ad3063c2/Wolverhampton-Wanderers-Liverpool-March-15-2021-Premier-League
26,2020-09-12,Sat,Matchweek 30,Away,W 3–0,Liverpool,Arsenal,Y,RB,90,88,0,21,37,32,3,88,3,1,33.3,2,66.7,55,249,109,3,0,2,2,1,56,6,/en/matches/562d1981/Arsenal-Liverpool-April-3-2021-Premier-League
27,2020-09-12,Sat,Matchweek 31,Home,W 2–1,Liverpool,Aston Villa,Y,RB,90,100,2,27,40,36,3,100,1,1,100.0,0,0.0,57,294,178,5,2,2,3,1,68,7,/en/matches/20bdebdc/Liverpool-Aston-Villa-April-10-2021-Premier-League
28,2020-09-12,Mon,Matchweek 32,Away,D 1–1,Liverpool,Leeds United,Y,RB,90,56,9,22,20,14,4,56,0,0,,0,,21,90,44,1,1,0,0,0,15,5,/en/matches/6c0666e6/Leeds-United-Liverpool-April-19-2021-Premier-League
29,2020-09-12,Sat,Matchweek 33,Home,D 1–1,Liverpool,Newcastle Utd,Y,RB,90,106,3,22,58,26,0,106,1,0,0.0,1,100.0,59,273,130,2,3,0,0,0,84,4,/en/matches/81e8aaf4/Liverpool-Newcastle-United-April-24-2021-Premier-League
30,2020-09-12,Sat,Matchweek 35,Home,W 2–0,Liverpool,Southampton,Y,RB,90,84,2,18,32,34,1,84,1,0,0.0,1,100.0,54,198,97,2,1,1,0,1,61,8,/en/matches/e5923f92/Liverpool-Southampton-May-8-2021-Premier-League
31,2020-09-12,Thu,Matchweek 34,Away,W 4–2,Liverpool,Manchester Utd,Y,RB,90,85,3,28,26,32,4,85,1,0,0.0,1,100.0,50,254,167,8,4,3,0,0,42,2,/en/matches/9f0275a4/North-West-Derby-Manchester-United-Liverpool-May-13-2021-Premier-League
32,2020-09-12,Sun,Matchweek 36,Away,W 2–1,Liverpool,West Brom,Y,RB,90,100,2,19,41,43,4,100,4,2,50.0,2,50.0,44,397,267,7,5,2,0,1,66,7,/en/matches/6a834f6e/West-Bromwich-Albion-Liverpool-May-16-2021-Premier-League
33,2020-09-12,Wed,Matchweek 37,Away,W 3–0,Liverpool,Burnley,Y,RB,90,81,5,22,25,34,2,81,1,1,100.0,0,0.0,50,237,140,5,4,1,0,0,53,6,/en/matches/33d72496/Burnley-Liverpool-May-19-2021-Premier-League
34,2020-09-12,Sun,Matchweek 38,Home,W 2–0,Liverpool,Crystal Palace,Y,RB,90,92,0,14,38,41,2,92,2,1,50.0,1,50.0,49,243,127,4,2,1,2,3,52,10,/en/matches/c2fc07f0/Liverpool-Crystal-Palace-May-23-2021-Premier-League
